question,answer,start_time,end_time
สภาวะเหมือน กายเบา จะปลิว แผ่นดินไหว ยืนตรงๆ มีการก่อไหว ไหวพื้นดินด้วย กายรับการสั่น เวียนหัวครับ นี้สาเหตุจากอะไร,ถ้าเป็นพยาธิสภาพนะ คือคำถามไม่ได้บอกด้วยว่า ก่อนหน้าเนี้ยทำอะไรถึงได้เกิดสภาวะเหมือนกายเบาจะปลิว ถ้าเป็นพยาธิสภาพ คือความเจ็บป่วยอ่ะนะ ก็จะเป็นเกี่ยวกับน้ำในหูไม่เท่ากัน ถ้าจะเกี่ยวกับพยาธิสภาพ แต่ถ้าจะเกี่ยวกับเรื่องอื่นนอกจากพยาธิสภาพ มันก็ต้องไปมอง 2 แง่ก็คือ ทำกรรมฐานอะไรมาก่อนหน้านั้ นและกรรมฐานนั้นส่งผลให้เป็นแบบนี้ และอีกแบบหนึ่งก็คือ มีภาวะบางอย่าง ที่เข้ามาเชื่อมโยงกับเรา ภาวะบางอย่างที่พระอาจารย์พูดถึงเนี่ย มันเป็นภาวะที่ไม่เกี่ยวกับการทำกรรมฐาน แต่มันเกี่ยวกับ อมนุษย์ ดวงจิตดวงวิญญาณ หรือสิ่งบางสิ่งที่ ประมาณเรื่องราวเหล่าที่ว่าเนี่ยคืออมนุษย์เนี่ย มีความ มีการก่อกวนหรือทำให้เราเป็นแบบนั้น อันนี้ก็มี เป็นได้เหมือนกัน ไม่ได้ อันนี้คือมาถามเรื่องสภาวะโดยตรง ก็คือไม่เข้าใจ ถ้าเดินจงกรมกับท่องธาตุ มันจะมีอยู่ 2 กรณีนะ อันดับแรกก็คือ กระแสของการท่องธาตุเนี่ย สร้างภาวะของกายเบาใจเบาให้เกิดขึ้นได้ พระอาจารย์เดินนี่ เเหมือนกับเดินไม่ได้เหยียบอยู่บนพื้น มันเป็นอย่างงั้นอ่ะ สมัยที่ปฏิบัติก่อนโน้น สมัยแรกๆ แล้วก็กระแสของพระรัตนตรัยมีพลังขับดันบางสิ่งบางอย่างที่ไม่ดีออกจากร่างกายเรา บางครั้งอ่ะ กายมันก็เกิดการหวั่นไหวหรือการสะท้านสะเทือนขึ้น การที่กระแสของการท่องธาตุขับดันสิ่งที่ไม่ดีออกจากร่างกายเรา จึงส่งผลให้ร่างกายเราได้รับผลกระทบแบบนี้เหมือนกัน ขอให้ท่องธาตุอย่างนี้ต่อไปเรื่อยๆ จนกว่ากระแสของพระรัตนตรัยขับดันสิ่งที่ไม่ดีสิ่งที่ชั่วร้ายออกจากร่างกายเราได้หมดสิ้น อาการเหล่านี้ก็จะไม่เกิดขึ้นอีก ให้เข้าใจอย่างงั้น ใครก็ตามจำ อยากให้ทราบไว้ว่า อยากให้เข้าใจตรงนี้ไว้ว่า เกิดอาการอะไรเกิดขึ้นในขณะที่ท่องธาตุกรรมฐาน 4 ขอให้เข้าใจว่า นั่นคือกระแสคการท่องธาตุเพื่อขับดันสิ่งที่ไม่ดีออกจากตัวเรา ใครที่มีอะไรที่แฝงเร้นเข้ามาในตัวเองแล้วเกิดการก่อกวนอยู่โดยที่ตนเจ้าตัวไม่รู้ตัว แล้วมาท่องธาตุแล้วเกิดอาการอย่างงี้ขอให้เข้าใจเลยว่า นั่นคือ กระแสของการแก้ไข สิ่งที่ไม่ดีออกจากร่างกาย,00.28.56,00.32.06
การไปขอพรจากสิ่งศักดิ์สิทธิ์ ให้ท่านช่วยบันดาลให้แล้วสำเร็จเหนือความคาดหมาย สิ่งนี้เป็นผลกรรมที่เราควรจะได้อยู่แล้ว หรือเป็นสิ่งที่ท่านช่วยเราค่ะ,สิ่งศักดิ์สิทธิ์ เราก็ต้องมาดูว่า คำว่าศักดิ์สิทธิเนี่ยคืออะไร สักกะ สักกะ คำว่ศักดิ์มาจากคำว่าสักกะ แปลว่า ความยิ่งใหญ่ สิ่งที่ยิ่งใหญ่ สิทธิ คือความสำเร็จ ความสำเร็จที่ยิ่งใหญ่ การไปขอพรจากสิ่งศักดิ์สิทธิ์ ก็คือขอความสำเร็จที่ยิ่งใหญ่เกิดขึ้นกับตัวเรา แต่เราก็ไม่รู้หรอกว่า อันที่เรียกว่าสิ่งศักดิ์สิทธิ์เนี่ย อันที่จะนำมาสู่ความสำเร็จอันยิ่งใหญ่ให้กับเราเนี่ย อะไรคือการบันดาลให้สำเร็จ พระอาจารย์อยากจะเล่าเรื่องถึง ท่านอนุรุทธะสมัยที่เป็น เป็นกุมาร ราชกุมารด้วยมั้ง ไม่ใช่ราชกุมาร เป็นเศรษฐี หรือเปล่า หรือเป็นราชกุมาร ท่านอนุรุทธะเนี่ย ท่านเคยอธิษฐานไว้ในคราวที่ท่านได้เคยทำบุญไว้แต่ปางก่อนในยุคสมัยของพระพุทธเจ้าองค์ก่อนโน้น ท่านบอกว่า เกิดขึ้นในภพชาติไหนก็ตามอยากให้พบคำว่าไม่มี ด้วยการที่ท่านมาบังเกิดขึ้นในภพนี้เนี่ย เวลาที่ท่านขอขนมจากแม่ คือขนมทานกินขนมหมด ตั้งแต่ตอนเป็นเด็กนะ แม่ทำขนมให้กินกับหมู่เพื่อนทั้งหลายท่านก็เอาขนมมาแบ่งปันกับเพื่อนเด็กด้วยกันกิน จนหมด พอหมดแล้ว ก็ให้คนใช้ไปขอขนมกับแม่อีก แม่บอกว่าขนมไม่มี คือขนมมันหมดแล้ว คือไม่มี คนใช้ก็มาบอกท่านอนุรุทธะว่า ขนมไม่มีเจ้านาย ขนมหมดแล้ว ขนมไม่มี ท่านอนุรุทธะก็บอกว่า เอาขนมไม่มีมานั่นแหละ ขนมแบบไหนก็ได้ที่ไม่มีเอามาเลย คนใช้ก็เลยไปหาแม่ของท่านอนุรุทธะ แม่ได้ฟังอย่างงั้นก็เลยบอก โอ้ลูกชายเรานี่ช่างไม่รู้อะไรซะเลยว่า คำว่าไม่มีก็คือมันหมด คือมันไม่มีอะไรเลย มันคือความว่างเปล่า ไม่ใช่ว่าเอาขนมไม่มีน่ะมา ก็เลยจะทำให้ลูกได้รู้ว่าความไม่มีคืออะไร ก็เลยเอาถาดเปล่ามาวางไว้แล้วก็ฝาครอบ เเล้วก็ให้คนใช้น้ำถาดเนี้ย ส่งไปให้กับอนุรุทธะ สมัยเป็นราชกุมาร อนุรุทธะก็เปิดฝาครอบออกมาเนี่ย ในขณะนั้นน่ะ ขณะที่เปิดฝาครอบออกมาน่ะ ในขณะที่เปิดฝาครอบออกมาน่ะ เทวดาที่ประจำตัวของอนุรุทธะก็คิดว่า ถ้าหากว่าอนุรุทธะเปิดฝาครอบออกมาแล้วเห็นถาดเปล่า แรงอธิษฐานที่อนุรุทธะได้อธิษฐานไว้แต่ปางก่อนว่าขออย่าให้พบกับสิ่งที่ไม่มี หากเราปล่อยให้อนุรุทธะเห็นสิ่งที่ไม่มีเหล่านั้นปรากฏขึ้นมา ศีรษะเราจะแตกเป็น 7 เสี่ยง ก็คือ เทวดาจะต้องบันดาลให้มีขนมทิพย์อยู่ในถาดนั้น เพราะด้วยบุญของอนุรุทธ ะเทวดาก็เลยเสกขนมให้มีปรากฎอยู่ในถาน อนุรุทธเปิดขึ้นจังหวะนั้นก็เลยเห็นขนมทิพย์ หอมตลบอบอวลอยู่ในถามเต็มไปหมดเลย ก็เลยขนมทิพย์เนี้ย มาบริโภคมากิน กินไปก็เลยคิดว่าเอ๊ะ ก่อนหน้านี้มารดาเราไม่รักเราหรืออย่างไร เก็บขนมไม่มีไว้ ซึ่งขนมไม่มีเนี่ยอร่อย ไม่เคยอร่อยขนาดนี้ กลิ่นก็หอมรสชาติก็เอร็ดอร่อย ไม่เหมือนกับขนมที่เราเคยกินก่อนหน้านี้ มารดาเราไม่เคยรักเราแน่ เพิ่งจะเอาขนมไม่มีมาให้วันที่ ที่แท้แล้วเป็นเทวดาเสกให้ อนุรุทธะก็เลยสั่งให้คนใช้บอกว่าไปเอาขนมไม่มีมาอีก หญิงคนใช้ก็ถือถาดเปล่ากลับไป แม่ก็เอาถาดฝาครอบมาให้ เทวดาก็เสกให้อีกเหมือนเดิม คือผลสำเร็จใดๆ ขอให้เข้าใจว่า ความสำเร็จได้มันสำเร็จขึ้นมาด้วยบุญกุศลของเราเป็นการกำหนด ความศักดิ์สิทธิ์เนี่ย คือบุญของเราเองต่างหากเป็นความศักดิ์สิทธิ์ ส่วนการที่เราขอนะ มันคือการตั้งเจตน์จำนงเพื่อปรารถนาให้บางสิ่งบางอย่างที่เรา มีศรัทธา มีความเชื่อมั่น และบันดาลใจให้ท่านเนี่ยอำนวยผล ให้สิ่งที่เราคล้องขอนี่สำเร็จ แต่การสำเร็จใดๆ ก็ตามไม่ใช่ท่านเป็นผู้อำนวยผล แต่เกิดจากบุญของเรา สมมุติว่า มีผู้รับทราบการร้องขอพรจากเรา ในฐานะที่ไม่ใช่มนุษย์นะ อาจจะเป็นเทวดาหรือเป็นใครก็ตามน่ะที่ ได้รับทราบการร้องขอพรจากเรา แล้วคำนวณดูว่า เรามีบุญพอจะได้รับสิ่งนี้ ท่านก็จะ พยายามให้ สิ่งนั้นน่ะตอบสนองตามผลบุญที่เราต้องการ แต่ไม่ใช่การที่ท่านมีความศักดิ์สิทธิ์ ที่อำนวยผล ให้เราได้รับผลนั้น ตัวท่านไม่มีความศักดิ์สิทธิ์ที่จะสร้างผลตอบสนอง ให้ใครพูดใดตามใจชอบ แต่ถ้าบุญของใครมีอยู่อย่างไร ท่านก็สามารถที่จะให้บุญนั้นนะ อำนวยผลให้กับเราได้ คือให้ผลสำเร็จ ตามที่เราต้องการและปรารถนา เท่าที่บุญเราจะอำนวยให้ได้รับตามที่ต้องการนะ ไม่ใช่ว่า ได้ทุกเรื่องนะ บุญมีเท่าไหร่ก็อำนวยผลได้เท่านั้น ไม่เกินกว่านั้น ปรารถนามากแต่บุญมีน้อยก็ได้น้อย ปรารถนาน้อยแต่บุญมีมากก็ได้มากยิ่งกว่านั้น เกินกว่าที่เราต้องการ ฉะนั้นขอให้เข้าใจว่า เหตุผลที่นำมาซึ่งการได้รับตามที่เราต้องการนั้นมาจากตัวบุญกุศลนี้ไม่ใช่การบันดาลของใครผู้ใด ฉะนั้นสิ่งศักดิ์สิทธิ์ก็คือ ตัวเรานั่นแหละศักดิ์สิทธิ์ที่สุด ให้เข้าใจอย่างงี้,00.32.44,00.38.27
วันพรุ่งนี้โยมจะเข้าคีโมครั้งที่ 3 แต่ยังมีความวิตกกังวล กลัวน้ำหนักไม่ถึงเกณฑ์ โยมพยายามทักจิต ท่องพระรัตนตรัย ท่องธาตุ แต่ความวิตกกังวล ความกลัวก็ยังไม่หาย โยมควรวางใจอย่างไรเจ้าคะ ยอมลองคิดว่าช่างมัน ทำได้ก็ทำ ทำไม่ได้ก็ช่างมัน อย่างดีก็แค่ตาย ใจก็หยุดดิ้นรนไปพักหนึ่ง โยมทำถูกต้องหรือไม่อย่างไร,ถูกต้องที่สุด ที่สุดแล้วเราพยายามใช้วิธีการอย่างไรเพื่อให้จิตเรา ไม่วิตกกังวลเนี่ย เมื่ออุบายเหล่านั้นใช้ไม่ได้ ก็ใช้วิธีสุดท้ายเลย ช่างมันเลย อย่างดีก็แค่ตาย มันคือความเป็นจริง ต้องใช้วิธีการนี้บ่อยๆ ต้องใช้วิธีการนี้เรื่อยๆ และนี่แหละคือมรณานุสติ การฝึกยอมรับความตายที่จะมาถึงตน เป็นสิ่งที่ดีมาก แต่ขอให้เชื่อเถอะว่า ไม่ได้ตายง่ายๆ แต่การฝึกเนี่ย มันจะทำให้จิตของเราเนี่ย ได้รับการฝึกฝน ได้รับการแก้ไข ได้รับการคือไม่มีการหลงสติก่อนตาย อนุโมทนา,00.38.42,00.39.56
เคยได้ยินมาว่า ติดกรรมกับพ่อแม่แล้วมาเจริญกรรมฐานหนึ่ง 100 ปี ก็ไม่มีทางได้ผล จริงหรือไม่คะ,คำว่าติดกรรมนี่คือติดกรรม ไม่แน่ใจว่าติดกรรมแบบไหนอย่างไร คำว่าติดกรรม อาจจะทำร้ายพ่อแม่หรือเปล่า เคยดุด่าพ่อแม่หรือเปล่า เคยทำอะไรที่ไม่ดีกับพ่อแม่มาหรือเปล่า คำว่าติดกรรม ถ้าเป็นการติดกรรมในลักษณะอย่างนั้น จริงๆ เนี่ยใช่ เจริญกรรมฐานมันไม่ได้ผล คำว่าไม่ได้ผลคือไม่ได้ผลในชาตินั้น แต่ไม่ได้หมายถึงว่าจะไม่ได้ผลในชาติต่อไป มันก็ยังเป็นวาสนาภาคียะ ก็คือเป็น ส่วนแห่งวาสนาที่จะส่งผลไปในภพชาติต่อไป ตัวอย่างเช่นพระโมคคัลลานะ พระโมคคัลลานเนี่ย ก็ ติดกรรมกับบิดามารดาไปสู่อเวจี พ้นจากอเวจีก็ มาบังเกิดขึ้นใน เป็นสาวกของพระสัมมาสัมพุทธเจ้าในยุคนี้ 00.41.15 แต่ก็ยังต้อง ได้รับผล คือการถูกทุบตีเหมือนกัน คือสิ่งที่ทำไม่ได้หายไปไหนนะ การเจริญบุญ เจริญกุศล เจริญคุณงามความดี เจริญอะไร กรรมฐานอะไรต่างๆ ก็ยังสามารถเจริญไปได้อยู่ แต่ทางที่ดีที่สุดก็คือ ไปขอขมากรรมกับบิดามารดา ให้ ให้ดีจะดีกว่า คือแก้ไขกรรมตรงเนี้ย ให้ได้ การเจริญกรรมฐานก็จะคาดหวังผลได้ในชาตินี้,00.40.09,00.41.45
พระอาจารย์อธิบาย ข้อ 1 ความเข้าใจที่ว่าธาตุ 4 เป็นพยสนะของธาตุ 4 เอง ขันธ์ 5 ก็เป็นพยสนะของขันธ์ 5 เอง ข้อ 2 การพิจารณาธรรม,เอาข้อ 1 ก่อน พยสนะก็คือความ ความฉิบหายวายวอร์ดนั่นแหละ คือความ ความเสื่อมของเขาเอง คือ ทุกอย่างที่ถูกก่อตัวขึ้นมามันจะมีความเสื่อมอยู่ตลอดเวลา อะไรก็ตามที่ถูกก่อตัวขึ้นมาแล้วน่ะ จะมีความเสื่อมหมดเลย ธาตุ 4 ก็ถูกก่อตัวขึ้นมา หรือตัวธาตุ 4 เองก็มีความเสื่อมความสิ้นโดยตัวของมันเอง คือ นี่แหละคือความเป็นจริง ตัวธาตุ แม้จะมีความเสื่อมความสิ้น แต่ไม่ทิ้งความเป็นธาตุของมัน ธาตุของมันก็ยังมีความเป็นลักษณะเดิมของความเป็นจริงโดยตัวของมันอยู่ เช่น ดินจะเสื่อมจะสิ้นแค่ไหนก็ตาม ก็ทรงไว้ซึ่งความเข้มแข็ง คือเข้มแข็งในความเสื่อมความสิ้นนั่นแหละ ไม่ใช่เข้มแข็งโดยความตั้งอยู่โดยถาวรอย่างเงี้ย ไม่ใช่ คือเข้มแข็งก็เสื่อมสิ้นด้วยความเข้มแข็ง น้ำก็มี ทรงไว้ซึ่งความเหลวเลอะเปรอะประ แต่ก็มีความเสื่อมความสิ้นในความเหลวเลอะเปรอะประนั้น เพราะว่าธาตุคือสิ่งที่ทรงไว้ซึ่งความเป็นจริง โดยตัวมันเอง ไฟก็ทรงไว้ซึ่งความร้อนและอบอุ่น ก็มีความเสื่อมความสิ้นในความร้อนและอบอุ่นนั้น ลมทรงไว้ซึ่งความพัดไปมา ก็มีความเสื่อมความสิ้นในตัวลมที่พัดไปมานั้น อันนี้คือ อะไรอ่ะ พยสนะของธาตุ ขันธ์ ข้อ 2 ขันธ์เองก็เหมือนกันแหละ เวทนาสัญญาสังขารวิญญาณ มีความเสื่อมความสิ้นโดยตัวของมันเอง ทุกข์ก็เสื่อมสิ้น สุขก็เสื่อมสิ้น พยสนะก็คือความ ความเสื่อมความสิ้น ถ้าจะเอาภาษาทั่วๆ ไปก็คือ ความฉิบหายของมันเอง ความหมดไป ความสิ้นไป ความ ทำลายไปของมันเอง การแตกตายทำลายไปโดยตัวมันเอง,00.41.50,00.43.54
2 ในการพิจารณาธรรมและเห็นสภาพธรรมของพยสนะเหล่านี้ ทางกายก็พิจารณาร่างกาย 6 ขั้นตอน ทางนามธรรมก็ให้เห็นความเกิดความดับของเวทนาสัญญาสังขารวิญญาณ มีนอกเหนือจากนี้อีกไหมคะ,อันนอกเหนือจากนี้น่ะมันมี แต่มันไม่ได้มีอยู่ในฐานะของการพิจารณา แต่มันมีอยู่ในฐานะของการเข้าไปรู้แจ้ง ในฐานะที่เราจะต้องพิจารณาเนี่ย ก็คือเอารูปเวทนาเอาสัญญาสังขารมาเอาวิญญาณมาเป็นที่ตั้งแห่งการพิจารณา พิจารณา เห็นความเสื่อมความสิ้น พอเห็นมากเข้ามามากเข้ามันจะมีนอกเหนือไปกว่านี้ เห็นยิ่งกว่าความเสื่อมความสิ้นความเกิดความดับของสิ่งเหล่านี้ มันจะเห็นไปมากกว่านี้ แต่มันเป็นเห็นด้วยญาณทัศนะความประจักษ์แจ้ง หรือเห็นด้วยวิมุตติผลวิมุตติธรรม ธรรมอันส่งผลต่อความหลุดพ้นของใจ หลุดพ้นออกมาแล้วจะเห็นอะไรต่างๆ นานามากมายที่นอกเหนือจากที่เราได้พิจารณามาเนี้ยทั้งหมด อีกเยอะในจักรวาลนี้ ในโลกธาตุนี้ มีเยอะ แต่สิ่งที่พระองค์มาสอนก็เท่านี้แหละ เท่าที่ เราเรียนรู้เรารับทราบมาเนี่ย,00.43.54,00.44.56
บางครั้งจิตก็ระลึกถึงบทท่องธาตุขึ้นมาเอง บางครั้งอยู่ดีๆ ก็เป็นท่อน ไส้ใหญ่ ไส้น้อย อาหารใหม่ อาหารเก่า แว๊บขึ้นมาในหัว สิ่งที่เกิดขึ้นคือภาวะของจิตที่ท่องเองได้ใช่ไหมคะ,ถูกต้อง บางคราวที่จิตเราได้หน่วงเหนี่ยวเอาบทท่องธาตุไว้ในใจแต่จังหวะที่จิตเรา มันดึงเอาบทนี้ขึ้นมาตามท่อนและจังหวะที่มันท่องไปถึง มันก็จะดึงเอาท่อนตรงเนี้ย ขึ้นมาสู่การรับรู้ภายในภาวะปัจจุบันของเรา มันเป็นการ จิตมันเริ่มรับข้อมูลที่เราท่องเข้าไปไว้ในใจ เมื่อจิตมันเริ่มรับข้อมูลเข้าไปไว้ในใจในจิตเกิดการเรียนรู้สิ่งเหล่านั้น กาท่องธาตุจึงเป็นการ ปลุกธาตุรู้ของจิตให้ขึ้นมาตื่นรู้กับความเป็นจริง ที่มันกำลังอาศัยหรือ ครอบครองกายสังขารประกอบด้วยธาตุทั้ง 4 อยู่ มันก็จะรู้ว่า อ๋อ เรามาอยู่กับ ไส้น้อยไส้ใหญ่ อาหารใหม่อาหารเก่า ดีเสลดหนองเลือด มันก็จะ รู้ อ๋อ เรามาอยู่กับสิ่งเหล่านี้ เรามา เกลือกกลั้วกับสิ่งเหล่านี้ เรามายึดเกาะกับสิ่งเหล่านี้ เรามาคลุกคลีอยู่กับสิ่งเหล่านี้ เรามายึดเกาะอยู่กับสิ่งเหล่านี้ โอ้ทำไฉนทำให้มัน จะทำให้จิตหลุดพ้นออกไปจากสิ่งเหล่านี้ได้ มันก็จะ หาวิธีการ มันจะมีกระบวนการภายในจิตของมันมันจะ เมื่อได้ข้อมูลแล้วมันจะปฏิวัติตัวมันเอง ในระยะเวลาที่ผ่านมาในอดีตในอดีตกาล ในความเวียนว่ายตายเกิด จิตไม่เคยรู้จักกายตามความเป็น ธาตุตามความเป็นจริงเลย เมื่อมันไม่รู้จักเนี่ยเราต้อง ส่งข้อมูลไปให้มันเกิดความรู้จัก เพื่อที่จะได้เห็น ทางออกของจิต จิตที่จะได้ มองหาว่าอะไรเป็นทางออก ไม่ใช่ หลงเห็นกายสังขารเนื้อหนังตัวตนของตัวเองว่าเป็นตนอยู่อย่างงี้ มันก็ยึดเกาะๆ มันไม่หาทางออกสักที มีแต่ทางที่จะยึด มีแต่ทางที่จะเกาะ มีแต่ทางที่มันจะทำให้ เกิดความเหนียวแน่นยึดมั่นถือมั่นอยู่ในภายใน แต่พอตายแล้วมันก็ยึดอะไรไม่ได้สักอย่างจริงๆ เส้นผมเส้นเดียวก็เอาไปไม่ได้ นี่คือ แก้ไขความหลงของจิตได้เป็นอย่างดี ท่องธาตุไว้ อนุโมทนา ทีใส่ใจในการท่อง,00.45.07,00.47.07
ถ้าสามีภรรยาที่เลิกกันนั่นคือวิบากกรรมใช่ไหมคะ แล้วถ้ามีลูกด้วยกันแม้ชาตินี้อาจจะยังเกี่ยวข้องกันในฐานะพ่อและแม่ ทำอย่างไรให้หมดกรรมกับอดีตสามีในชาตินี้ค่ะ ไม่ต้องไปเจอกันอีกชาติอื่นๆ,ถึงขั้นนั้นเลยเหรอ คือ ให้เข้าใจว่า การเลิกกันเนี่ย มันก็คือการที่บุญในการอยู่ครองร่วมกันหมดสิ้นในช่วงนั้น แต่ถือว่าเป็นวิบากกรรมก็ได้ คือกรรม กรรมที่ตกมาถึงในช่วงเวลานั้น ก็คือ บุญที่จะอยู่ร่วมกัน คือทำบุญร่วมกันมาสิ้นสุดแค่นั้นก็ ก็ต้องมีเหตุปัจจัยของกรรมอื่นมาพรากออกหรือผลักดันให้แยกออกจากกัน มีลูกด้วยกัน ก็ถือว่าเป็นกรรมที่ลูกมาอิงอาศัยจังหวะของการอยู่ร่วมกันระหว่างเรากับสามีในก่อนหน้านี้ด้วยความรัก ที่บุญนั้นยังปรุงแต่งและต่อตัวให้เรามีความรู้สึก มีความรักต่อกันและกันอยู่ ก็ประกอบไปด้วยความใคร่ ประกอบไปด้วยความยินดี ความพึงพอใจ ความปรารถนาต่อกันและกันด้วย ด้วยอีก อันนี้คือปัจจัยปัจจุบันด้วยนะไม่ใช่แต่ปางก่อนส่วนเดียวก็ ไม่ใช่ทั้งหมด มันก็คือเหตุอดีตบ้าง เหตุปัจจุบันบ้าง เหตุที่จะเกี่ยวข้องกันในขณะนี้บ้าง เกี่ยวโยงกันหมด ลูกก็มาเกิดด้วย เพื่อที่จะมาเป็นผู้รับวิบาก หรือมีกรรมในส่วนนี้ ในฐานะที่พ่อและแม่เนี่ย อยู่คนละ อยู่คนละ คือแยกจากกัน ที่นี่ทำไงให้หมดกรรมจากอดีตสามีในชาตินี้ ไม่ต้องไปเจออีกในชาติอื่น มันไม่ยากเลย ทำดีเยอะๆ นะ เราทำดีเยอะๆ ทำบุญกุศล ทำดีเยอะๆ ทำข้อปฏิบัติมากๆ ท่องธาตุ ระลึกถึงพระรัตนตรัย บุญของเราจะสูงส่งกว่าเขา เมื่อบุญของเราสูงส่งกว่าเขา จะดึงเราออกหนีจากวงจรแห่งการประสบพบเจอกัน เพราะระดับแห่งการที่มาเจอกันแสดงว่ามีบุญเท่ากันจึงได้มาเจอกัน ระดับที่ทำให้แยกออกจากกันแสดงว่า มีคนใดคนหนึ่งบุญสูงกว่าและอีกคนหนึ่งบุญตกต่ำกว่า กรรมเยอะกว่าหรือกรรมน้อยกว่า ก็คือ บุญกรรมเป็นตัวกำหนด ที่ให้เจอกันหรือแยกจากกัน ทางที่สุดก็คือ วิธีที่ไม่ต้องเจอกันอีกเลยตลอดอนันตกาล ไปพระนิพพาน ดีที่สุด,00.47.12,00.49.33
คนที่บ้านมักจะชอบเปิดเรื่องเล่าหลอนๆ เรื่องผี ในโทรศัพท์ โดยการใส่หูฟังก่อนนอน เปิดฟังจนหลับไปจนถึงเช้า อยากทราบว่าจะส่งผลกระทบอะไรต่อจิตไหมคะ,แสดงว่าคนคนเนี้ยเกิดในตระกูลผี ขออภัย มาจากตระกูลผีมาเกิดเป็นมนุษย์ เลยอยากจะฟังแต่เรื่องผีๆ บางคนมาจาก จากภพภูมิของความเป็นเทวดามาเกิด ใจก็นึกเนาะไปแต่ในเรื่องของ อะไรก็ตามที่จะทำให้เป็นเทวดา ชอบความเป็นเทพ ชอบความตกแต่งความสวยความงาม อะไรก็ตามที่มันเป็นเรื่องของ ความพึงพอใจน่ายินดีน่าปรารถน าอันเนี้ยก็คือ จากเทวดาแล้วมาเกิดเป็นมนุษย์ ถ้ามาจากกลุ่มของเปรตก็จะ พอกลุ่ม จะมองอะไรเป็นแต่การแย่ง แก่งแย่งชิงดี อิจฉาริษยากัน อันนี้คือกลุ่มเปรต จะเป็นอย่างเงี้ย ถ้ากลุ่ผี ก็ชอบเนี่ยแหละ พูดอะไรเรื่องความหลอนๆ อะไรเนี่ย ชอบเรื่องของผี นี่นะ ผีก็มีหลายจำพวก ผีปอบ ผีกระสือ ผีกระหัง ผีอะไรต่างๆ นานา ผีไทยมันเยอะหลายประเภทอยู่เหมือนกัน ก็เยอะ เขามาจากภพภูมิของผี เขาต้องชื่นชอบเรื่องพวกนี้ ถ้าคนที่เป็นมนุษย์ก็ชื่นชอบในเรื่องของความเป็นมนุษย์ มาจากหลากหลายของของพบภูมิแต่ละคนที่มาเกิดร่วมกัน เพราะบุญที่กำหนดมาให้เกิดเนี่ย มันเพียงพอต่อความเป็นมนุษย์จึงได้มาสู่ความเป็นมนุษย์แต่ละภพภูมิ เพราะมาเป็นมนุษย์ไม่ได้มาจากภูมิเดียว มาจากหลายภพภูมิเหมือนกัน,00.49.42,00.51.25
บุคคลที่ป่วยมากๆ สุขภาพไม่แข็งแรงเป็นโรคร้ายแรงเบาหวานความดันหัวใจส่งผลต่อการฝึกปฏิบัติเพื่อบรรลุธรรมหรือไม่ จะสามารถบรรลุธรรมได้หรือไม่ และจะสามารถฝึกปฏิบัติจนสามารถหลุดพ้นจากวัฏฏะได้หรือไม่,"ถ้าฝึกกันจริงๆ เนี่ยได้ ถ้าฝึกกันเล่นๆ น่ะไม่ได้ ไม่ว่าจะเป็นสุขภาพร่างกายแข็งแรงหรือไม่แข็งแรงเนี่ย ถ้าฝึกกันจริงๆ เนี่ยได้ ยังไงก็ได้ แต่คำว่าได้นั้นต้องได้อยู่บนพื้นฐานของการที่เป็นผู้สะสมบารมีมาอย่างน้อยแล้วเนี่ย 100,000 กัป แล้วการที่จะรู้ว่าเราเป็นผู้มีบารมีมาแล้ว 100,000 กัปเนี่ย ก็คือ 1 คือมีบริบทที่เป็นตัว ให้เราได้เทียบเคียง หรือได้ทราบ ในเรื่องของการที่เราจะได้รับผลในชาติ นี้ก็คือ 1 ที่เกิดเป็นมนุษย์ 2 ได้พบพระพุทธศาสนา 3 ได้ฟังคำสอนจากพุทธศาสนา 4 ได้ฟังคำสอนแล้วอยากโน้มไปปฏิบัติ บางคนฟังแล้วไม่อยากปฏิบัติก็มี แล้วก็ 5 เมื่อได้ปฏิบัติแล้วก็ขึ้นอยู่กับความเพียร อันนี้คือองค์ประกอบที่ทำให้เห็นได้ชัดว่า เขามีบารมีมาครบ 100,000 กัปแล้ว ที่นี้เขาจะไม่ย่อท้อต่อความพากเพียร คนที่ปฏิบัติ จึงครบ 100,000 กัปเขาจะไม่ย่อท้อ เขามีแต่ความมุ่งหวัง และความมุ่งมากปรารถนาในการที่จะเข้าไปถึง ผลในชาตินั้นจากการปฏิบัติธรรมนั้นๆ มีความเชื่อมั่นในตนเอง อย่างสูงสุดว่าการปฏิบัติธรรมที่เราปฏิบัติ อย่างถูกต้องนะ ต้องเอาแบบถูกต้องด้วยนะ คือต้องอยู่ในเส้นทางอริยมรรคเนี่ย อย่างถูกต้อง จะพาเราไปสู่ความหลุดพ้นในชาตินี้ได้ อันนี้คือ ความ อะไรอ่ะ ข้อกำหนดหรือว่าการที่เราจะนำไปสู่การเทียบเคียงว่า 100,000 กัป เพราะฉะนั้น การปฏิบัติอยู่บน 100,000 กัปเนี่ย แล้วถ้ามีความตั้งใจทำจริง แข็งแรงหรือไม่แข็งแรงก็สามารถทำได้ เพราะบางคนก็บรรลุธรรมเพราะความเจ็บป่วยก็มี",00.51.31,00.53.24
