question,answer,start_time,end_time
บางทีรู้สึกว่างเปล่าเหมือนชีวิตนี้ไม่มีอะไรที่จะต้องทําเลยเป็นเพราะอะไรคะ ,แสดงว่าจิตขาดเครื่องรองรับในภายใน จิตที่ขาดเครื่องรองรับภายในในภายในอย่างนี้มุ่ง แต่การที่เกาะที่จับที่ยึดของอารมณ์พอรู้สึกว่าไม่มีอะไรมาเป็นที่ยึด ที่เกาะที่จับท้องลงก็รู้สึกเคว้งค้างและว่างเปล่าไปจิตที่เคว้งคว้างว่างเปล่าอย่างนี้อาจจะมีทางแยกของจิตออกมาก็คือ จะตายคือจิตมันจะล่องลอยจนไร้ที่หมายไปเชื่อมโยงกับบางสิ่งบางอย่างที่นอกเหนือจากการเชื่อมโยงในภายนอกโดยปกติเขาเรียกว่ามันจะเป็นเรื่องของภายใน ถ้าเชื่อมโยงในภายในเนี้ยสิ่งเนี้ยมันจะอันตรายเพราะบางทีมันไปดึงเรื่องราวจากสิ่งต่างต่างในจิตซึ่งบางทีเรารู้ไม่เท่าทันและไม่เข้าใจกับเรื่องราวเหล่านั้นถ้าปล่อยไว้อย่างนี้โดยที่จิตไม่มีหลักเกาะหลักยึดหลักพึ่งเนี้ยจะไม่ค่อยดีแนะนําขอให้ระลึกถึงพระรัตนตรัยย้ำ ๆ ซ้ำๆ ไว้แล้วเราจะได้รู้ว่า ชีวิตที่มีอยู่จิตที่มันเคว้งคว้างมันจะเริ่มมีความสำคัญภายในตัวของมันว่ามันมีความสำคัญอย่างไรในการมีชีวิตอยู่แล้วเราควรจะดำเนินชีวิตอย่างไรให้เป็นไปในทางที่ถูกต้องในเบื้องหน้า  ,00.18.30,00.19.46
การห้อยพระไปด้วยแล้วท่องบทพระรัตนตรัยไปด้วยจะเป็นการขวางการเข้าถึงกระแสพระรัตนตรัยไหมคะ,"ประเด็นมันมีอยู่สองกรณี กรณีแรกก็คือ ถ้าเรามีจิตมุ่งมั่นปักลงไปในบทพระรัตนตรัยโดยส่วนเดียวก็จะไม่มีการขัดขวาง แต่ถ้าในขณะจิตบางขณะจิตยังมีความรู้สึกรู้สึกอบอุ่นใจอยู่กับพระเครื่อง เครื่องรางของขลัง
นั่นหมายถึงว่ายังฝากชีวิตไว้กับสิ่งเหล่านั้น คิดว่าสิ่งเหล่านั้นจะสามารถอํานวยผลหรือคุ้มครองชีวิตมันจะทําให้จิตที่มันปักดิ่งลงสู่พระรัตนตรัย ลดทอนความสําคัญของพระรัตนตรัยทางใจ
	มันจะทําให้เราเข้าไปไม่ถึงพระรัตนตรัยเต็มที่ ก็ลองพิจารณาดูว่าจิตของเราสามารถตัดกระแสการรับรู้ เกี่ยวข้องกับการยึดถือวัตถุมงคลได้หรือไม่ แต่โดยปกติจิตเราเมื่อมันยึดเกาะแล้วมันจะยากมากที่จะตัดหรือสลัดออกได้เลยทีเดียว 
	พระอาจารย์ก็อยากจะเล่าถึงประสบการณ์ตรงที่ว่าพระอาจารย์ระลึกถึงพระไตรตอนนั้นจิตก็ยังเกาะเกี่ยวอยู่กับวัตถุเหล่านี้อยู่เหมือนกันตอนที่จิตมีปัญหาก็เอาวัตถุเหล่าเนี้ยขึ้นมายกขึ้นใส่หัว
พนมมือเพื่อที่จะให้ให้เกิดกระแสการพึ่งพาหรือรองรับจิตหรือคุ้มครองหรือช่วยเหลืออะไรเราบ้างแต่เมื่อมันไม่เป็นผลเลยจนถ้าจะมาเปลี่ยนแต่ก็ไม่ได้ตัดออกจากสิ่งเหล่านั้นนะก็ยังคิดว่าสิ่งเหล่านั้นก็ยังเป็นที่
ควรค่าแก่การเคารพสักการะในความรู้สึกของเราอยู่ 
	เราก็มาอธิษฐานจิตเข้าถึงรัตนตรัยพอเข้าถึงจิตรรัตนตรัยเกิดผลของกระแสรัตนตรัยรองรับกิจสิ่งนั้นมันถูกตัดอัตโนมัติเลยตัดออกทันทีทันใดตัดออกแบบไม่มีเยื่อใย 
	แต่ก่อนจะมองเห็นกระแสจิตเหมือนกับเป็นคลื่นสีทอง ๆ ยึดเกาะเชื่อมโยงออกไปจากใจเรานี่แหละ เห็นเป็นเส้นเหมือนกับใยแมงมุมยึดอันนั้นยึดอันนี้ เห็นอย่างนี้เลยเห็นด้วยตาเปล่านี่แหละ
ไอ้เส้นอย่างนี้มันถูกตัดออกเมื่อกระแสพระรัตนตรัยเกิดขึ้นถูกตัดออกจากสิ่งเหล่านั้นแล้วก็เป็นอิสระออกมาโดยที่ไม่ได้ก่อเกี่ยวกับวัตถุเหล่านั้น ",00.19.50 ,00.21.59
เขาท่องพุทโธเมนาโถก่อนนอนแล้วทําให้มันตื่น นอนไม่หลับแล้วเขาก็เลยไม่กล้าท่องก่อนนอนเพราะเขากลัวเขานอนไม่หลับต้องยังไงดีคะพระอาจารย์,ธรรมชาติของพระรัตนตรัยมันมีคุณสมบัติภายในตัวของรัตนตรัยพุทธะ คือ ภาวะอันที่รู้ตื่นเบิกบาน ธรรมะคือ ภาวะแห่งสัจจะความจริง สังฆะ คือ ภาวะแห่งความดี ความปฏิบัติดี ปฏิบัติชอบหรือพลังแห่งความดีนั่นเอง ทั้งสามอย่างมันเป็นมหากุศลฉะนั้นบางคราวคุณสมบัติเหล่านี้จะทําให้จิตได้รับผลการระลึกถึงแล้วตื่น ถ้ามันส่งผลรบกวนต่อการนอน ขอแนะนําว่า ให้ระลึกถึงเฉพาะในเวลากลางวันกลางคืนก็ไม่ต้องระลึกถึงหรืออาจจะระลึกแค่ครั้งสองครั้งพอเป็นพิธีหรือเป็นกิริยาแห่งการน้อมใจเข้าถึงแต่เราจะไม่ละเลยในการที่จะระลึกถึง แล้วก็หลับไปตามธรรมดานั่นแหละจริง ๆ มันจะมีบางอย่างที่จะต้องปรับแก้เล็กน้อยเกี่ยวกับผู้ที่ชอบเป็นแบบนี้แต่ละคนไม่เหมือนกันบางคนก็หลับสบายดีบางคนก็ตื่น มันก็ต้องปรับแก้ในเรื่องของการฝึกสติขึ้นมาอีกระดับหนึ่ง เป็นการฝึกสติในขณะที่นอนโดยการให้ที่เราเวลานอนก็รับรู้ที่หัวสัมผัสกับหมอน ลําตัวสัมผัสกับที่นอน ขายืดยาวเหยียดออกไปตามที่นอนที่เรานอน คือให้มีสติรับรู้ติดต่อเนื่องในขณะที่นอนนั้นมันจะนอนหลับได้ดี ,00.22.08,00.23.40
การนับถือเทพและพญานาคเป็นส่วนหนึ่งของพุทธศาสนาหรือไม่คะ,พุทธศาสนาสอนให้เคารพกันระหว่างมนุษย์กับมนุษย์ มนุษย์กับมนุษย์เคารพกันได้บุญกุศลได้คุณงามความดี ถ้ามนุษย์เคารพเทพอันนี้พุทธเจ้าไม่สอนภาวะเทศน์ทั้งหลายโดยเฉพาะ องค์สัตเทวราชคือพระอินทร์ได้กราบทูลต่อพุทธองค์ว่า สาธุพระเจ้าค่ะหากมนุษย์เหล่าใดเป็นผู้ประพฤติชอบในศาสนาของพระสัมมาสัมพุทธเจ้าเป็นผู้มีศีล เป็นผู้เลี้ยงดูมารดาบิดา เป็นผู้ทําสิ่งที่เป็นคุณงามความดีต่าง ๆ ในโลกนี้ข้าพเจ้าขอนอบน้อมมนุษย์ผู้นั้น เทวดาอยู่บนสวรรค์จะไหว้คนที่ประพฤติดีในโลกมนุษย์นี้ฉะนั้นมนุษย์เราควรจะสร้างศักยภาพตัวเอง ให้เทวดากราบไหว้ไม่ใช่ไปจํานนท์ตนเองต่ำกว่าเทวดาแล้วกราบไหว้เทวดา เพราะอะไรรู้ไหมเพราะมนุษย์เรามีศักยภาพเหนือกว่าความเป็นเทวดาการจะไปเป็นเทวดาก็ต้องทำความดีจากเป็นมนุษย์ถึงจะได้ไปเป็น ไม่ใช่จู่ ๆ ไปเป็นเลย ด้วยฤทธานุภาพภาวะบางอย่างที่บังเกิดขึ้นด้วยอำนาจของตนไม่ใช่ ทําความดีเท่านั้นถึงจะได้ไปเป็นใช่ไหม ทําบําเพ็ญคุณงามความดีที่เพิ่มไปอีกไปเป็นพรหม เดรัจฉานคือหน้าหน้าคือเดรัจฉานส่วนหนึ่งที่อยู่กึ่งเทพกึ่งเดรัจฉานกึ่งเทพก็คือคุณงามความดีที่เขาทำในขณะที่เขาเป็นมนุษย์นี้ ส่งผลให้เขาได้รับภาวะอันเป็นทิศกึ่งเดรัจฉานก็คือได้ประพฤติผิดเหมือนกันทำดีก็ทำแต่ทำไม่ดีก็ทำคือปนเปย์กันไปหมดการให้ผลก็ปนเปย์กันทั้งเดรัจฉานทั้งอํานวยผลในด้านของสุคติ คือ เป็นทิพย์ภาวะเป็นทิพย์ด้วยสมบัติอันเป็นทิพย์ด้วยบุญกุศลนั้นฐานะของศาสตร์เดรัจฉานต่ำกว่ามนุษย์ถ้าจะเทียบกันมนุษย์สูงส่งกว่า ฉะนั้นถ้ามนุษย์ไปกราบไหว้นาคราชก็เท่ากับว่าจำนนท์ตนเองลงไปให้ต่ำกว่าความเป็นสัตว์เดรัจฉานอีกแล้วเคารพเขา ,00.23.46,00.25.39
แต่ว่าถ้าเกิดเราอุทิศบุญให้ท่านเรานั้นได้ด้วยหรือไม่,ได้ อันนี้คือข้อสําคัญมากที่ฐานะชาวพุทธเราควรจะเข้าใจให้มันถูกต้องว่า เมื่อเรารู้ว่ามีเขาอยู่ก็ไม่ได้ปฏิเสธว่าในความมีเขา เขาไปเกี่ยวข้องกับมนุษย์วิธีการปฏิบัติต่อเขาอย่างถูกต้อง คือ อุทิศบุญให้เขาไม่ใช่ไปเคารพสักการะกราบไหว้เขา คําว่าบูชาในทางพุทธศาสนา หมายถึง ว่าการทําดีต่อกันในภพสามทิศคือการอุทิศบุญให้ไม่ใช่ไปทําดีโดยการกราบไหว้เขา มนุษย์กับมนุษย์กราบไหว้กันได้เคารพกันได้บุญกุศลเพิ่มพูน แต่ไปกราบไหว้อย่างงั้นไม่เกิดบุญ ,00.25.48,00.26.21
นอนฝันร้ายจนตื่นระหว่างคืนบ่อยเป็นเพราะอะไรคะและต้องแก้อย่างไรคะ,การนอนฝันร้าย มันเป็นฝันในความฝันมันเป็นนิมิตอย่างหนึ่งเรียกว่าสุบินนิมิต นิมิต แปลว่าเครื่องบ่งบอกหรือเครื่องหมายให้รับทราบทางจิตทางใจเฉพาะบุคคลนั่นหมายถึงว่า การที่เราจะฝันร้ายได้มันจะต้องมีเหตุ ที่เกี่ยวข้องอยู่โดยสิ่งที่เราคิดด้วยส่วนหนึ่งแล้วก็กรรมวิบากในอดีตด้วย หากกรรมวิบากในอดีตมาแสดงออกผ่านความฝันให้เราได้รับรู้รับทราบในเรื่องร้าย ๆ ให้เข้าใจว่าอาจมีนายเวรบางจําพวกตามมาถึงแล้วเมื่อรู้อย่างนี้ ฝันร้ายอย่างนี้ให้รีบระลึกถึงพระรัตนตรัยแล้วทําบุญอุทิศส่วนกุศลไปให้นายเวรเหล่านั้น ,00.26.26,00.26.33
ตั้งครรภ์อยู่ค่ะเพิ่งเคยมาฟังท่านครั้งแรกคนท้องสามารถเจริญสติหรือทําวิปัสสนาได้อย่างไรคะ ทุกวันนี้เปิดสวดมนต์ก่อนนอนค่ะ,ถ้าจะเอาแบบฉบับของคนท้องก็คือมีตัวอย่างของนางศุภบาสาซึ่งทรงคันอยู่ 7 ปี 7 เดือนได้คลอดพระสิวลีออกมาใช่ไหม ทีนี้นางศุภวาสารทรงครรภ์อยู่ก็ระลึกถึงพระรัตนตรัย ฉะนั้นบทพุทโธเมนาโถ ธัมโมเมนาโถ สังโฆ เมนาโถ สามารถใช้ได้ในขณะที่ทรงพระอึดหรือตั้งครรภ์อยู่สามารถระลึกถึงได้ แต่นางศุภวาสาเขามีแบบฉบับในการระลึกพระรัตนตรัยอย่างนี้ว่า คันของเราได้รับความเจ็บปวดเพราะต้องตั้งท้องนาน ความเจ็บปวดเกิดขึ้นในท้อง ทําให้เกิดความทุกข์ก็เลยระลึกถึงพระพุทธเจ้าเวลาความทุกข์เกิดขึ้นว่าถ้าพระพุทธองค์ตรัสรู้ความจริงที่เรียกว่าทุกข์การตรัสรู้ของพระองค์นี้เป็นสัจจะจริงหนอ เพราะความทุกข์มันมีอยู่กับเราแล้วนะพระองค์ตรัสรู้ความจริงจริงจริงไม่ได้ผิดพลาดจากความเป็นจริงเลยคําที่พระองค์ตรัสสอนเป็นธรรมเพื่อออกจากความทุกข์ ธรรมของพระองค์ก็เป็นธรรมที่ประเสริฐจริงหนอที่ทําให้คนออกจากทุกข์ได้ พระสงฆ์ผู้ปฏิบัติตามคําสอนแห่งพระธรรมที่พระพุทธศาสนาสอนนั้นก็ปฏิบัติเพื่อพ้นออกจากทุกข์อันเกิดจากก้อนกายอันนี้พระสงฆ์เหล่านั้นเป็นผู้ปฏิบัติชอบจริง พอเรานึกอย่างนี้จนเกิดความสงบระงับความเจ็บป่วยในท้องความอาพาธทั้งหลายก็หายไป ,00.27.17,00.28.56
หนูเป็นคนนอนหลับไม่สนิทเพราะคิดนู่นคิดนี่ไปเรื่อยทั้งที่ไม่อยากคิดเลยลูกต้องทําอย่างไรดีคะ,อันนี้ต้องฝึกสติ ฝึกสติในการนอนคือรับรู้ร่างกายถ้ามีใครที่กลุ่มของเราส่งวิธีการนั่งสมาธิแบบระลึกมีสติ สมาธิรองรับสติแบ่งเข้าไปในคําถามนี้ด้วยให้เขาไปศึกษาที่นั่นแล้วก็จะได้ฝึกในการเจริญสติในขณะที่นอนได้ น่าจะมีอธิบายอยู่ในนั้น ,00.29.02,00.29.36
ทําอย่างไรจะรู้สึกวางเฉยกับทุกข์ที่เกิดกับเพื่อนในที่ทํางานได้ค่ะ,เราไม่ควรจะวางเฉยนะ การวางเฉยยังไม่ควรใช้ในกรณีอย่างนี้แต่การใช้ความเข้าใจ การใช้ความเข้าใจควรจะเป็นความเข้าใจที่เราจะต้องรู้จักความจริงเรามีความทุกข์ต่อคนรอบข้าง อันนี้ถือว่าเป็นเรื่องธรรมดาอันหนึ่งแต่เราไม่ค่อยเข้าใจธรรมดาอันนี้มนุษย์มักจะต้องการให้ตัวเองไม่มีความทุกข์และเมื่อตัวเองไม่มีความทุกข์ก็อยากจะให้ตัวเองไม่ต้องไปประสบกับความทุกข์หรือไม่ให้ทุกข์เข้ามากระทบตน แล้วพยายามทําสิ่งต่าง ๆ เพื่อให้ตัวเองหลีกเลี่ยงและไม่ประสบกับความทุกข์เหล่านั้น ซึ่งถ้าเราอยู่ในโลกของความเป็นจริงเราจะไม่สามารถทําอย่างงั้นได้และถ้าเราตั้งค่าชีวิตไว้อย่างงั้นเราก็เราก็จะได้รับความทุกข์เพิ่มไปกว่าเดิมเพราะเราจะไม่สามารถหลีกเลี่ยงได้จริง ๆ เขาเรียกว่าเป็นสิ่งที่ต้องเจออย่างหลีกเลี่ยงไม่ได้ไม่ต้องไปวางเฉยแต่ให้เข้าใจเลยว่ามันคือความจริงส่วนหนึ่งของชีวิตเราที่เราจะต้องได้เจอได้ต้องประสบและต้องเกี่ยวข้อง มันจะเกิดปัญญาอันหนึ่ง ทำการสร้างความเข้าใจในภายในอีกเพื่อที่จะให้เราละคลายวางจากการยึดถือ ซึ่งการละคลายจากการยึดถือนี้จะต้องมาจากปัญญาที่รู้ความจริงก่อน ถ้ายังไม่รู้จักความจริงก่อนแล้วไปวางมันไม่ได้อย่าเพิ่งไปวางก่อนเข้าใจความจริงที่ว่านี่คือความจริง ,00.29.41,00.31.06
*ครูเงาะอธิบายเพิ่มเติมจากพระอาจารย์*,อันนี้เป็นกันเยอะนะคะพระอาจารย์คือแบบบางคนเรียกตัวเองว่าปล่อยวาง ปล่อยวางแต่จริง ๆ มันเหมือนปล่อยปละละเลย เหมือนหนีปัญหาก่อนโดยที่เรายังไม่รู้ความจริงแล้วเราปล่อยวาง มันก็กลับมาแว้งเราใหม่ถอยหลัง,00.31.09,00.31.20
จากที่พระอาจารย์แนะนําให้ทําบุญให้เจ้ากรรมนายเวร หมายถึง ใส่บาตรอุทิศส่วนบุญไปให้ แล้วก็แผ่เมตตาให้เพียงพออย่างนี้ใช่ไหมคะ,เรื่องของนายเวรนี้ลองตั้งค่าของชีวิตเราในแต่ละวันว่าในวันหนึ่ง เราอาจจะมีช่วงเวลาของการทําบุญกุศลอยู่แน่นอนว่าทุกคนไม่ได้ทําสิ่งที่เป็นบาปอยู่ตลอดทั้งวันแล้วก็จะมีโอกาสในการทําสิ่งที่เป็นบุญกุศลอยู่บ้างในชีวิตเราให้อธิษฐานว่าบุญกุศลที่เกิดจากการกระทําของข้าพเจ้าในวันนี้ไม่รู้ว่ามันเกิดช่วงไหนเพราะบางจังหวะจิตที่มันน้อมไปในด้านกุศลมันเกิดบุญอยู่ ให้อธิษฐานบุญที่เกิดในการใช้ชีวิตประจําวันของข้าพเจ้าในแต่ละวันนี้ขออุทิศส่งถึงนายเวรที่ติดตามมาถึงข้าพเจ้า,00.31.26,00.32.20
การเรียนถามพระอาจารย์ว่าแค่ไหนจึงเรียกว่าผิดศีลข้อสามครับ,ทราบว่าบุคคลนั้นมีเจ้าของ 2. คนคนนั้นก็มีเจ้าของ 3. ประสงค์จะล่วงละเมิด 4. ได้ล่วงละเมิดไหม ก็สี่อย่างเป็นข้อตัดสิน ,00.32.26,00.32.52
ได้แค่สวดมนต์แต่ไม่นั่งสมาธิก่อนนอนนี่ได้บุญไหมคะ แล้วได้ประโยชน์อะไรไหมคะ ,เนื่องจากว่าพระพุทธศาสนาเรากล่าวถึง บุญกริยาวัตถุสิบประการ ในบุญกริยาวัตถุสิบประการบุญที่เกิดจากการสวดมนต์มันไม่ได้มีนะ แต่บุญที่เกิดจากการภาวนา ภาวนามันจะจัดอยู่ในเรื่องของการเจริญอริยมรรคเพราะภาวนามาจากบาลีว่า พาวิตัง พาวิตังแปลเป็นภาษาไทยว่า ภาวนา แปลว่าเจริญขึ้น ทําให้เกิดขึ้น ทําให้ดีขึ้นแล้วคําว่าภาวนามันจะอยู่ในมรรคแปดที่มีสมาธิจนถึงสัมมาสมาธิเป็นข้อปฏิบัติเป็นข้อเจริญขึ้น ฉะนั้นการทําการภาวนาคือการเจริญอริยมรรคในชีวิตประจําวันของเราให้ได้ การสวดมนต์จึงยังไม่ใช่ส่วนหนึ่งทางด้านการปฏิบัติของพระศาสนานี้ แต่ถ้าเราได้ผูกบอกสอนให้เกิดการสวดจนเป็นกิจวัตรแล้ว สวดมนต์ก็ได้ไม่จําเป็นจะต้องไปนั่งสมาธิก็ได้ สวดจบแล้วก็นอนหลับไปเลยก็ไม่เสียหายอะไร ,00.33.02 ,00.34.12
ชาตินี้เหนื่อยกับคนรอบข้างเป็นแต่ผู้ให้มาตลอดต้องคิดอย่างไรคะ ใช่กรรมเก่าไหมคะ,กรรมเก่าก็เป็นส่วนหนึ่งกรรมใหม่ที่เราจัดการไม่ดีจากกรรมเก่าที่ส่งผลมาก็เป็นส่วนหนึ่ง หมายถึงว่า เมื่อเราเข้าใจแล้วว่านี่คือกรรมเก่าแต่กรรมเก่าไม่ได้หมายถึงว่าจะต้องไปชดใช้วันเสมอไป พระพุทธองค์ไม่ได้บอกให้เราจะต้องไปชดใช้กรรมเก่าอยู่เรื่อย ๆ เพราะไม่มีทางชดใช้ได้หมดแต่หากมีวิธีใดที่จะพอออกไปจากกรรมเก่านี้ได้ก็คือต้องสร้างกรรมใหม่ ในปัจจุบันนี้ให้มีปัญญาอยู่เหนือกรรมตัวนี้ให้ได้ แต่เมื่อใดก็ตามที่มันส่งผลแล้วอันที่ส่งผลแล้วก็ต้องยอมรับการส่งผลนั้นแต่ถ้าคิดว่าจะต้องชดใช้กรรมอย่างนี้ไปเรื่อย ๆ มันไม่มีทางหมดสิ้นหรอก พยายามสร้างกรรมใหม่เพื่อให้ออกจากกรรมเก่านั้นให้ได้ วิธีการก็คือตั้งจิตระลึกถึงพระรัตนตรัยไว้มาก ๆ บุญกุศลจะผลักเราออกจากวิบากกรรมบางส่วนที่เราจะได้รับในส่วนนั้นเพราะมหากุศลจะปิดกั้นกรรมบางอย่างไม่ให้ส่งผลกับเราในเวลานี้ แล้วเราจะถอยห่างออกจากกรรมนั้นเป็นการสร้างกรรมใหม่ของตัวเอง ,00.34.19 ,00.35.25 
ศรัทธา คือ การรู้เรื่องกรรมและผลของกรรม ในวงเล็บแล้วการสั่งสมอุปนิสัยมาอีก ปิดวงเล็บ จึงมีการปฏิบัติแตกต่างกันไปในมรรคมีองค์แปดเหตุใดจึงใช้ปัญญาขึ้นก่อนแล้วสมาธิเป็นข้อสุดท้าย ,แน่นอนว่าพระพุทธศาสนาเราเกิดขึ้นมาด้วยกระแสของปัญญาคือปัญญาที่เกิดจากการตรัสรู้จริงของพระสัมมาสัมพุทธเจ้า ฉะนั้นลักษณะของพระพุทธศาสนาจึงเป็นลักษณะของปัญญา พระองค์จึงตรัสไว้ว่า นัณฐิปัญญาสมาอาภาไม่มีแสงสว่างใดเสมอแสงแห่งปัญญาหากจะบอกว่าพระพุทธศาสนาคือแสงสว่างของโลกก็ว่าได้เพราะปัญญาเท่านั้นที่จะทําให้เราได้เข้าใจสัจจะด้วยความจริง ลําพังศรัทธาที่ขาดปัญญาก็จะตกไปในข้างของความงมงาย สติที่ขาดปัญญาก็จะเป็นสติที่เลอะเลือนไม่เข้าใจความเป็นจริง ความเพียรที่ขาดปัญญาก็จะเป็นความเพียรที่ก่อให้เกิดความฟุ้งซ่านและลําบากในการปฏิบัติภาวนาไม่บรรลุวัตถุประสงค์ การมีสมาธิโดยขาดปัญญาก็ไม่สามารถเจริญอริยมรรคได้ ฉะนั้นปัญญาจะต้องเข้าไปประกบในองค์ธรรมแต่ละองค์ธรรมนั้นทุก ๆ กรณีการที่อริยมรรคนี้จะต้องดําเนินด้วยสมาธิฐิ พระอาจารย์จะแบ่งศรัทธาในทางพุทธศาสนา แบ่งเป็นสอง คือ โลกียศรัทธากับโลกุตระศรัทธา โลกียศรัทธานี้คือเชื่อกรรมเชื่อผลของกรรมอันนี้เป็นชั้นโลกียะ ถ้าใครไม่เชื่อกรรมเชื่อผลของกรรมคนคนนั้นจะไม่สามารถเดินเข้ามาสู่วงจรของเหตุและผลทางด้านปัญญาในชั้นโลกียะ คือไม่สามารถที่จะสร้างเหตุรองรับชีวิตตนในภายภาคหน้าได้ก็จะเป็นเพียงแค่ผู้ปล่อยชีวิตตนเองไปตามภาวะการณ์ของโรคนี้บีบบังคับให้ไปหรือให้เป็น โรคเจริญก็เจริญตามโรค โรคเสื่อมก็เสื่อมตามโรค หาเหตุปัจจัยในตัวเองที่จะกระทําในเส้นทางตัวเองไม่ได้ ศรัทธา ที่สองเป็นศรัทธาในด้านโลกุตระศรัทธาในด้านโลกอุตตระ คือ ศรัทธาในสมาธิคือความเห็นที่ถูกต้องคือตั้งความเชื่อในความจริงคือเห็นความจริงเห็นสัจจะนี้ให้ตรงกับความเป็นจริงแล้วตั้งความเชื่อนั้นไว้ว่าว่าคําสอนนี้เป็นคําสอนที่พระศาสดาตรัสรู้แล้วฉะนั้นศรัทธาในโลกอุตตระ เป็นการเชื่อในปัญญาการตรัสรู้จริงของพระสัมมาสัมพุทธเจ้าในด้านนี้ ,00.36.04 ,00.38.27 
ได้เห็นว่าเพื่อนคลอดลูกแล้วจิตไม่ได้คิดยินดีด้วยจิตเฉย ๆ เพราะรู้ว่าเป็นการเกิดทุกข์อันนี้ถือว่าเป็นวิธีที่ถูกต้องไหมครับ,เป็นทิฐิที่ถูกต้อง แล้วก็เกิดขึ้นในคนน้อยมากเพราะความรู้สึกของคนจะเกิดความยินดีกับการเกิดของเด็กทีนี้ถ้าจิตเรารู้สึกอย่างงั้นจริง ๆ ถือว่าเป็นจิตที่ดี เป็นจิตที่ในข้างของความเห็นปัญญาเห็นความจริง ,00.38.34 ,00.39.04
ฟังธรรมะก่อนนอนทุกคืนได้บุญไหมคะ,บุญที่เกิดจากการฟังธรรมจะเชื่อมต่อจิตเราบนจาตุมหาราชิกา เป็นสวรรค์เบื้องต้นกระแสข้อมูลจะไปสะสมอยู่ที่นั่นเพราะว่าบุญชั้นนี้จะส่งผลให้ได้สุคติโดยส่วนเดียว ฉะนั้นการฟังธรรมก่อนจะหลับยังถือว่าเป็นการสร้างสุคติภพไว้ให้กับจิตตนเองในระหว่างหลังด้วย ,00.40.07 ,00.40.34 
