question,answer,start_time,end_time
หากมีบุคคลอื่นมาล้วงข้อมูลในโทรศัพท์เราโดยที่เราไม่ได้อนุญาตนี้นับว่าเป็นการลักขโมยไหมแล้วจะบาปหรือไม่,หลักการลักขโมยเขาตัดสินกันอยู่ดีคําว่าไถยจิต ไถยจิตนี่คือจิตคิดที่จะขโมยตรงๆโดยตรง แล้วก็เจ้าตัวก็ไม่อนุญาตอันนี้ก็แน่นอนอยู่แล้วก็ว่าด้วยเรื่องพ.ร.บ คอมพิวเตอร์ก็กําหนดโทษไว้ชัดเจนว่ายังไงก็มีโทษอยู่แล้ว,00.24.59,00.25.35
หากเรามีปณิธานจะฝึกปฏิบัติเพื่อมุ่งสู่หนทางแห่งการหลุดพ้นอย่างน้อยขอให้ถึงขั้นโสดาบันในชาตินี้เราสามารถประกอบอาชีพนักแสดงได้ไหมอาชีพนักแสดงถือว่าเป็นการสร้างบาปหรือไม่ ทําให้เส้นทางธรรมที่เราปรารถนาเนิ่นช้าลงด้วยไหมเนื่องจากยังมีภาระหน้าที่ในทางโลกอยู่อยากทํางานที่ตัวเองรักและมีความสุขสมดุลกับการฝึกปฏิบัติใช้ชีวิต ตั้งใจว่าสักประมาณห้าสิบปี รักษาศีลแปดให้เวลาปฏิบัติอย่างเต็มที่ตอนนี้ยี่สิบเจ็ดระหว่างนี้ก็ค่อยๆฝึกค่อยๆสั่งสมไปเรื่อยๆเมื่อเหตุปัจจัยพร้อมก็จะไปบวชเป้าหมายแบบนี้ได้ไหม,ได้วางเป้าหมายได้ อาชีพนักแสดงคืออยากจะบอกว่าอาชีพทุกอาชีพมีบาปอยู่ในตัวอยู่แล้ว พระก็มีบาปแต่มันมีวิธีการแก้ในความเป็นบาปในแต่ละอันแต่ละอัน สิ่งที่เราเลือกในการที่จะใช้ในการดำเนินชีวิตโดยเฉพาะอาชีพที่เรารัก เราก็ต้องยอมรับว่าบาปมันสามารถเกิดขึ้นได้ในการทำอาชีพแต่ละอาชีพ ไม่มีอาชีพไหนเลยที่ไม่มีบาป แต่จะมีแบบมาก แบบน้อย แบบปานกลางปะปนกันไป ซึ่งมันไม่ได้ถือว่าเป็นปัญหาอะไรมาก บาปทุกอย่างมันเกิดขึ้นได้ มันก็แก้ไขได้ไม่ใช่ว่าแก้ไขไม่ได้ นอกจากบาปอันหนักที่แก้ไขไม่ได้เลยก็คืออนันตริยกรรมอันนั้นจะต้องรับผลถ่ายเดียวเลยในเบื้องหน้า ฉะนั้นเรามีความตั้งใจที่ดีในการที่จะเข้ามาสู่การประพฤติปฏิบัติธรรม แม้เรายังจะใช้อาชีพนี้เลี้ยงชีพอยู่ก็ไม่ได้เป็นปัญหาอะไรในภายหลังเราสามารถมาประพฤติปฏิบัติธรรมได้ตามความตั้งใจ,00.25.37,00.27.22
พระอรหันต์หมายถึงอะไร,พระอรหันต์มีความหมายอยู่สามความหมาย ความหมายแรกก็คือผู้สิ้นอาสวะกิเลส ความหมายที่สองก็คือผู้จะต้องเข้าสู่พระนิพพานเป็นชาติสุดท้าย ความหมายที่สามก็คือผู้ไม่หมุนกลับ คือสิ้นสุดแห่งการเดินทางของชีวิตทั้งหมดแล้ว อรหันต์ก็คือไม่หมุนกลับมาอีก ,00.27.24,00.28.08
ว่าอยู่ดีๆเรารู้สึกนึกถึงกระวนกระวายนึกถึงคนๆหนึ่งเป็นเพราะอะไร,มันอาจจะไม่ใช่ มันต้องมีอะไรบางอย่างเกี่ยวกับตัวเรากับสิ่งที่เรานึกถึงอยู่นั้น ถ้าไม่มีเหตุปัจจัยด้วยกันมาก่อน มันอยู่ดีๆมันนึกถึงไม่ได้ มันจะต้องมีเขตปัจจัยด้วยแล้วจิตเราก็รับรู้รับทราบเรื่องราวเกี่ยวโยงกับผู้นั้นมาแล้วสิ่งนั้นมันถูกเก็บไว้ในภายในแล้วสิ่งที่ถูกเก็บไว้ในภายในนั้นแสดงอาการออกมาซึ่งอาตมาเรียกว่าสิ่งที่อยู่นอกเจตนาสิ่งที่อยู่นอกเจตนานี้ไม่อยู่ภายใต้การควบคุมบังคับของใครเขาอยากจะแสดงออก เขาอยากจะปรากฏ เขาอยากจะผุดขึ้นก็ตามปกติตามธรรมดาของขันธ์ที่เขาจะแสดงได้ฉะนั้นขอให้เข้าใจตามความเป็นจริง แม้เราไม่อยากจะนึกถึงมันก็สามารถนึกไปเองโดยระบบของอุปทานขันธ์อันนี้เขาเรียกว่าอุปทานขันธ์ที่มันมีอยู่ในตัวเราเองเขาเรียกว่าระบบการยึดโยงของขันธ์ที่ยึดถือกันอยู่การยึดโยงของขันธ์ที่ยึดถือกันอยู่ไม่ได้เกี่ยวกับเรา เราจะยึดก็ตามเราไม่ยึดก็ตามระบบของขันธ์มีการยึดกันอยู่แล้วเช่นตามองเห็น หูได้ยินเสียงจมูกดมกลิ่นลิ้นรส กลายรักการสัมผัส กายรับอารมณ์ เหล่านี้เป็นระบบของ ขันธ์ทั้งนั้นระบบของอุปทานขันธ์ ที่เขายึดโยงกันอยู่เมื่อตาเห็นแล้วเราเข้าไปมีอุปทานในสิ่งที่เห็น อันนี้เป็นอุปทานจากเราไม่เกี่ยวกับอุปทานของขันธ์ฉะนั้นถ้าเรารู้จักขันธ์ตามความเป็นจริงอุปทานจะหายไประบบที่เกิดขึ้นในตัวเราอย่างที่กล่าวถึงนี้เป็นระบบเหนือเจตนาซึ่งเป็นระบบของอุปทานขันธ์เป็นส่วนหนึ่งของชีวิตเราซึ่งมีอยู่ในตัวเราจะทำหน้าที่อยู่นอกเจตนาไม่ทำหน้าที่อยู่ภายใต้เจตนาแต่เมื่อเขาปรากฏขึ้นมาแล้วถ้าเราไม่เข้าใจเราจะไปเจตนาต่อต่อสิ่งนั้นด้วยความไม่รู้พอมีความไม่รู้เข้าไปกระทำต่อ มันจะเป็นระบบอุปทานจากเราเข้าไปยึด แม้กระทั่งว่าเราทําไมคิดเรื่องราวเหล่านี้ขึ้นมาได้ก็คือมันยึดเข้าไปแล้วในขณะนั้นโดยที่เราไม่รู้ตัวว่าเรากําลังยึดอยู่ ยึดด้วยความไม่รู้,00.28.14,00.34.07
เป้าหมายชีวิตคือการเข้าถึงพระธรรมให้ได้มากที่สุดทุกวันนี้ใส่บาตรทุกวันฟังธรรมทุกวันสวดมนต์นั่งสมาธิก่อนนอนแต่เรื่องที่ยากคือการภาวนาควรจะเริ่มยังไงดี,เริ่มต้นที่ดีที่สุดคือการศึกษา เรียนรู้ทำความเข้าใจ ซึ่งอาตมาอยากแนะนําว่าสิ่งที่เราทำอยู่แล้วถูกต้องอยู่แล้วในระดับหนึ่ง เป็นเพียงแต่ว่าเราอย่าพึ่งหมายเอาว่าสิ่งเหล่านั้นคือสิ่งที่ถูกต้องตามการเชื่อตามตามกันมา พูดง่ายๆ อะไรควรเชื่ออะไรไม่ควรเชื่อมันเป็นสิ่งที่เกิดจากความรู้ความเข้าใจของเรา สิ่งที่จะต้องเริ่มต้นอันดับแรกในการภาวนาคือการศึกษาเรียนรู้ความทำความเข้าใจเกี่ยวกับการภาวนาก่อนอย่าเพิ่งเริ่มต้นภาวนาคืออย่าเพิ่งเริ่มนั่งสมาธิอย่าเพิ่งเริ่มอะไรทั้งนั้นแต่ทำความเข้าใจให้ได้เข้าใจก่อนพอเราเข้าใจแล้วถึงจะสามารถเริ่มได้ถูกต้อง แต่ถ้าเรายังไม่เข้าใจ จับมาปฏิบัติเลยมันจะเป็นการผิดตั้งแต่ข้อแรกแล้วเราก็แก้ไขความผิดจนเราไม่สามารถดำเนินต่อไปได้อย่างถูกต้องเพราะฉะนั้นการเรียนรู้ทำความเข้าใจก่อนเป็นสิ่งที่สำคัญที่สุด,00.34.17,00.35.54
อารมณ์ความกลัวกับอารมณ์ความโลภในการลงทุนเราควรจะจัดการกับอารมณ์เหล่านี้อย่างไร,เรื่องนี้เป็นเรื่องของความรู้ ถ้าเรามีความรู้เพียงพอ ความกลัวมันจะไม่เกิดขึ้นหรือเกิดขึ้นมันก็ไม่ได้รบกวนการตัดสินใจในการที่เราจะทำหลายอย่างในหลายสิ่งที่เราตัดสินใจในการที่จะกระทำสิ่งใดสิ่งหนึ่งแล้วเราเกิดความกลัวขึ้นมานั่นคือเรามีความรู้ในเรื่องนั้นไม่พอ ถ้าเรามีความรู้ในเรื่องนั้นพอมันจะไม่มีปัญหาอะไร แล้วถ้าใครอยู่ในการทำอาชีพที่เรียกว่าลงทุนอยู่บ่อยครั้ง เขาจะไม่กลัวเรื่องพวกนี้ทุกอย่างมันก็มีผลประกอบผลที่เกิดขึ้นอยู่สองอย่างคือได้กับไม่ได้มันมีอยู่แค่นี้ การลงทุนมันก็เสี่ยงเสมอไม่ว่าจะอะไรทั้งสิ้น การสร้างความรู้เป็นสิ่งที่ดีมากและไม่เสี่ยงความรู้เป็นสิ่งที่จะทำให้เราเกิดความมั่นใจต่อการลงทุนทุกเรื่อง,00.36.36,00.37.50
ธาตุกรรมฐานสี่ รู้ว่าดีแต่ปฏิบัติอย่างไรให้ดีเพราะไม่มีความเข้าใจ,เรื่องของธาตุกรรมฐานสี่มันเป็นสิ่งที่พระพุทธเจ้าตรัสสอนให้เราย้อนกลับมาดูตัวเราว่าตัวเราเป็นธาตุสี่ตามที่พระองค์ตรัสสอนหรือไม่ถ้าเราลองใคร่ครวญจริงจริงว่าคําที่พระองค์ตรัสสอนแล้วชี้ให้มาเห็นตัวเราไม่ว่าจะเป็นผม ขน เล็บ ฟันหนังเนื้อเอ็นกระดูก เยื่อในกระดูก หัวใจตับ พังผืด ไตปอดไส้ใหญ่ไส้น้อย อาหารใหม่ อาหารเก่าเหล่า ทําไมพระองค์ชี้คําว่าธาตุเข้ามาหาตัวเราแน่นอนว่าเราอ่านเราได้ยินคําว่าธาตุสี่เราอ่านเราได้ยินเราได้ยินได้ฟังได้จากใครมาก็ตามแต่ถ้าเราไม่ได้พิจารณาเราจะไม่มีทางเข้าใจได้ฉะนั้นการที่พระองค์ชี้ให้เราเข้ามาเห็นธาตุสี่ก็คือเห็นความจริงของตัวร่างกายนั่นหมายถึงว่าร่างกายที่เรารับรู้และรับทราบอยู่ในเวลานี้ ยังไม่ใช่ตัวร่างกายที่เป็นจริง ยังไม่ใช่ตัวความจริงของกาย มันเป็นธาตุผสม ธาตุที่ถูกตกแต่งมาด้วยกรรม กรรมวิบากตกแต่งให้เรามีร่างกายอย่างนี้ มีเส้นผมอย่างนี้ มีขน มีเล็บ มีฟัน มีหนัง มีเนื้ออย่างนี้เป็นระบบของกรรมที่เขาตกแต่งมาแล้วความจริงซึ่งอยู่เหนือกรรมก็คือความเป็นธาตุ ธาตุนี้กรรมไม่สามารถตกแต่งได้มันเป็นเพียงแค่รูปธาตุที่ตั้งอยู่โดยระบบทางธรรมชาติกรรมอันบุคคลเคยกระทำไว้ เมื่อยังไม่หมดกรรมหรือยังไม่สิ้นกรรมกระบวนการแห่งกรรมจึงไปดึงเอาธาตุทั้งสี่มารวมตัวกันแต่สภาพความเป็นดินเป็นน้ำเป็นไฟเป็นลมยังไงก็ยังคงอยู่เหมือนเดิมไม่ได้หายไปไหนฉะนั้นตัวร่างกายเราที่เกิดจากกรรมถูกกรรมตกแต่งให้ได้รับผลตามภาวะแห่งกรรมที่ตัวเองได้กระทำ การที่เราต้องกลับมาเรียนรู้มันเป็นวิถีแห่งการเข้าใจความจริงหรือสร้างปัญญาให้กับตัวเราเองที่เราอยู่กับร่างกายเมื่อเราอยู่กับร่างกายแล้วเราไม่รู้จักร่างกายตามความเป็นจริงมันจะเกิดโทษมาก เพราะกลายเป็นสิ่งที่ใกล้ๆกับเรามากที่สุดอยู่กับตัวเรายี่สิบสี่ชั่วโมงแล้วก็อยู่กับตัวเราไปจนถึงวันตายแต่เราไม่เคยรู้ความจริงของร่างกายเลยว่ามันคือธาตุสี่ดินน้ำไฟลม ความหลง ความยึดผิด ความยึดติด ความเกาะเกี่ยว ความไม่รู้แรงแห่งอุปทาน ความอยาก ตัณหาอาสวะอนุสัยสังโยชน์วิบากต่างๆก็จะนําพาเราไปสู่การมีกายใหม่ มีดินมีน้ำมีไฟมีลมใหม่ แล้วก็กระบวนการแห่งกรรมอาจจะปรุงแต่งร่างกายเราเป็นเปรตก็ได้เป็นเทวดาก็ได้ เป็นสัตว์เดรัจฉานก็ได้เป็นอสูรกายไปตกนรกเป็นพรหมเป็นอะไรก็ได้ขึ้นอยู่กับว่ากระบวนการแห่งกรรมนั้นเราสะสมกรรมชนิดไหนไว้ถ้าสะสมกรรมในชั้นของกุศลกรรมมากก็ไปปรุงแต่งรูปร่างให้เป็นเทวดาถ้าปรุงแต่งกุศลกรรมในชั้นของฌานสมาธิก็ไปเกิดเป็นพรหมปรุงแต่งให้เกิดเป็นพรหมถ้าปรุงแต่งแต่ถ้าเราทำกรรมชนิดที่เป็นอกุศลกรรมก็จะปรุงแต่งให้เป็นกำเนิดสัตว์เดรัจฉานไปที่ปีศาจอสูรกายซึ่งรูปร่างกายมันยังไม่ใช่ความจริงมันสามารถเปลี่ยนแปลงไปตามกระบวนการแห่งกรรมได้ตัวธาตุแท้ไม่ว่าจะไปอยู่ในสถานะไหนก็ตาม ธาตุแท้ของกายก็คือดิน น้ำ ไฟ ลม บางคนอาจจะสงสัยว่าแล้วเป็นเทวดาจะเป็นดินน้ำไฟลมได้ยังไง เป็นได้เป็นดินทิพย์ น้ำทิพย์ ลมทิพย์ ไฟทิพย์ พรหมก็เหมือนกัน ดิน น้ำไฟลมแบบทิพย์เพราะฉะนั้นการมีรูปร่างไม่ว่าจะเป็นรูปร่างการแบบไหนก็ตามจะมีความเป็นธาตุทั้งสี่นี้ประกอบรวมกันเสมอฉะนั้นการที่พระองค์ชี้ให้เราเห็นความเป็นดินเป็นน้ำเป็นไฟเป็นลมจึงเป็นการชี้ให้เราได้เข้ามาเห็นธาตุแท้ของกายและคือสิ่งที่จะอยู่เหนือกรรม เพราะการที่เราถูกวิบากแห่งกรรมส่งผลให้กายหรือชีวิตเราได้รับผลกระทบแบบนั้นแบบนี้เกิดจากแรงยึดที่เราเคยยึดถือในตัวเราแต่เมื่อเราได้รู้กายตามความเป็นจริงแล้ววิบากกรรมจะมากระทบมันก็กระทบแค่ดินน้ำไฟลม มันไม่ได้กระทบตัวเรา ไม่ได้เป็นผู้เข้าไปรับผลทางการกระทบจากวิบากกรรมใดใดความเข้าใจเรื่องของธาตุทั้งสี่จึงจะทำให้เราเข้าไปสู่การปล่อยวางกายไว้ตามความเป็นจริงได้,00.38.25,00.42.56
เวลากําหนดพิจารณากายหกขั้นตอนและระหว่างปฏิบัติมีเรื่องอื่นเข้ามากวนใจเราต้องกําหนดความเห็นความคิดหรือว่าให้กําหนดร่างกายหกขั้นตอนต่อแบบไม่ต้องสนใจความคิดนั้นดี,พิจารณาต่อไปเลย รักษากระบวนการการพิจารณาให้ต่อเนื่องอย่าไปสงสัยความคิดที่แว๊บเข้ามา อย่าไปสงสัยความคิดที่มันแทรก มันหลุดออกไปจากการพิจารณา เราพิจารณาต่อไปได้เลยไม่เป็นปัญหาอะไรทั้งสิ้นแต่ถ้าความคิดนั้นเยอะมาก เป็นเรื่องที่แบบไม่ออกไปจากใจสักทีเป็นเรื่องใหญ่ลักษณะอย่างนี้ให้หยุดการพิจารณา เพราะมันจะไม่ทำให้เกิดความรู้ความเข้าใจถ้าเราพิจารณาต่อไปโดยที่ความคิดเหล่านี้มันยังมีแรงผลักดันออกมาจากภายในแล้วก็ทำให้เราเกิดความฟุ้ง หยุดการพิจารณาเลยแล้วมาดูอาการแห่งความคิดนั้นตรงๆหรือปล่อยให้มันคิดจนเสร็จสิ้นเรื่องราวที่มันอยากจะคิดนั้นจบกระบวนความไปแล้วค่อยมาพิจารณาต่อก็ได้,00.43.37,00.44.52
น้อมจิตน้อมใจอย่างไรให้เข้าถึงพระรัตนตรัยและรู้ตัวเองเข้าใจตัวเองและจิตลงได้ง่าย,อันดับแรกให้พวกเราทำการระลึกถึงพุทโธเมนาโถ ธัมโมเมนาโถ สังโฆเมนาโถไว้บ่อยๆก่อน ทีนี้สำหรับบุคคลที่ระลึกมันจะมีสติชนิดหนึ่งที่เกิดขึ้นมาในขณะแห่งการระลึกเวลาเรามีสติในขณะแห่งการระลึก แล้วเราสามารถใช้เหตุผลในการแก้ไขปัญหาได้จะเป็นบุคคลผู้มีปัญญาระดับหนึ่งโดยที่ความเชื่ออื่นๆจะถูก ตัดลอนหรือลิดลอนออกจากจิตให้เรามีความเชื่ออยู่แค่เชื่อว่าพระพุทธเจ้า พระธรรม พระสงฆ์เท่านั้นที่สามารถแก้ปัญหาได้ที่สามารถพึ่งได้ที่สามารถช่วยเราได้นี้คืออำนาจของการระลึก ระลึกไปหาพุทโธเมนาโถ ธัมโมเมนาโถ สังโฆเมนาโถเอาไว้ซึ่งถ้าเรานึกนึกคํานวณไปในคราวก่อนสำหรับบุคคลผู้ไม่เคยทำการระลึกถึงพุทโธเมนาโถ ธัมโมเมนาโถ พอเราประสบเหตุการณ์ที่เรียกว่าเหตุการณ์ไม่ดีไม่ร้ายในชีวิตหรือว่าเราเกิดความทุกข์ทางใจเราไม่เคยระลึกถึงพุทโธเมนาโถหรือว่าพระพุทธ พระธรรม พระสงฆ์อะไรเลย เรานึกหาพ่อหาแม่ เรานึกหาสิ่งศักดิ์สิทธิ์ เราระลึกหาอำนาจอื่นที่จะช่วยเรา เราระลึกหาสิ่งเหล่านั้นได้รับการระลึกไปทำให้ตัวเองขาดปัญญา ทำให้ตัวเองขาดสติไม่สามารถแก้ปัญหาได้ทีนี้การที่เรามาระลึกถึงพุทโธเมนาโถ ธัมโมเมนาโถ สังโฆเมนาโถ เอาไว้ทุกทุกขณะจะทำให้ปัญญาส่วนหนึ่งเริ่มปรากฏ หมายความว่าทำให้จิตเริ่มแนบแน่นเข้ามาหาความจริงที่มีอยู่กับตัวเองอย่างเช่นสามารถแก้ปัญหาได้ว่าไม่เคยมีใครที่จะช่วยเราแก้ปัญหาได้แต่เรานี่แหละจะแก้ปัญหาได้ด้วยตัวเอง เชื่อมั่นในพระพุทธเจ้าขึ้นมาตัวเองก็จะเริ่มตัดหมายความว่าตัดกระแสที่เรียกว่ากระแสระลึกถึงอำนาจอันศักดิ์สิทธิ์อำนาจอันอื่นเรื่องราวอื่นอื่นที่เกิดจากการดลบันดาลที่จะเป็นความเข้าใจว่าจะเกิดการดลบันดาลทีนี้กระแสในจิตจะทำให้บุคคลพูดรู้ทันทีเลยว่าพระพุทธ พระธรรม พระสงฆ์เท่านั้นที่จะช่วยเราได้ มีแต่ตัวเราที่จะช่วยเราได้มีแต่ตัวสัจจะที่จะช่วยเราได้แล้วการปฏิบัติภาวนาจะสามารถไปได้ง่าย ถามว่าไปได้ง่ายๆยังไง อย่างเช่นบุคคลผู้มีความเกิดเป็นธรรมดามีความแก่ มีความเจ็บ มีความตายเป็นธรรมดาจิตเมื่อมีความเกิดความแก่ความตายก็จะระลึกไว้ว่านี่คือสัจจะอันเป็นทุกข์เป็นธรรมดาก็จะแก้ปัญหาไปตามหลักของมรรคมีองค์แปดที่จะเป็นเครื่องบรรเทาทุกข์ต่อไปได้ การภาวนาจะไปได้ง่ายเริ่มมาจากการระลึกถึงพุทโธเมนาโถเอาไว้,00.44.53,00.49.12
การท่องธาตุกรรมฐานมีผลดีอย่างไร,เรื่องการท่องธาตุกรรมฐานสี่ เป็นกรรมฐานที่พระอาจารย์ได้ยกขึ้นมาโดยกรรมฐานบทนี้จะส่งผลในหลายๆด้าน ด้านแรกเอาแบบชนิดที่ยังไม่ได้เป็นตัวสติปัญญาเลย เป็นสามารถเป็นเครื่องป้องกันบุคคลผู้ท่องนั้นหากว่าผู้ใดก็ตามได้รับสัญญาณชั่วร้ายอำนาจชั้นต่ำจากเวชคาถาอาคมมนตร์ปลุกเสกอำนาจไสยศาสตร์ทั้งหลายเข้าก่อกวนหรือมีอยู่ในตัวเราขณะที่ท่องมันจะเกิดเป็นพลังขับดันและก็ทำให้อำนาจเหล่านั้นลดการก่อกวน หรือทำให้เสื่อมไปหรือสามารถขับดันสิ่งชั่วร้ายเหล่านั้นออกจากร่างกายเราได้เพราะพระองค์ตรัสว่าคุณชาติเครื่องรักษามีอยู่หกประการก็คือหนึ่งการระลึกถึงพระพุทธเจ้า สองระลึกถึงพระธรรม สาม ระลึกถึงพระสงฆ์ สี่ระลึกไปในกายเรียกว่ากายคตาสติก็คือการท่องธาตุกรรมฐานสี่เป็นจัดอยู่ในกายคตาสติอันหนึ่ง ห้ามีเมตตาอยู่เสมอ  หกมรณานุสติ หกประการนี้พระองค์บอกว่าเป็นคุณชาติเครื่องรักษามนุษย์ให้เกิดการป้องกันคุ้มครองรักษามนุษย์ได้นั่นหมายถึงว่าการที่พระองค์ตรัสอย่างนี้เราแทบจะไม่ต้องไปหาสิ่งปก ป้องกันคุ้มครองรักษาอะไรเราเพิ่มเติมเลยถ้าเรามีบทนี้ท่องอยู่กับตัวเราอยู่แล้วก็เป็นเครื่องคุ้มกันรักษาเราได้ กรณีที่สองเมื่อท่องได้แล้วสิ่งหนึ่งจะเกิดขึ้นก็คือจิตของเราได้หน่วงเหนี่ยวเอาบทท่องธาตุกรรมฐานสี่นี้มาเป็นอารามณะของใจ คําว่าเป็นอารามณะของใจก็คือเป็นที่เกาะเกี่ยวของจิตการที่จิตเรามีที่เกาะเกี่ยวด้านกรรมฐานจะส่งผลให้จิตของเราไม่ได้คิดพล่านออกไปในเรื่องอื่น ที่ดึงเอามาเป็นความทุกข์ความสุขปรุงแต่งตัวเราให้รู้สึกไปตามสิ่งต่างๆที่อยู่ภายนอก เมื่อจิตของเราได้เกาะเกี่ยวเอาบทธาตุกรรมฐานสี่นี้มาไว้ประจําตัวประจำจิตประจำใจอยู่ตลอดสม่ำเสมอจิตจะเกิดความตั้งมั่นเมื่อจิตเกิดความตั้งมั่น จิตจะรู้กิจที่ควรทำและไม่ควรทำในภายใน มันจะรู้ว่าจิตที่ออกไปเป็นจิตที่สร้างออกไปนอกตัวแล้วไม่ตั้งมั่นอยู่กับตัวเอง มันก็จะระลึกถึงบทธาตุกรรมฐานสี่แล้วกลับมาตั้งมั่นภายในตัวเอง มันก็จะคิดออกไปอีก มันก็จะลึกรู้ พอเกิดการระลึกว่าเราเคยเกาะเกี่ยวอยู่กับบทธาตุกรรมฐานสี่แล้วตอนนี้มันออกไปไม่อยู่กับบทธาตุกรรมฐานสี่นั่นคือจะเห็นว่ามันเป็นความผิดปกติจากจิตที่เราควรจะเป็นเมื่อมันแบ่งแยกอย่างนี้ได้ชัดเจนมันก็จะเลือกเสพอารมณ์ที่ผ่านเข้ามาภายในชีวิตเพราะชีวิตเรามันเกี่ยวข้องกับอารมณ์ต่างๆที่เข้ามาปรุงแต่งอยู่ตลอดเวลา จิตจะฉลาดในการที่จะเลือกเสพอารมณ์ต่างๆแล้วก็เลือกวางอารมณ์อื่นๆที่ไม่ควรแก่จิตมันจะหาอารมณ์ที่เหมาะที่ควรเช่น อารมณ์อันเป็นสัปปายะคือการสลับตัดฟังพระธรรมเทศนา อารมณ์อันเป็นกุศลอารมณ์ อารมณ์ที่ทำให้เราเกิดความเจริญจิตเจริญใจขึ้น อารมณ์ที่ไม่ดีกระทบกลับคืนมาเราก็จะมาตั้งอยู่ในบทธาตุกรรมฐานสี่อันนี้คือคุณสมบัติที่ดีที่เราจะได้รับในข้อที่สอง ข้อที่สามก็คือการพิจารณาร่างกายเป็นธาตุสี่ดินน้ำไฟลมจะพิจารณาได้ง่ายถ้าเราท่องธาตุกรรมฐานสี่อยู่เป็นประจำบทของธาตุกรรมฐานสี่ที่เราท่องเพื่อให้ทราบองค์ประกอบของร่างกายที่ประกอบรวมกันมาว่าเป็นธาตุพอไปสู่กระบวนการการพิจารณาแล้วก็จะสามารถพิจารณาตามส่วนแห่งธาตุแต่ละธาตุ ได้เพราะบทธาตุกรรมฐานสี่ที่เราท่องจะอธิบายส่วนต่างๆของธาตุแต่ละอย่างให้เราได้เข้าใจเลยว่าองค์ประกอบในร่างกายเราแต่ละอันเนี้ยเป็นดินเป็นน้ำเป็นไฟเป็นลมอย่างไร การพิจารณาก็สามารถแทงตลอดไปได้ด้วยกระบวนการพิจารณาหกขั้นตอนอย่างที่สอนไว้จากนั้นบทธาตุกรรมฐานสี่ที่สุดแล้วจะทำให้จิตเราเข้าใจร่างกายตามความเป็นจริงโดยที่เราไม่หลงยึดถือในตัวกายสังขารว่าเป็นเรา เป็นของของเราเพราะถ้าเราหลงยึดถือกายสังขารว่าเป็นเรา เป็นตัวของเราเมื่อไหร่เมื่อนั้นเราจะไม่มีทางพ้นออกไปจากความหมดทุกข์ความสิ้นทุกข์ในวัฏสงสารนี้ได้ฉะนั้นเมื่อจิตมันเกิดความรู้แจ้งในกายสังขารว่าเป็นเพียงแค่ธาตุสี่ดินน้ำไฟลมการยึดถือด้วยแรงแห่งอุปทานตัณหาที่เคยอิงอาศัยก่อตัวขึ้นจากการยึดถือนั้นอาสวะที่เคยเกาะเกี่ยวไม่ว่าจะเป็นกามสวะทิศฐานสวะ อวิชชาสวะ หรือภวาสวะทั้งหลายมันก็จะถูกละคลายไปเราสามารถกระทำพระนิพพานให้แจ้งได้ด้วยบทนี้,00.49.33,00.54.55
การซื้อลอตเตอรี่ถือว่าผิดศีลหรือขวางพระนิพพานไหม,เรียกว่าเป็นทางแห่งความเสื่อมอย่างหนึ่งคือสิ่งใดใดก็ตามที่เป็นไปด้วยความเสี่ยงว่าเวลาเราได้มาด้วยการเสี่ยงโชคมันขึ้นอยู่กับโชคล้วนๆแต่สิ่งเหล่านี้ไม่ทำให้คนได้สติไม่กระทำให้คนได้ปัญญาแต่มีแต่ความหลงทำให้คนแม้ได้มาก็ตามก็จะลงว่าทรัพย์ที่ได้มาด้วยการเสี่ยง พระพุทธเจ้าไม่กล่าวว่าเป็นอบายโดยตรง แต่กล่าวว่า เป็นทางแห่งความเสื่อมคือแม้ไม่เสื่อมโดยตรงแต่มันอยู่บนหนทางของความเสื่อมอย่างเช่นคนบางคนอาจจะไม่เสื่อมคือได้ทรัพย์แต่บางคนเสียทรัพย์ออกไปเท่าไหร่ไม่รู้ต่อเท่าไรเสื่อมไปโดยไม่รู้ตัวจึงปรากฏว่าอยู่บนทางของความเสื่อมอยู่จุดกึ่งกลางระหว่างพร้อมที่จะเสื่อมกับพร้อมที่จะไม่เสื่อม,00.55.16,01.02.39
