question,answer,start_time,end_time
เวลาเดินทางไปไหนจะเห็นศาลพระภูมิ. ศาลตาศาลยาย. ศาลต่างต่างตามข้างทาง หากว่าไหว้ขออนุญาตผ่าน เราทําแบบนี้ผิดอะไรไหมคะ,ก็จัดอยู่ในสีลัพพตปรามาส ถ้าจะผิดก็ผิดในแง่นี้ อุทิศบุญให้ดีกว่า สมมติว่าเป็นปู่ย่าไปนั่งอยู่ในศาล ใครผ่านมาก็กดแตรอยู่เป็นสุขไหม แล้วบอกว่าอย่าไปอยู่ในศาลนี่เลย ไปสู่ภพภูมิที่ดีกว่านี้เถอะ อธิษฐานถึงระลึกถึงบุญกุศลที่เราเคยทํามา ว่าเราทําบุญอะไรบ้างในวันนี้ ระลึกเลย ก็ได้เป็นจาคานุสติอีกด้วย ที่ระลึกบุญที่เราเคยกระทําไว้ แล้วก็บอกว่าขอบุญที่ข้าพเจ้าได้ทําในวันนี้จงบังเกิดเป็นสมบัติที่สําเร็จแก่ท่านผู้อยู่ในศาล,00.20.25,00.22.35
ถ้าเราสร้างพระปูนปั้นหรือพระที่หล่อขึ้นเพื่อสักการะบูชา ที่เราได้สร้างถวายนั้นสมควรหรือไม่คะ,การสมควรหรือไม่สมควรเราก็ไปดูที่หลักคําสอน เราสร้างขึ้นมาเพื่ออะไร เพื่อสักการะบูชา ความหมายของคําว่าสักการะบูชา พุทธเจ้าให้สักการะบูชาพระองค์ที่ไหน ก็ดั่งที่พระอาจารย์เคยยกตัวอย่างขึ้นมาแล้วว่า ที่พระองค์ตรัสกับพระอานนท์ว่า พระองค์พุทธเจ้าก่อนจะปรินิพพานก็ถามพระอานนท์ว่ามีอะไรจะถามเราอีกไหม พระอานนท์ก็กราบทูลว่าพวกข้าพเจ้า พวกข้าพระองค์ทั้งหลายนะพระภิกษุเนี่ย จะปฏิบัติอย่างไรต่อสรีระของพระพุทธองค์พระเจ้าคะ พระองค์ก็บอกว่าพวกเธออย่าขวนขวายเพื่อการบูชาสรีระของพระตถาคตเลย พวกเธอจงสืบต่อประโยชน์ตนประกอบตามประโยชน์ตนไม่ประมาทในประโยชน์ตน มีตนส่งไปแล้วอยู่เถิด ทีนี้พระเราก็ต้องมานั่งคิดว่าประโยชน์ของพระภิกษุคืออะไร แล้วทําประโยชน์อันนั้นให้มันเกิดขึ้น แล้วควรจะใส่ใจทําให้มันเกิดประโยชน์สูงสุดจริงจริง แล้วก็ส่งตนเองไปตามประโยชน์อันนั้นให้ถึงที่สุด อย่าขวนขวายเพื่อการบูชาสรีระอันนี้ตรัสกับพระภิกษุ แล้วตรัสกับพุทธสาวกพระองค์ก็บอกว่าพึงบูชาตถาคตด้วยการปฏิบัติบูชาเถิด ท่านเรียกว่าเป็นการบูชาตถาคตอย่างแท้จริง ฉะนั้นเราต้องพิจารณากันเอาเองว่าหลักคําสอนมีอยู่อย่างนี้ เราไม่ควรที่จะมองข้าม ,00.23.02,00.24.30
ถ้าคนเคยทําผิด แต่คนยังตัดสินว่าสิ่งที่พยายามทําดีคือการพยายามทําดี แล้วแบบนี้ชาตินี้ทั้งชาติคนที่เคยทําผิดก็ไม่มีทางดีขึ้นได้เลยใช่ไหมคะ,การตัดสินเป็นการตัดสินในคราวครั้งนั้น ว่าเขาผิด ก็ยอมรับว่าเป็นความผิดครั้งนั้น แต่ถ้าคนเราประพฤติดีใหม่แล้ว ความผิดให้เขาครั้งนั้นก็ไม่สามารถตามมาเป็นความผิดครั้งนี้ได้อีก เพราะความผิดทางในคราวครั้งใดก็ผิดในคราวครั้งนั้น เพราะฉะนั้นแล้วก็ดับเกือบหมดแล้ว พระพุทธศาสนาเรากล่าวถึงชีวิตเนี่ย เป็นเรื่องของขณะหนึ่ง ไม่สามารถมาเป็นอีกขณะหนึ่งได้ เพราะเหตุชนิดนี้เองจึงเกิดการเปลี่ยนแปลงในตัวบุคคลคนนั้นได้ในทางที่ดี เราสามารถเปลี่ยนแปลงตัวเองได้ทุกทุกโอกาส เพราะกฎแห่งการเปลี่ยนแปลงนี้เปิดช่อง เปิดโอกาสให้เราได้ปรับเปลี่ยนและแก้ไขตนเองเสมอ ฉะนั้นแม้ทําความผิดพลาดแล้ว ก็สามารถที่จะสร้างการประพฤติที่ดีใหม่ไปในภายภาคหน้า แล้วพ้นจากความผิดนั้นได้ แม้คนในโลกนี้จะยังจดจําความผิดอันนั้นไว้ก็เป็นโทษของคนคนนั้นที่จดจําไว้เองไม่เกี่ยวกับความประพฤติดีของเขาแล้ว ใครอยากจะจําไว้ก็จําไปเหอะ มันเป็นเรื่องของของเขาเอง,00.24.35,00.25.52
ต่อเนื่องจากคําถามเรื่องการทําแท้งของเพื่อนเมื่อสักครู่ค่ะ เราจะสามารถรู้ได้อย่างไรคะ น้องที่ตายจากการทําแท้งของเพื่อนเขาจะเริ่มเมตตาให้กับเราแล้ว,โดยวิสัยปกติของมนุษย์จะยังไม่สามารถรู้และเข้าใจสภาพความเป็นอยู่ของผู้รอดชีวิตไปว่าอยู่ในสถานะอย่างไร สัญญาณการโกรธแค้นมากรุนแรงหรือน้อยอย่างไร แน่นอนว่าโดยสถานะคนปกติไม่สามารถดูได้ แต่แบบวิธีที่พระอาจารย์แนะนําไว้คือการขอขมาเนี่ยควรทําเจ็ดวัน เพราะกฎธรรมชาติกําหนดไว้ว่า ฝ่ายนี้ถ้ายังผูกใจเจ็บฝ่ายนี้อยู่ แล้วฝ่ายเนี้ยขอขมา หากขอขมานั้นน่ะครบเจ็ดวันแล้วฝ่ายนี้ไม่ไม่ยินยอมให้อภัย ฝ่ายนี้จะถูกกฎทางธรรมชาติบีบคั้น มันต้องยอมขอขมาไม่ยอมอภัยให้เขาไม่ได้ มันเป็นอย่างงั้นน่ะพอครบเจ็ดวันแล้ว อุทิศบุญให้มันต้องมีการยอมแล้วก็รับบุญกุศลดีกว่าที่จะฝังความโกรธแค้นไว้,00.26.22,00.27.25
การที่เราไม่ได้อยู่กับลูกทั้งทั้งที่เราอยากอยู่กับลูก แต่มีคนทําให้เราต้องแยกกันคือกรรมที่เราเคยทําเหรอคะ หรือเกี่ยวกับที่เราเคยทําแท้งไว้หรือเปล่าคะ,เป็นส่วนหนึ่งของกรรมและก็เป็นส่วนหนึ่งของการทําแท้งไปด้วย นี่กรณีหนึ่ง,00.27.30,00.27.45
ถ้าเด็กแท้งเองประมาณสองเดือนต่อมา แม่คนเดิมได้ท้องใหม่ จิตวิญญาณของเด็กคนเดิมที่แท้งสามารถจะมาปฏิสนธิ เกิดใหม่กับแม่คนเดิมได้ไหมคะ,ไม่ได้ เพราะเด็กที่ตายจากการทําแท้งแรกก็ไปใช้วิบากกรรมในในภพภูมิที่เขาได้ละชีวิตไปแล้วก่อน แท้งเองก็คือเกิดจากกรรมด้วย กรรมของเขาด้วย แล้วอย่าลืมว่าการเกิดไม่มีใครสามารถเลือกที่จะเกิดได้ นอกจากพระโพธิสัตว์ ทุกอย่างมีกรรมเป็นตัวกําหนด ไม่ว่าเกิดแล้วจะถูกทําแท้งหรือแท้งไปเองโดยธรรมชาติ กรรมในอดีตชาติส่งผลต่อจุติจิตก่อนใกล้ตายนั้นให้บังเกิดในภพอื่นก่อนยังไม่สามารถนํามาเกิดได้อีก,00.28.14,00.29.01
เคยได้ยินคํากล่าวว่า ก่อนจะหลุดพ้นหรือไปนิพพาน หรือไม่กลับมาเกิดอีก ต้องเกิดมาอยู่ในสมณเพศก่อน ต้องมาอยู่ในสมณเพศก่อนจริงหรือไม่,การบรรลุธรรมเข้าถึงพระนิพพานเป็นได้ทั้งชาวบ้าน ฆราวาส เป็นพระภิกษุสงฆ์ เป็นเทวดา เป็นพรหม เป็นเปรตบางจําพวก นอกนั้นไม่ได้ สามารถบรรลุธรรมถึงขั้นบรรลุธรรมโสดาบันได้ มีเปรตตนหนึ่งในครั้งพุทธกาลอุ้มลูกออกมาเพื่อที่จะแสวงหาอาหาร แต่ในระหว่างนั้นพุทธองค์น่าจะแสดงธรรมอยู่ในป่าช้า ก็ไม่ไปแล้วไม่แสวงหาอาหารแล้ว เพราะว่าเสียงที่ได้ยินเนี่ยเป็นเสียงแห่งธรรม เป็นเสียงที่ไม่เคยได้ยินได้ฟังมาก่อน และอีกอย่างหนึ่งเรามาสู่เปรตนี้ เพราะขาดการสะสมทางแห่งกุศลมา โอกาสนี้เป็นโอกาสที่เราจะได้ฟังธรรมเพื่อพ้นจากกําเนิดเปรตเสียที ก็เลยอุ้มลูกไว้อย่างนั้นแหละแล้วก็ยืนฟังธรรมพอพระพุทธเจ้าแสดงธรรมจบก็ บรรลุธรรมเป็นโสดาบันพ้นจากเปรต,00.30.13,00.31.30
พระอาจารย์เคยเล่าว่าอย่างเด็กที่มาเป็นลูกเปรตเนี่ยเป็นลูกในนิมิตของเปรตที่ผูกโยงกับลูกของตัวเองตอนตายถูกไหมคะ,เป็นสิ ก็คนเรานี่แหละคนมนุษย์เรานี่แหละ ตายไปแล้วก็ไปเป็นลูก วิบากกรรมที่ผูกโยงกัน ในกรรมเดียวกัน ในวิบากเดียวกัน ในการกระทําชนิดเดียวกัน ส่งผลให้เขาได้ไปเกิดเป็นลูก เป็นลูกเป็นลูกเปรต เป็นเปรตเด็ก คือมันจะมีเปรตเด็ก เปรตผู้ใหญ่เหมือนเขามี มีกรรมสัมพันธ์ร่วมกัน แม้แต่เทวดาเองก็เหมือนกัน ถ้าเทวดาตัวไหนอยากจะไปเกิดเป็นบนเทวโลก โดยไปอาศัยเป็นลูกอย่างเงี้ยก็ไปเกิดในฐานะลูกเลย ของเทวดาตัวนั้น,00.31.30,00.32.36
ถ้าเราปฏิบัติบูชาพระพุทธเจ้าอยู่สม่ําเสมอเรายังต้องทําทานอยู่หรือไม่คะ,ควรจะทําอยู่แล้วเพราะว่าการให้ทานเป็นพื้นฐานที่เราพึงกระทําไว้อยู่เสมอไม่ควรขาด ทําไมเราต้องทําเพราะว่า สภาวะจิตบางเหล่าอันเป็นสติและกุศลอาศัยทานปรากฏขึ้น อาศัยบางอย่างก็อาศัยศีลปรากฏขึ้น บางอย่างก็อาศัยสมาธิปรากฏขึ้น บางอย่างก็อาศัยปัญญาปรากฏขึ้น มันจะไม่เหมือนกัน เพราะบางกลุ่มเนี่ย บางคนมีปัญญา การมีปัญญาของเขาสติและวิปัสสนาญาณนั้น อาศัยปัญญานั้นเป็นที่ตั้ง เขาก็สามารถบรรลุธรรมโดยไม่ต้องให้ทานรักษาศีลก็ได้ใช่ไหม หรือบางคนต้องอาศัยศีลอย่างเงี้ย ถ้าไม่มีศีลเนี่สติปัญญาเขาจะไม่เกิด เขาต้องไปรักษาศีลและสติเขาจึงเกิด แล้วปัญญาเขาจึงเกิด กําหนดรู้รอบรู้ทําตามความเป็นจริงแล้วบรรลุธรรมได้ บางคนต้องอาศัยการให้ทาน อย่างนางวิสาขสาบอกชัดเจนเลยว่า อย่างที่พระองค์บอกว่าเธอมาให้ทานอย่างเงี้ย มาขอพรกับตถาคตเนี่ย เธอเห็นประโยชน์อะไรจึงให้ ข้าพระองค์เห็นประโยชน์ว่าภิกษุเหล่าใดที่ได้เข้ามาสู่เมืองนี้เนี่ย ย่อมได้รับทานของข้าพระองค์และเมื่อใดก็ตามภิกษุเหล่าเนี้ย จาริกออกไปสู่ออกจากเมืองนี้ไปสู่ที่อื่น แล้วข้าได้ทราบข่าวว่าท่านเหล่านั้นบรรลุโสดาบันบ้าง สกทาคามีบ้าง อนาคามีอรหันต์บ้าง ข้าพระองค์ก็จะได้เกิดปีติ ปีติย่อมนํามาซึ่งความสุข ความสุขย่อมมาซึ่งสมาธิ สมาธิย่อมทําให้เกิดการรู้ทําตามความเป็นจริง ,00.33.40,00.35.12
โพสต์ชวนคนทําบุญสร้างวิหารวัด เป็นสะพานบุญให้คนโอนเงินเข้าบัญชีวัดหรือโพสต์บอกบุญในกลุ่มเฟซบุ๊กแล้วก็มีคนร่วมบุญอย่างงี้ได้ไหมคะ,ถ้าบัญชีนั้นเป็นบัญชีวัดไม่น่าจะมีปัญหา แต่ว่าทางสํานักเองก็ยังพูดคุยในข้อตกลงในพระวินัยข้อนี้ยังหาจุดตัดสินไม่ได้ว่าบัญชีวัดเนี่ยยังอยู่ในส่วนของความผิดหรือเป็นโทษหรือไม่ แต่วินิจฉัยในข้างของความผิดไว้ก่อนจึงทางสํานักก็เลยไม่ไม่ให้มีบัญชีทางนี้ไว้ ในที่เป็นบัญชีวัดยังไงก็จะไม่ให้มี อาจจะเป็นการถือข้างเคร่งไว้ก่อนเพื่อป้องกันโทษที่จะเกิดขึ้น แต่ถ้าเป็นบัญชีพระโดยตรงห้ามเด็ดขาดเลย ตัวนี้ต้องต้องให้เข้าใจให้ชัดว่าไม่ควรจะโอนเงินเข้าบัญชีพระโดยตรงนะ คือพระวินัยบัญญัติไว้ว่าพระภิกษุเองไม่ควรรับเงินและทอง แม้สงฆ์เองก็ไม่พึงรับเพื่อสงฆ์ไม่ได้รับเพื่อตนก็ตามแต่รับเพื่อสงฆ์ก็ไม่ได้ ทีนี้ก็มามองว่าบัญชีวัดนี่คือรับเพื่อสงฆ์หรือไม่อย่างเงี้ยใช่ไหมล่ะ ทีนี้เราก็ยังไม่สามารถตัดสินลงไปได้โดยตรงว่าเขาบอกรับไปเพื่อสร้างวิหาร วิหารก็เพื่อสงฆ์อยู่แล้วโดยตรง วิหารไม่สามารถมอบให้ใครได้ก็มอบสงฆ์ให้ แต่มันไม่ได้มอบโดยการนําเงินไปมอบให้สงฆ์แต่มอบโดยการนําไปสร้างรับพระ รับวิหาร ไม่ผิดโดยตรงก็ผิดโดยอ้อมหรือเปล่า ก็ยังวินิจฉัยกันยังไม่ลงและไม่เด็ดขาดตรงนี้ และพยายามหาข้อมูลหลักฐานมาอ้างอิงอยู่ เพื่อที่จะหาจุดตัดสินว่าจะเอาแบบไหนยังไง,00.35.50,00.37.50
ถ้าอย่างนี้ลังเลสงสัยกับทานที่จะทํานะครับ เลือกที่จะสละเงินแล้วคิดว่าเป็นการทําทานเพื่อ ทํานุบํารุงพระศาสนาไปเลยอย่างงี้ได้ไหมครับ,ก็ได้ ไม่เป็นไร แต่จะได้อานิสงส์มากหรือน้อยไม่รู้เหมือนกัน เพราะตรัสไว้ว่าทานที่ตถาคตสรรเสริญก็คือหนึ่งทานที่ได้ถูกเลือกไว้แล้วโดยหนึ่งทัศนียบุคคล สองทักษิณาทานที่ถูกต้อง ทัศนียบุคคลก็คือบุคคลผู้ควรค่าแก่การทําบุญ หรือสิ่งที่ควรค่าเป็นที่ตั้งแห่งการทําบุญจริงจริง สองทักษิณาทานก็คือวัตถุที่ใช้ในการทําบุญต้องเลือกให้ถูกว่า มันเหมาะสมควรในการที่จะนําไปสู่การทําบุญหรือไม่ ทานสองประเภทเนี้ยเป็นทานที่ตถาคตสรรเสริญคือทานอันบุคคลเลือกแล้วในการให้,00.37.52,00.38.45
สวดพระปริตรในหนังสือวิถีชาวพุทธ แต่ว่าไม่มีบทบาลีจําเป็นต้องไปอ่านบทบาลีประกอบภายหลังไหมคะ,แม้ไม่มีบทบาลีก็มีอนุภาค และอนุภาพมากกว่าบทบาลี เพราะบทบาลีเอาไว้ใช้สําหรับบุคคลผู้สวดแล้วรู้เรื่องของบทบาลีนั้นจึงสวดได้ ถ้าสวดแล้วไม่รู้เรื่องในบทบาลีไม่ควรสวด เพราะว่าพระองค์บอกว่าการทําพระปริตรให้ได้เกิดอานุภาพนั้น หนึ่งต้องมีเมตตาในการสวด สองทรงจําบทนั้นแบบเข้าใจและรู้เรื่อง ในบทพระปริตรนั้นให้ได้ คืออักขระภาษาต้องออกให้ถูกประกาศบทนั้นให้ตรงกับความเป็นจริงของสิ่งนั้น,00.38.46,00.39.45
การดับของจักรวาลที่พระพุทธศาสนาซัพพอร์ตกับเรื่องวิทยาศาสตร์แบบนี้ไหมครับ,ในพระไตรปิฎกมีการอธิบายไว้ว่า โลกนี้จะถูกทําลายไปด้วย น้ําไฟแล้วก็ลม ไฟก็คือดวงอาทิตย์ จะผุดปรากฏขึ้น แผดเผา แล้วก็น้ํา เข้ามา ทําลายล้าง ล้มก็ทําให้กระจุยกระจาย สลายออกไป  คือปกติดวงอาทิตย์มันมีดวงเดียว แต่พอพอตอนนั้นน่ะมันจะเกิดดวงอาทิตย์เจ็ดดวง คําว่าเกิดดวงอาทิตย์เจ็ดดวงเนี่ย หมายถึงว่าสมมุติอันนี้เป็นดวงอาทิตย์ ดวงดาวก้อนอื่นอื่นที่ไม่ ไม่มีแสงที่ที่จะเป็นดาวก้อนดินธรรมดาที่เราล่องลอยอยู่กลางห้องอวกาศ มันจะถูกเกิดการพลัดหมุน เขาเรียกว่าดวงดาวก็ได้หมุนมาคลุกคลีกับดวงอาทิตย์นี้จนเกิดเป็นลุกเป็นไฟ แล้วก็หลุดออก เหวี่ยงออก ถูกเหวี่ยงออก แล้วหลุดออกไปก็เกิดดวงอาทิตย์ดวงที่สอง แล้วก็จะดึงมันเอามาอีกจนจนครบเจ็ดลูก มาพบกับดวงอาทิตย์ตรงเนี้ยจนเกิดเป็นลูกไฟ พอมันเกิดวันอาทิตย์เจ็ดลูกโลกนี้ก็พินาศเริ่มเผาผลาญ เรื่องเนี้ยไม่ได้ถูกกล่าวไว้ในพระไตรปิฎกนะ เกิดจากความรู้ต่างหาก แต่ที่กล่าวไว้ในพระไตรปิฎกก็คือจะเกิดดวงอาทิตย์เจ็ดดวง ตอนนั้นพระอาจารย์สงสัยมันจะเกิดได้ยังไง ก็งงเหมือนกันมันค้านกับความรู้สึกของเราพอไปเริ่มรับรู้แล้วทราบเข้าใจกระบวนการการเกิดขึ้น แต่ก็ไม่ได้บอกว่าสิ่งที่พระอาจารย์พูดนี้ถูกต้องหรือไม่นะ แต่เพียงแต่บอกไว้ว่ารับรู้มาอย่างนี้,00.40.31,00.42.57
พระอาจารย์ช่วยอธิบายคําว่าปริวัตรสาม มีอาการสิบสองให้ด้วยเจ้าค่ะ,ปริวัตรแปลว่าการเวียนรอบนะ วัตรแปลว่าวนเวียน ปริแปลว่ารอบ เวียนรอบก็คือเรียนธรรมอย่างนั้นซ้ำๆๆ ในกิจสาม ในอริยสัจสี่ ก็จะเป็นอาการสิบสอง กิจสามมีอะไรบ้าง กิจสามก็คือรู้จักว่าสิ่งนี้คือทุกข์ เมื่อรู้จักว่าสิ่งนี้คือทุกข์แล้ว จะปฏิบัติต่อสิ่งนี้อย่างไร แล้วได้ปฏิบัติต่อสิ่งนั้นหรือไม่ ฉะนั้นการที่รู้ว่าสิ่งนี้คือทุกข์ อะไรคือทุกข์ ขันธ์ห้าใช่ไหม ถูกต้องไหม เข้าโหมดของการเรียนธรรมะนี่ ขันธ์ห้าคือทุกข์ใช่ไหมนี่คือเรากําลังเรียนปรมัตถ์ธรรม ถ้าเรารู้ว่าขันธ์ห้าคือทุกข์นี่คือสัจญาณเกิดขึ้นแล้ว ญาณไม่ได้เกิดยากนะถ้ารู้ว่าขันธ์ห้าคือตัวทุกข์นี่สัจจญาณเกิดขึ้นแล้วรู้ว่าความจริงของตัวทุกข์คือขันธ์ห้า เขาเรียกว่ารู้ความจริงแล้วคําว่าญาณเนี่ย ไม่ใช่รู้ความจริงธรรมดานะ เป็นการรู้ความจริงตามความเป็นจริงของสิ่งนั้นว่ามันเป็นจริง ไม่เปลี่ยนแปลงไปอย่างอื่น ขันธ์ห้าเป็นทุกข์แน่นอน มนุษย์เรามีขันธ์ห้าไหม เป็นจริงโดยไม่เปลี่ยนแปลงเลยใช่ไหม เปลี่ยนแปลงไม่ได้ด้วย แล้วก็เมื่อรู้แล้วว่ามันคือทุกข์ จะปฏิบัติยังไงต่อทุกข์ ปฏิบัติยังไงต่อขันธ์ห้า สัจญารู้แล้วว่าขันธ์ห้าคือทุกข์ จะปฏิบัติยังไงต่อขันธ์ห้า พระพุทธเจ้าสอนให้ปฏิบัติยังไง ให้กําหนดรู้ รู้ว่ามันมีทุกข์ก็ให้กําหนดรู้ว่านี่แหละคือทุกข์ นี้คือทุกข์คือ คําว่าเป็นการกําหนดรู้ เรียกว่ากิจญาณคือกิจที่ถูกต้องตามความเป็นจริงของการกระทําต่อทุกข์ ใครก็ตามที่กําหนดรู้ว่านี่คือตัวทุกข์คือเห็นขันธ์ห้าเนี่ย ว่าเป็นตัวทุกข์แล้วก็บอกไว้ว่านี่คือทุกข์ คนนั้นได้ทํากิจญาณ ในอริยสัจแล้ว ข้อที่หนึ่ง แล้วเมื่อได้กําหนดรู้แล้ว เวลาความทุกข์เกิดขึ้นจริงจริงในขันธ์ห้านี้ ได้รู้เท่าทันและยอมรับไหม ถ้าได้รู้เท่าทันแล้วยอมรับนั่นคือกัตญาณ คือ รู้แล้วก็เลย อันเนี้ยเขาเรียกว่า กิจสามคือสัจญาณ กิจจญาณ แล้วกัตญาณ เขาเรียกว่า ได้รอบรู้แล้วคือกิจสาม ทีนี้รู้ว่าอะไรคือสมุทัย สมุทัยคืออะไร ตัณหาใช่ไหม อันนี้คือสัจจะเกิดขึ้นแล้ว ปฏิบัติต่อสมุทัยอย่างไร ให้ละใช่ไหม แล้วเวลาสมุทัยเกิดขึ้นได้ละไหม ถ้าได้ละก็เป็นกตญาณใช่ไหมล่ะ ก็เป็นกิจสามในสมุทัย นิโรธคืออะไร คือการดับไปของสมุทัยใช่ไหมล่ะ เราอาจจะแปลว่าการดับไฟของทุกข์ เราถูกแปลให้ได้รับทราบอย่างงั้น แต่โดยเนื้อตัวเนื้อของนิโรธคือการดับไปของสมุทัยเรียกว่า นิโรธใช่ไหม เมื่อเรารู้ว่าดับไปเป็นนิโรธ ก็คือนี่คือสัจจญาณเกิดขึ้นแล้ว ปฏิบัติยังไงต่อนิโรธ ทําให้มันแจ่มแจ้งว่าไอ้ที่ดับไปอะ ดับไปเบาบาง ดับไปแบบจางคายเฉยเฉย ดับไปแบบหมดสิ้น ดับไปโดยไม่เหลือหรือไม่เหลืออย่างเงี้ยก็คือทําให้แจ้ง ก็เป็นกิจจญาณ และเมื่อทําให้แจ้งแล้วก็เป็นกัตญาณคือชัดเจนกับใจตัวเองเข้ามาแจ้งเนี่ย ชัดเจนกับเราว่า อ๋อ มันดับไปแล้วไม่เหลือจริงจริง ก็เป็นกตญาณ มีกืจสามในนิโรธใช่ไหม แล้วก็รู้ว่าอะไรคือมรรค อะไรคือมรรค กระบวนการทั้งหมด สัมมาทิฏฐิใช่ไหม คือมรรคจะสัมมาทิฐิ มรรคคือข้อปฏิบัติ เนี่ยเมื่อเรารู้ว่สัมมาทิฐิคือมรรค เนี่ยคือความเห็นที่ถูกต้องทํายังไงต่อสัมมาทิฏฐินี้ พาวิตัง หรือว่าพาเวตาบัง ภาวิตังเรียกว่าภาวนาขึ้น เขาเรียกว่าทําให้เจริญขึ้น ทําให้ดีขึ้น ทําให้เกิดขึ้น คือให้เห็นบ่อยบ่อย เขาเรียกว่ากิจจญาณ คือปฏิบัติต่อมรรคโดยการทําให้มันเกิดขึ้นเรื่อยเรื่อย แล้วก็เมื่อใดก็ตามที่เรายังทํามรรคให้เกิดขึ้นอยู่เสมอเสมอก็คือเป็นกตญาณได้ทําให้เกิดขึ้นแล้ว กิจสามอันนี้ ใช้กําหนดรอบรู้ เวียนรอบในอริยสัจสี่ จึงเป็นอาการสิบสอง เขาเรียกว่าติ ปะริวัฏฏัง ทวาทะสาการัง ยะถาภูตัง ญาณะทัส สะนัง นะ สุวิสุทธัง อะโหสิ ฯ หมายถึงว่ากิจสาม เวียนรอบสิบสอง กิจสามเวียนรอบ โดยอาการสิบสองในอริยสัจอย่างนี้ การรู้เห็นตามความเป็นจริงอย่างนี้ยังไม่บริสุทธิ์บดจดเพียงใด ไม่สามารถปฏิญาณได้ว่าเป็นสัมมาสัมพุทธะได้ หมายถึงว่า ตัวนี้เป็นตัวชี้ขาด การปฏิบัติ อย่างชัดเจนเลยว่า บุคคลจะเข้าไปสู่การตรัสรู้ธรรมได้ต้องผ่านกระบวนการการรอบรู้สิ่งนี้ ซึ่งในกระบวนการการรอบรู้ รอบรู้สิ่งเนี้ย มันย่อลงเหลือเพียงแค่การเกิดจากการดับใช่ไหมล่ะ เกิดอะไร เกิดทุกข์ เพราะสิ่งที่เกิดในโลกนี้ไม่มีอะไรเกิดมีแต่ทุกข์เกิดเท่านั้น แต่ที่เราเห็นว่าต่างต่างว่าอันนั้นเป็นอันนั้นเป็นอันนี้ อันนั้นคือเห็นสิ่งที่ถูกปรุงแต่งให้เป็นไปเป็นอย่างอื่น ต่างต่างนานาแล้ว เราก็หลงปรุงแต่งว่าอันนั้นเป็นสิ่งนั้น แต่ที่แท้จริงแล้วทุกอย่างคือตัวทุกข์ทั้งหมดเลย คือทุกข์ทั้งหมดเลยสายตาที่มองเห็นหูที่ได้ยินเสียงจมูกดมกลิ่น ลิ้นที่ ลิ้มรส กายรับการสัมผัส ใจรับอารมณ์ทั้งหมดคือ ตัวทุกข์ตัวเดียวทุกข์คือสิ่งที่อยู่รอบตัวเรา และตัวเราก็คือตัวทุกข์เข้าไปรับรู้ตัวความทุกข์เหล่านั้น เข้ามาเป็นทุกข์อยู่ในใจเรา สังเกตว่าเราทุกข์เพราะเรื่องข้างนอก หรือเราทุกข์เพราะเรื่องในตัวเองมากกว่ากัน จริงจริงมันก็ประกอบทั้งหมด แต่ว่าเรื่องภายนอกเราดึงเข้ามาอยู่ในภายในเนี้ย แล้วเป็นทุกข์ในภายในเนี่ย ก็ไม่น้อยใช่ไหมล่ะ แล้วก็ทุกข์เพราะตัวเราเองจากภายในนี้อีกด้วยใช่ไหมล่ะ มันก็มีแต่กองกองทุกข์เท่านั้นที่เกิดขึ้นเพราะเขาก็บอก อ้าวสุขก็ยังมีอยู่อะทําไงสุขเป็นเพียงแค่ สิ่งที่อํานวยผลทางกายจากเวทนา ที่มาจากผัสสะแห่งความสุขชนิดนั้นนั้น แต่เราไม่สามารถเลือกที่จะให้มีความสุขได้ตลอดเวลา นั่นหมายถึงชีวิตเรามันขึ้นตรงต่อสิ่งที่เข้ามา ผัสสะ จะเป็นสุขหรือเป็นทุกข์ เราจึงไม่สามารถกําหนดชีวิตตัวเองได้เลย เราจึงไม่ใช่เจ้าของร่างกายที่แท้จริง ร่างกายนี้จึงเป็นเพียงแค่วิบากของกรรมที่เรายังไม่สลัดออกจากวัฏฏะ แล้วหลงกระทํากรรมชนิดนั้นนั้นส่งผลให้เรามาได้รับผล ทางความทุกข์ในปัจจุบันนี้ ถ้าเราไม่ได้รอบรู้กายสังขารนี้คือขันธ์ห้าอย่างชัดเจน เราจะออกจากวัฏฏะไม่ได้ และการรอบรู้นี่จะต้องเรียนรอบ ย้ําย้ําซ้ําซ้ําอย่างงี้ คือเนี่ยพระพุทธเจ้าใช้คําว่าปริวัตร  อย่างเนี้ยจนกว่าจะเกิดกระแสอริยมรรคเต็มรอบ แล้วทําลายอัศวกิตอีก และสังโยชน์ถูกแก้ไขแล้วทําลายให้หมดสิ้นไป จะออกจากวัฏฏะได้,00.43.33,00.50.44
