question,answer,start_time,end_time
ในทุกสิบเอ็ดประการที่เราต้องเจอแน่ๆ พระพุทธเจ้าท่านแยกโสกะกับปริเทวะไว้ โสกะก็คือแปลว่าความแห้งใจหรือมีจิตใจแห้งผ่า ปริเทวะคือคร่ําครวญรําพัน แล้วในขณะเดียวกันมันก็จะมีเรื่องของความพลัดพรากจากสิ่งรัก อย่างสามตัวอย่างนี้ แล้วมันต่างกันยังไง,ความทุกข์ที่เกิดจากการพลัดพรากคือเราไม่ต้องการให้เกิดการพลัดพราก เราต้องการให้สิ่งที่อันเป็นที่รักอยู่กับเรา เมื่อเราไม่อยากให้เกิดการพลัดพราก เราจะทุกข์เพราะสิ่งนั้นได้พลัดพรากไปแล้ว อันนี้คือความทุกข์ที่เกิดขึ้น ความเสียใจก็คือเมื่อสิ่งนั้นได้เกิดพลัดพรากหรือสูญเสียไปแล้ว ความทุกข์ที่เกิดจากการสูญเสียก็จะเกิดความเศร้าโศก คือมันจะเป็นอารมณ์เป็นระลอกตามมาในเหตุปัจจัยเดียวกันก็ได้หรือต่างเหตุต่างปัจจัยก็ได้ ก็เกิดความเศร้าโศก พอเกิดความเศร้าโศกก็เกิดความทุกข์ต่อขึ้นมาอีก คือพิลี้พิไลรําพันหารําพึงรําพันหา ไม่น่าจากไป ไม่น่าด่วนไปเลย ประมาณนี้คือความทุกข์แต่ละอย่างเกิดจากเหตุต่างกันก็มี แต่เหตุเหมือนกันก็มี แต่อาศัยการเกิดขึ้นคนละช่วงของเหตุปัจจัย ความพลัดพรากนํามาซึ่งความไม่อยากจะให้เกิดการพลัดพรากคือ ทําให้ทุกข์เพราะไม่อยากจะให้เกิดการพลัดพราก พอเกิดการพลัดพรากแล้วก็รับรู้ถึงความสูญเสียสิ่งนั้น ก็เศร้าโศกถึงความสูญเสีย มันเป็นของตามมา เกี่ยวโยงกัน แล้วเมื่อทุกข์ใจเพราะความสูญเสียแล้วพิไลรําพันหารําพึงรําพันหา บ่นถึงอยู่เรื่อยๆอย่างนี้ ส่วนตัวโทมนัสก็คือความทุกข์ทางจิตเหมือนกัน แต่ต้องแยกเพราะว่าโทมนัสมันเป็นเพียงแค่ลักษณะของเวทนาที่เรียกว่าเจตสิกเวทนา เพราะเวทนามีอยู่สองส่วน คือส่วนที่เรียกว่ากายิกเวทนา ส่วนที่สองเรียกว่าเจตสิกเวทนา กายิกเวทนา ก็คือเวทนาทางกาย มีสุขบ้างทุกข์บ้าง ไม่ทุกข์ไม่สุขบ้าง เจตสิกเวทนา มีสามเหมือนกันก็คือ โสมนัสคือดีใจ โทมนัสคือเสียใจ แล้วก็อุเบกขาคือเฉยเฉย ฉะนั้นเมื่อใดก็ตามที่เรารู้สึกว่ามีทุกข์ ความทุกข์ทางใจเราก็เรียกว่าโทมนัส,00.34.33,00.38.08
รักผู้หญิงคนหนึ่งให้ทุกอย่างกับเขา ทําไมต้องทุกข์,ถูกต้อง มันเป็นความทุกข์ มันต้องเป็นอย่างงี้แหละความรัก พระองค์ตรัสไว้ ตามเหตุปัจจัยของเรื่องราวนั้นๆว่าทุกข์ย่อมเกิดจากสิ่งอันเป็นที่รัก ความกลัวทั้งหลายก็เกิดจากสิ่งอันเป็นที่รัก หรือว่าความเศร้าโศกก็เกิดจากสิ่งอันเป็นที่รัก บุคคลผู้ค้นแล้วจากความรัก ความทุกข์ ความเศร้าโศกและความกลัวจากมีมาแต่ที่ไหน ก็คือสิ่งที่พระองค์ตรัสไว้ชัดเจนแล้วว่ามันต้องทุกข์ นี่คือเรื่องปกติ เรื่องธรรมดา แต่เราไม่ค่อยเข้าใจว่าสิ่งนี้คือความเป็นปกติและเป็นความเป็นธรรมดา เราประสบกับเรื่องราวเหล่านี้ ก็เลยรู้สึกว่าเมื่อเรามีความรักกับผู้หญิง แล้วก็ให้ทุกอย่างกับเขา ทําไมเราไม่ได้รับความสุข ทําไมเรารับความทุกข์ ขอให้เราแยกแยะว่า หนึ่งกฎเกณฑ์ของความรักที่ทําให้เราผูกติดอยู่กับสิ่งที่อันเป็นที่รัก มันเป็นความทุกข์อยู่แล้วโดยธรรมชาติอันหนึ่ง อันที่สองด้วยความรักหรือเราให้ทุกอย่างกับเขา แต่เราไม่ได้กลับมามองว่าสิ่งที่เราทําให้เขาหรือสิ่งที่เราให้เขา เราให้เพราะเราต้องการความรัก สิทธิที่ในตัวเขา เราอาจจะมองว่าเราทําให้เขา แต่ที่แท้จริงแล้วเราทําเพราะเรามีใจรักที่จะทําอย่างนั้น,00.38.21,00.40.02
แม่ติดหนี้การพนันตลอด เคยกู้เงินมาช่วยแล้ว ก็ยังสร้างหนี้อีก หากไม่อยากช่วยแล้ว ทั้งที่ยังสามารถกู้เงินได้อีก จะบาปไหมหรือควรช่วยดี,ถ้าเรารู้อยู่แล้วว่าการกู้เงินมาช่วยแม่ โดยที่รับรู้ ทราบตลอดว่าแม่นําเงินส่วนนี้ไปเล่นการพนันและนํามาสู่การสร้างหนี้ แน่นอนมันเป็นส่วนหนึ่งที่เราจะได้รับโทษนั้นด้วย ไม่ช่วยก็ต้องไม่ช่วย คือต้องตัดใจเด็ดขาดเลย บาปไหม? ไม่บาป ไม่ใช่ว่าไม่บาปเพราะไม่ช่วยแม่ อย่ามองแบบนั้น,00.40.37,00.41.42
ใส่บาตรตอนเช้าแล้วไม่ได้กรวดน้ำเป็นอะไรหรือเปล่า,อยากจะบอกว่าการกรวดน้ำไม่ได้เป็นส่วนหนึ่งของการทําบุญเลย การกรวดน้ำเป็นเพียงแค่พิธีกรรมที่เราได้รับรู้รับทราบมา แล้วก็ไม่ได้ส่งผลต่อกิริยาแห่งการทําบุญว่ากรวดแล้วจะได้บุญหรือไม่ได้บุญ ไม่ได้เกี่ยว บุญมันสําเร็จในขณะที่เราได้ให้ทานเรียบร้อยแล้วและก็รวมทั้งที่เราใส่บาตรแล้ว โดยส่วนมากเราจะมีพระให้พร การให้พรก็ไม่ได้เป็นเครื่องหมายบอกว่าพระให้พรแล้วจึงจะได้บุญ เพราะว่าเราให้ทานพรอันประเสริฐก็สําเร็จในขณะที่เราได้ให้นั้นเสร็จเรียบร้อยแล้ว ไม่จําเป็นต้องขอพรกับท่านก็ได้ กระทั่งการขอพรและการกรวดน้ำไม่ได้เป็นตัวกําหนดส่วนบุญที่เรากระทํา,00.41.35,00.42.30
 ร่างกายไม่ใช่ของเรา จิตก็ไม่ใช่ของเราใช่ไหม แต่ทําไมจิตถึงตามเราไปทุกภพทุกชาติ ,ต้องอธิบายด้วยเหตุปัจจัย สืบเนื่องมาจากการที่เราไม่เคยได้เห็นว่ากายไม่ใช่เรา จิตไม่ใช่เรา คือในความหมายที่ว่าเราไม่เห็นคือไม่ได้เห็นด้วยปัญญาอันรู้แจ้งทางกายและไม่ได้เห็นด้วยปัญญาอันรู้แจ้งทางจิตว่าไม่ใช่เราอย่างไร แล้วความที่เราไม่ได้เห็นอันนี้นี่เองจึงก่อให้เกิดระบบของการสืบต่อ เพราะว่ากายกับจิตจะสืบต่อไปสู่ภพหรือข้ามภพข้ามชาติไปมีการเวียนว่ายตายเกิด เกิดแล้วเกิดอีก มันจะสืบเนื่องไป เพราะเรามีความเห็นในกายไม่ถูกต้องและมีความเห็นในจิตไม่ถูกต้อง เราอาจจะเรียนรู้และรับรู้มาว่ากายไม่ใช่เรา จิตไม่ใช่เรา แต่การรับรู้และเรียนรู้นั้น มันเป็นการรับรู้และเรียนรู้ผ่านการเข้าใจในส่วนของเราแต่ไม่ได้ทําให้จิตได้เข้าใจ ฉะนั้นเราเรียนรู้มาแล้วว่ากายไม่ใช่เรา จิตไม่ใช่เรา เราจะต้องเอาความรู้ส่งต่อเข้าไปในจิต ให้จิตมันได้เห็นแจ้งตามที่เราได้เรียนรู้มา ลําพังเพียงแค่การเรียนรู้ของเรา มันเป็นการเรียนรู้เพื่อจะลืม ฉะนั้นการเรียนรู้ใดๆก็ตามที่มันไม่ได้เข้าไปถึงจิตแน่นอน วันใดวันหนึ่งเราก็ต้องลืมเรื่องนั้น แล้วเมื่อเราลืมแล้ว กระบวนการท้องถิ่นซึ่งมันทําหน้าที่ในการสืบต่อภพชาติ มันก็จะดึงเอาความเห็นผิด คือจิตเองที่มันไม่ได้เห็นถูกต้องจากภายในเอง คือไม่ได้เกิดปัญญาแห่งความรู้แจ้งในกายในจิตจริงๆ มันจะไปดึงเอาการสืบต่อระบบกายระบบจิตก่อตัวในภพ แล้วสร้างภพใหม่อยู่เรื่อยๆให้กับเรา แล้วเอาอะไรเป็นตัวสร้างภพ? ก็เอากรรมที่เราทํา แล้วเป็นการทําด้วยอํานาจของอวิชชา ตัณหา อุปทาน กิเลส กรรมและวิบากทั้งหลาย มันจะดึงพวกนี้ไปเป็นเชื้อแห่งภพและนําก่อให้เกิดภพ ฉะนั้นพระองค์จึงตรัสไว้ว่าบุคคลใดก็ตามที่รู้แจ้งกายรู้แจ้งจิต การรู้แจ้งกายรู้แจ้งกิตจนความรู้แจ้งนั้นเชื่อมต่อกับพระนิพพาน เมื่อความรู้นั้นเชื่อมต่อกับพระนิพพาน จิตจะทําลายความเห็นผิดในกายในจิตได้อย่างถูกต้อง เมื่อจิตได้ทําลายความเห็นผิดในกายในจิตได้อย่างถูกต้อง จิตจะหยุดการสืบต่อภพชาติทั้งปวง ไม่มีการก่อตัวใหม่ในภพชาติ อวิชชาตัณหาอุปทานกิเลสกรรมวิบากก็ถูกทําลายไปพร้อมกับจิตชนิดนั้นๆ จิตก็จะเป็นจิตที่เหลืออยู่หลังจากนั้นเป็นจิตส่วนผล แต่จิตที่ยังเข้าไม่ถึงพระนิพพานจะเป็นจิตส่วนเหตุ คือสร้างเหตุแห่งการก่อเกิดอยู่ตลอดเวลา ส่วนจิตที่เหลืออยู่ของบุคคลผู้รู้แจ้งพระนิพพานแล้วเป็นจิตส่วนผล จิตส่วนผลก็คือจิตอันหนึ่ง แต่ไม่สร้างเหตุปัจจัยเพื่อนําไปสู่การเกิดในภพชาติอีก เมื่อละชีวิตและจิตสุดท้ายนั้นดับไปก็จะเข้าถึงกระแสพระนิพพาน แล้วก็ไม่เวียนว่ายตายเกิดอีก ,00.42.53,00.46.18
ในระดับของพระอนาคามี ท่านเห็นระดับไหน ท่านถึงไม่ได้ต้องการร่างกายอยู่แล้ว พระอนาคามีท่านตัดยังไง,ลักษณะของการละ จริงๆแล้วสังโยชน์ทั้งสิบ มันจะแบ่งเป็นสองทิฐิคือสองความเห็น แต่ความเห็นแรกคือสักกายทิฏฐิคือความเห็นผิดในการ ความเห็นที่สองคืออัตตานุทิฏฐิ ความเห็นผิดในจิต ก็คือเห็นผิดในส่วนกายกับส่วนจิต ความเห็นผิดในส่วนกาย มันถูกทําลายหมดสิ้นอยู่ในชั้นของพระอนาคามี เพราะว่าพระโสดาบันแม้ทําลายสักกายทิฏฐิได้ นั่นก็คือการทําลายสักกายทิฏฐิในชั้นของความเห็นผิดในตัวกาย แต่เพราะความที่อารมณ์ในกามราคะปฏิฆะที่สืบเนื่องกับกายยังมีอยู่ ก็ยังเรียกว่าเป็นส่วนของสักกายะอยู่ แต่ไม่ใช่สักกายทิฏฐิที่ติดของระดับพระโสดาบัน แต่เป็นสักกายทิฏฐิในชั้นของอารมณ์ อารมณ์ไม่ได้เกี่ยวกับความเห็นผิดในกาย แต่เป็นความเห็นผิดในอารมณ์ แต่อารมณ์เหล่านี้มันเกี่ยวเนื่องกับกามราคะปฏิฆะมันเกี่ยวเนื่องกับกาย จึงจัดอยู่ในส่วนสักกายทิฏฐิ สักกายทิฏฐิละได้หมดสิ้นก็คือจะมีส่วนของรูปกับน้ำนั่นเอง พระอนาคามีจึงยังมีความเห็นผิดในเรื่องของจิต คิดว่าจิตเป็นตน เขาเรียกว่าอัตตานุทิฏฐิ อัตตาคือตัวตน ทิฏฐิคือความเห็น เห็นว่าจิตเป็นตน เราจะสังเกตได้ว่าสังโยชน์ของพระอนาคามีที่เหลืออยู่ก็คือรูปราคะ อรูปราคะ มานะอุทธัจจะ อวิชชา อันนี้ก็คือส่วนของจิตล้วนๆ ไม่เกี่ยวเนื่องกับกายเลย เพราะฉะนั้นพระอรหันต์ทั้งหลายจึงสามารถทําลายความเห็นผิดในจิตว่าจิตไม่ใช่ตัวตน จิตไม่เป็นตนอย่างไร ท่านจะทราบได้ ฉะนั้นคนที่จะรู้แจ้งในจิตได้มีจําพวกเดียวคือพระอรหันต์,00.46.46,00.48.52
ถ้าเราให้เงินพ่อแม่แล้วแต่เราบ่นเรื่องการใช้เงินที่ดูฟุ่มเฟือยของท่าน อย่างนี้เราบาปไหม,ไม่บาป แต่มันจะไปตัดรอนผลของการให้ทานนั้นให้น้อยลง ไม่มีผลมาก ไม่มีอานิสงส์มาก,00.52.39,00.52.55
 คนที่รู้ว่าสิ่งนี้ทําแล้วไม่ดีต่อชีวิต เห็นว่าไม่ดีก็ยังทํา มีวิธีที่ทําให้จิตใจเข้มแข็งไหมที่จะไม่ทําต่อไป,เอาวิธีที่ดีที่สุดคือตั้งจิตให้เป็นกุศล ที่จิตเราคล้อยตามในเรื่องที่ไม่ดี แม้ทั้งที่รู้ว่ามันไม่ดีและก็ไม่อยากจะทําหรอก แต่มันก็เผลอใจไปทําอยู่เรื่อยๆก็แสดงว่าใจเรายังอ่อนแอต่อสิ่งที่เป็นอกุศล ฉะนั้นให้ตั้งจิตอยู่ในกุศลธรรมให้มากๆ สิ่งที่จะทําให้จิตเราเป็นกุศลได้ดีก็คือการระลึกถึงพระรัตนตรัยซึ่งเป็นมหากุศล ขอให้ระลึกถึงบทพระรัตนตรัย พุทโธเมนาโถ ธัมโมเมนาโถ สังคมเมนาโถ อย่างย้ำๆซ้ำๆอยู่ในจิตบ่อยๆ มันจะเกิดพลังดึงใจเราออกจากสิ่งที่เป็นอกุศล แล้วมันจะเกิดความเข้มแข็งในภายใน,00.55.04,00.55.54
ถ้าเราสวดพระมะริด เรายังห้อยของหลวงปู่ทวดอยู่ ถือว่าเป็นของขลังไหมคะ ต้องถอดไหม,วัตถุมงคลทุกชนิด ถือว่าเป็นของขลัง ที่เรามีจิตใจผูกติดหรือว่ายกคุณค่าของวัตถุนั้นให้สูงทางด้านจิตใจที่เราจะยึดพึ่ง แต่พระอาจารย์อยากจะบอกว่าสิ่งที่ชาวพุทธทั้งหลายควรยึดพึ่งก็คือพระรัตนตรัย ทีนี้เราอาจจะมองว่าหลวงปู่ทวดก็คือส่วนหนึ่งของพระรัตนตรัยคือเป็นสงฆ์สาวกของพระสัมมาสัมพุทธเจ้า พระอาจารย์อยากจะให้เข้าใจคําว่างฆ์สาวกของพระสัมมาสัมพุทธเจ้าในส่วนที่เป็นสาธารณะหรือว่าเป็นที่พึ่ง ส่วนที่เป็นสรณะ ที่พระองค์บอกว่าสังคังสะระณังคัจฉามิ คือการระลึกถึงสงฆ์สาวกของพระสัมมาสัมพุทธเจ้าก็คือ ระลึกถึงการปฏิบัติดีปฏิบัติชอบ ระลึกถึงข้อปฏิบัติดีปฏิบัติชอบ ระลึกถึงความบริสุทธิ์หมดจดแห่งจิตของบุคคลผู้ประพฤติตามหลักคําสอนของพระสัมมาสัมพุทธเจ้าจนสิ้นอัศวรรษกิเลส การระลึกถึงวงคุณเหล่านี้จึงเชื่อว่าเป็นสังคังสะระณังคัจฉามิคือเป็นสรณะที่พึ่งให้กับเรา ด้วยความที่สังคมไทยเรามีค่านิยมในเรื่องของการยึดถือเครื่องรางวัตถุปลุกเสกหรือของขลังนี้เป็นระยะเวลายาวนาน เราได้ดึงเอาคุณของพระอริยะทั้งหลายหรือคุณของพระสงฆ์ที่ท่านเก่งแล้วก็มีคุณงามความดีภายในองค์ท่านที่ท่านบําเพ็ญมาดึงเข้ามาไว้ในวัตถุเหล่านี้ การที่สังคมเราได้กําหนดการยึดถือหรือยึดพึ่งสิ่งเหล่านี้ให้กับชาวพุทธในสังคมมันก่อให้เกิดความอ่อนแอทางจิตใจ อย่างที่เราไม่รู้ตัวว่าจิตใจเรากําลังอ่อนแอ เพราะใจเราไม่สามารถพึ่งใจเราได้ ใจเราไปพึ่งอยู่กับวัตถุ เมื่อใจเราไม่สามารถพึ่งพาตัวเองได้ ความอ่อนแอมันจึงเกิดขึ้น แล้วความอ่อนแอเกิดขึ้นอย่างนี้ มันทําให้เรารู้สึกไม่มีความมั่นใจในตัวเอง เราจึงต้องมีพระเครื่องเหล่านี้ห้อยคอของเรา แล้วยิ่งเรามีไว้มากเท่าไร ใจเราก็ไม่สามารถที่จะพึ่งตัวเองได้ เพราะตามหลักคําสอนพระองค์ตรัสสอนให้เราพึ่งพาตนเอง การพึ่งพาตนเองนั้นจะต้องเป็นการพึ่งพาด้วยสติและปัญญาหรือความรู้ในทางด้านหลักคําสอนที่จะเป็นส่วนเสริมทําให้จิตของเราเกิดความเข้มแข็งในภายใน แล้วพระอาจารย์อยากจะบอกว่าค่านิยมทางสังคมหรืออิทธิพลที่ถูกสร้างไว้ หรือกระทําไว้ที่สืบเนื่องมา ยังไม่ถือว่าเป็นความสําคัญเท่ากับการที่จะน้อมจิตน้อมใจเราหรือว่าดึงจิตดึงใจเราให้อยู่กับพระรัตนตรัย พระอาจารย์อยากจะให้เราปฏิบัติไปถึงขั้นที่เรียกว่าฝากเป็นฝากตายไว้กับพระรัตนตรัยเลย จะเป็นจะตายก็ยึดถือพระรัตนตรัยนี่แหละไว้เป็นส่วนสําคัญภายในจิต แล้วคนที่เค้านําไปสู่การปฏิบัติ เค้าก็จะเห็นผลว่าจิตใจที่เกิดจากการระลึกถึงพระรัตนตรัยจิตใจเข้มแข็งขึ้น ดีขึ้น แล้วก็ดําเนินตามหลักแห่งการปฏิบัติในหลักคําสอนของพระพุทธเจ้ารู้สึกมันไปได้อย่างราบรื่นขึ้น ฉะนั้นพระอาจารย์อยากให้ตัดสินใจเอาเองว่าควรจะถอดหรือไม่ควรจะถอด ก็ควรจไตร่ตรองพิจารณาภายในใจตัวเรา ,00.57.14,01.00.49
อะไรเรียกว่าพึ่งเอง อะไรเรียกว่าพึ่งพระรัตนตรัย อย่างไร,เหมือนกับเราหิวข้าว มีอาหารมาวางไว้ต่อหน้าเรา เมื่ออาหารมาวางไว้ต่อหน้าเรา ถ้าเราจะให้อาหารนั้นวิ่งเข้าปากเองเนี่ยมันก็คงจะไม่ได้ เพราะฉะนั้นคือเมื่ออาหารมันอยู่ต่อหน้าเรา เราก็ควรจะพึ่งพาตัวเราเองนี่แหละที่จะ บริโภคอาหารนั้นด้วยตัวเอง นี่คือหลักความจริงก็คือว่าพระพุทธเจ้าพระองค์สอนหลักธรรมะไว้แล้ว สอนหลักสัจจะไว้แล้ว สอนหลักความจริงไว้แล้ว เราต้องขวนขวายในการที่จะแสวงหาหลักคําสอนนั้นน่ะเข้ามาสู่ภายในชีวิตเราแล้วยึดหลักคําสอนพึ่งพาคําสอนนั้นไปตลอดทั้งชีวิต,01.02.18,01.03.08
ช่วยแนะนําวิธีการฝึกสติเบื้องต้นให้หน่อย,ฝึกสติเบื้องต้น ที่เบื้องต้นที่สุดก็คือการระลึกถึงพระรัตนตรัย ขอให้พวกเราเข้าใจว่าชาวพุทธทั้งหมดในประเทศไทย การระลึกถึงพระอนาคตนี่แหละคือสติ เพราะสติคือการระลึก ถ้าเราได้ยินสติในที่ไหนก็ตามขอให้เข้าใจว่าคือการระลึก ระลึกถึงสิ่งที่เป็นกุศล อะไรคือสิ่งที่เป็นกุศล เบื้องต้นเลยก็คือพระพุทธ พระธรรม พระสงฆ์เป็นมหากุศลด้วย พุทโธเมนาโถเป็นพุทธานุสติ ธรรมาเมนาโถเป็นธรรมานุสติ สังโฆเมนาโถเป็นสังฆานุสติ ถ้าเราฝึกระลึกอยู่บ่อยๆ ฐานของสติแบบเบื้องต้นจะถูกสร้างขึ้นภายในจิตใจเรา เมื่อจิตใจเราระลึกถึงสิ่งที่เป็นกุศลได้บ่อยๆ มันก็จะไม่ค่อยนึกถึงสิ่งที่เป็นอกุศล เมื่อมันไม่นึกถึงสิ่งที่เป็นอกุศล สิ่งที่เป็นมหากุศลคือพระรัตนตรัยก็จะเกิดคุณค่ารองรับจิตใจเราเป็นบาตรเบื้องต้น แล้วเราจะนึกถึงคุณงามความดีหรือบทกรรมฐานหรือเจริญสติในแง่อื่นๆ ในด้านกายเวทนาจิตธรรม มันก็จะเจริญไปได้ง่ายเพราะสิ่งที่ทําให้เราเจริญสติได้ยากก็คือจิตใจเรามันไปข้องแวะอยู่กับสิ่งที่เป็นอกุศล นึกถึงสิ่งที่เป็นอกุศลโดยส่วนมาก ฉะนั้นถ้าเราฝึกในการระลึกถึงพระรัตนตรัย จิตเราก็จะคุ้นเคยและเกาะเกี่ยวอยู่กับพระรัตนตรัยที่เป็นกุศลแล้วทําให้เราตั้งสติอยู่กับกายเวทนาจิตฑรรมได้ดี เบื้องต้นก็แนะนํานี้แหละ ,01.03.13,01.04.49
ชอบดูซีรีส์ประวัติศาสตร์จีนมาก ตอนเริ่มปฏิบัติจากพระอาจารย์ก็ดูอยู่ บางทีดูมากกว่าปฏิบัติซะอีก และมีอยู่วันนี้เพื่อดูซีรีส์ไปทํางานไป ปรากฏว่ามีความคิดหนึ่งเข้ามาว่าดูซีรีส์ทําไม ดูก็มีแต่อิจฉาริษยาชิงดีชิงเด่นกัน ไม่เห็นมีปัญญาอะไรเลย ก็ปิดซีรีย์ทันที มาเปิดฟังธรรมของพระอาจารย์ คําถามหายไป อาจจะเป็นการรายงานผลให้ฟัง พระอาจารย์อยากจะเสริมอะไรหรือไม่อย่างไร,ก็ดีในแง่นี้ แต่พระอาจารย์ไม่ได้ห้ามนะเพราะว่าธาระของฆราวาสย่อมมีความเกี่ยวข้องกับสิ่งเหล่านี้อยู่แล้ว เมื่อมีความเกี่ยวข้องก็ไม่ได้ถึงกับเป็นขั้นที่ต้องกําหนดตายตัวว่าการปฏิบัติจะต้องอยู่กับข้อปฏิบัติล้วนๆเลย ไม่ได้เกี่ยวข้องกับการดูการชมในแง่ของบันเทิงอะไรอย่างนี้ไม่มีข้อกําหนดในบุคคลผู้เป็นฆราวาส แต่พระภิกษุเนี้ยมีข้อกําหนดไว้แล้ว อันนี้คือสถานะพระภิกษุ ฉะนั้นพระองค์บอกว่าปฏิบัติธรรมสมควรแก่ธรรมนั้นดีที่สุด, 01.05.01,01.06.36
การที่ระลึกถึงระลึกถึงพระรัตนตรัยซ้ำๆเป็นประจําในขณะที่ขับรถ เผลอฮัมเพลงในใจ แต่จู่ๆก็ระลึกถึงพระรัตนตรัยก็เด้งเข้ามาในหัวเรา แบบที่ไม่ได้เจตนาจะนึกถึง ลักษณะนี้หมายถึงอะไร และควรทําอย่างไรต่อ,พระอาจารย์อยากจะอธิบายให้เข้าใจว่า เมื่อใดก็ตามที่เราได้ระลึกถึงพระรัตนตรัยย้ำๆซ้ำๆอยู่เป็นประจํา มันจะเกิดกลไกลอันหนึ่งในระบบจิตเขาเรียกว่าสิ่งที่อยู่เหนือเจตนา ในเมื่อสิ่งที่อยู่เหนือเจตนา มันสามารถทํางานอยู่บนพื้นฐานจิตปกติในคราวที่ผิดปกตินี้อ่อนเจตนาหรือเจตนามันอ่อนลง ระบบของสิ่งที่อยู่เหนือเจตนาจะเกิดขึ้นมาเองโดยอัตโนมัติ พระอาจารย์จึงอยากจะบอกว่าที่เราระลึกถึงผ้าไตรย้ำๆซ้ำๆอันนี้ก็คือเป็นการฝึกสติในเป็นพื้นฐานเบื้องต้นที่เคยกล่าวมาก่อนหน้านี้ ฉะนั้นเวลาจิตของเราเผลอไปร้องเพลง คําว่าเผลอที่เป็นเผลอไปร้องเพลง ตัวสติที่เราเคยฝึกระลึกอยู่กับรัตนตรัยที่มันเริ่ม จะสามารถอยู่เหนือเจตนาได้แล้ว อย่างที่พระอาจารย์เคยอธิบายว่าสิ่งที่อยู่เหนือเจตนากับสิ่งที่อยู่เหนือเจตนามันจะแก้กันเอง การที่เผลอไปฮัมเพลงในใจก็คือสิ่งที่เหลือเจตนาส่วนหนึ่ง พระรัตนตรัยที่เราท่องหรือระลึกอยู่เป็นประจําก็เป็นสิ่งที่อยู่ในเจตนา ฉะนั้นสองอย่างนี้มันจะมีอยู่ในภาวะของการแก้กันอยู่ มันจะเกิดการรู้สึกตัวว่าร้องเพลงแล้วนะ มันก็จะรีบเข้ามาแล้วนึกถึงบทพระรัตนตรัย ทําให้เจตนาปัจจุบันไปต่อกับพระรัตนตรัยนั้นได้ วิธีการอย่างนี้ทําไว้เป็นประจําให้มันเป็นคุณสมบัติของจิตและเมื่อใดก็ตามที่จิตเกิดคุณสมบัติลักษณะนี้ขึ้น โอกาสในการที่จะเข้าไปถึงกระแสอริยมรรคในการทําลายอัศวะจะเป็นไปได้ดีและเป็นไปได้อย่างสูง แล้วก็ไปได้เร็วมากกว่าคนอื่น ให้ฝึกระลึกถึงพระไตรปิฎกอย่างนี้ต่อไป ถ้าสามารถขยับมาท่องท่ากรรมฐานสี่ได้ก็ขยับเข้ามาท่องท่าสี่ได้เลย ,01.06.44,01.09.11
ทําสมถกรรมฐานระยะหนึ่งแล้ว เมื่อมีเหตุกระทบแล้วรู้สึกตัวได้ แต่เหมือนโทสะเข้มข้นรุนแรงกว่าเดิม ผิดปกติหรือไม่ ขอคําแนะนํา,โทสะเกิดขึ้นมันไม่ได้ผิดและไม่ใช่ความผิดปกติของการปฏิบัติ เนื่องจากว่าจิตของเราเป็นที่สะสมของอารมณ์และเมื่ออารมณ์ที่อยู่ในจิต เวลามันถูกปฏิบัติแล้วจะไปดึงเอาเรื่องราวที่ถูกสะสมนั้นชําระล้างออกมาหรือคลายตัวออกมา ในขณะที่มันปรากฏออกมานั้น ขอให้เราเข้าใจว่าการปฏิบัติของเราเองนี่แหละที่ไปดึงเอาอารมณ์ที่มันหมักหมมอยู่ในภายในหรือกลุ่มอาศวะทั้งหลายได้ถูกแก้ไขหรือถูกนํามาสู่การชําระล้าง คําว่าชําระล้างคือชําระล้างที่ความเห็นผิดที่เรามีความเห็นต่ออารมณ์ในจิตว่าแต่จิตเรามีโทสะ จริงๆแล้วจิตเราไม่ได้มีโทสะ คือจิตกับโทสะไม่ใช่อันเดียวกัน จิตคือจิต โทสะคือโทสะ เพียงแต่ว่าจิตกับโทสะ มันเป็นอารมณ์ จิตที่มันรับอารมณ์เกาะเกี่ยวกันอยู่โดยที่ไม่ได้ไปถูกแก้ไข บัดนี้อารมณ์เหล่านั้นจะถูกชําระล้างออกจากจิตก็ปล่อยให้โทสะนั้นปรากฏและแสดงออกมา แต่อย่าหลงไปกระทําต่อต่อโทสะหรืออย่าไปรู้สึกวุ่นวายกับอาการแห่งโทสะ ก็ปล่อยให้โทสะนั้นปรากฏแล้วก็คลายไป ปรากฏแล้วก็ถ่ายไป แล้วก็เข้าใจสภาพการณ์ของอารมณ์ที่อยู่ในจิตนั้นว่ามันเป็นคนละส่วนกับจิต จิตไม่ใช่อารมณ์ อารมณ์ก็ไม่ใช่จิต อารมณ์มาแล้วก็ไป แต่จิตยังเป็นที่ตั้งแห่งการรับอารมณ์อย่างอื่นได้อีก ให้เข้าใจว่ามันถูกต้องตามเหตุปัจจัยแล้ว, 01.09.20,01.11.07
เวลาเรานั่งสมาธิปวดหลัง ปวดเมื่อย เราควรนั่งต่อหรือพิจารณากาย,ไม่ควรที่จะนั่งต่อ เพราะว่าเวทนาจะรบกวนการนั่ง ไม่สามารถทําให้เรานั่งต่อไปได้ แล้วถ้าเราฝืนนั่งต่อไปจะทําให้เรารู้สึกเบื่อหน่ายต่อการนั่ง ฉะนั้นอยากให้แนะนําให้เดินจงกรมในการพิจารณาร่างกายจะดีกว่าและมีประโยชน์,01.11.11,01.11.35
