question,answer,start_time,end_time
ลูกชายชายของคนรู้จักกําลังเรียนอยู่ปีหนึ่งคณะแพทย์และเกิดความเครียดระหว่างเรียนแล้วหรือเวลาสอบ รู้สึกว่าเวลาอ่านหนังสือไม่ได้มีสมาธิ อ่านแล้วไม่จํา ปัจจุบันกําลังรักษากับคุณหมอทางจิตแพทย์อยากได้คําปรึกษาหรือคําแนะนําในการปฏิบัติตัวจากคําสอนทางพระพุทธศาสนาค่ะ, ความเครียดนี่เป็นปัญหามากสําหรับคนในวัยเรียนหรือวัยทํางานหรือวัยไหนๆก็ตามที่มีแรงกดดันมีแรงบีบคั้นแล้วก็สิ่งที่เป็นปัญหาอยู่ภายในใจตัวเองด้วยมีการสะสมมากเข้าๆ ภาวะการเหล่านี้มันจะส่งผลกระทบต่อจิต จิตเราที่ถูกสะสมอารมณ์แห่งความเครียด ความกระทบกระทั่งเหล่านี้ไว้นานๆก็ทําให้เกิดภาวะความเครียดสะสม  จนเกิดเป็นปัญหาที่ไม่สามารถที่จะเรียนไปได้ วิธีการก็คือการระลึกถึงพระรัตนตรัย บทพุทโธเมนาโถ ธัมโมเมนาโถ สังโฆเมนาโถ บทนี้มีความสําคัญมากที่จะดึงใจเราออกจากความกดดัน ความเครียด เรื่องราวที่กระทบใจที่มันสะสมอยู่ในภายใน คือมันเข้ามาสะสมภายในใจเรามันไม่ได้ถูกคลายออก โดยปกติธรรมชาติของใจ มันจะมีการถ่ายเทอารมณ์ออกมา แต่เราไม่ได้เคยทําให้จิตเราถูกถ่ายเทอารมณ์ออกมา เพราะบางทีเราคิดว่าการที่อารมณ์มันถูกถ่ายเทออกมามันเป็นความฟุ้งซ่าน เป็นสิ่งที่ไม่ดี เราก็จะกดและเก็บมันไว้มันเลยถูกสะสมอยู่ไว้ภายในจิต แล้วอะไรก็ตามที่ถูกสะสมไว้ภายในจิต มันก็ส่งผลกระทบต่อจิตอย่างนั้นอยู่ตลอดเวลา เป็นเพียงแต่เราไม่ได้รับรู้ภาวะการที่มันทำให้จิตของเราได้รับผลกระทบจนต่อเมื่อมันสะสมได้เป็นก้อนของความเครียดอย่างเต็มที่แล้ว เราถึงจะไปรู้ว่าสิ่งเหล่ามันทําให้เรามีปัญหาขึ้นภายในใจ แล้วก็ทําให้เราไม่สามารถที่จะ อ่านหนังสือก็ไม่รู้เรื่อง เรียนก็จะไม่เข้าใจ จดจําอะไรก็จะไม่ได้แค่นี้แหละ คือการที่อารมณ์เหล่านี้ไม่ได้ถูกถ่ายเทออกมา ฉะนั้นวิธีการที่จะทําให้จิตของเราคลายออกจากอารมณ์เหล่านี้ เราก็ต้องระลึกถึงพระรัตนตรัย เพราะพระรัตนตรัยเป็นมหากุศล มหากุศลจะไปแก้ไขสิ่งที่เป็นอกุศลคือความเศร้าหมองความ อ่อนแอ อ่อนกําลังของใจความท้อแท้ จิตที่มันมีความเครียดอะไรอยู่ภายในตัวเอง ระลึกถึงพระรัตนตรัย นี่คือส่วนสําคัญในชีวิตของเรา ลองทําดูเราจะรู้ว่าจิตของเราจะเกิดการเปลี่ยนแปลงไปในทางที่ดี,00.21.48,00.24.49
จิตใต้สํานึกกับจิตสํานึกในทางพระพุทธศาสนาแยกจิตออกเป็นสองประเภทนี้ได้ไหมคะ,พระพุทธศาสนาไม่เคยแยกกิจประเภทนี้ แต่พุทธศาสนาจะพูดถึงเพียงแค่จิตดวงเดียวเท่านั้น ส่วนจิตที่ใต้สํานึกหรือเหนือสํานึกอะไรต่างๆที่พูดถึง มักจะมาจากความรู้สมัยใหม่ที่ได้ถูกถ่ายทอดและสอนกันมา แต่สิ่งที่พระอาจารย์เรียกว่าเอารายละเอียดของจิตมาอธิบายก็มักจะอธิบายจิตไว้เป็นสองประการ ประการแรกคือจิตที่เป็นเจตนา ประการที่สองคือจิตที่อยู่เหนือเจตนา ซึ่งสองภาวะจิตอย่างนี้ มันจริงๆแล้ว มันมีจิตดวงเดียวนั่นแหละ แต่การทํางานของจิต มันจะแบ่งเป็นสองก็ต่อเมื่อจังหวะที่จิตที่เป็นเจตนามันอ่อนลงเมื่อไหร่ คือการทําหน้าที่ของเจตนาไม่สมบูรณ์ สิ่งที่อยู่เหนือเจตนาจะเข้ามาทําหน้าที่แทนบนจิตนั้น ตัวเจตนาก็จะดับไป ก็เหลือจิตที่เป็นเหนือเจตนา เหนือเจตนาทําหน้าที่ไปเรื่อยๆ หากมีสติรู้ตัวขึ้นมาเมื่อไหร่ ตัวเจตนาก็จะขึ้นมาทําหน้าที่แทน แล้วตัวเหนือเจตนาก็จะดับไปมันมีสองจิตแต่ไม่ได้ว่าเป็นสองจิตในขณะเดียวกัน แต่เป็นสองจิตคนละขนาดเท่านั้น,00.25.03,00.26.22
เรื่องของจิตธรรมชาติ (ไม่มี การปรุง เวทนา สัญญา สังขาร) แล้วก็วิญญาณจึงรู้แค่ปัจจุบันเท่านั้นใช่ไหมเจ้าคะ,วิญญาณมันมีการรับรู้ที่เกิดร่วงตามอายตนะ ฉะนั้นระบบของวิญญาณมันเป็นธรรมชาติที่อยู่ในจิตก็จริง แต่ว่ามันจะเกิดร่วมตามอายตนะ ทางตา ทางหู ทางจมูก ทางลิ้น ทางกาย แล้วก็ทางมโนทวารคือทางใจ มโนทวารก็คือ ทวารก็คือประตู ประตูคือทางการเปิดรับอารมณ์หรือทางเข้าของอารมณ์ในภายในจิต ถ้าไม่มีมโน อารมณ์ภายในจิตจะไม่ปรากฏ จะไม่เกิดขึ้น  อารมณ์ภายนอกทั้งหลายจะไม่มา ไม่ปรากฏกับจิตแน่ ถ้าไม่มีตา ภาพจะไม่ปรากฏกับสายตา ถ้าไม่มีหูเสียงจะดังแค่ไหนก็ตามก็ไม่ปรากฏกับหู ถ้าไม่มีจมูก กลิ่นก็จะไม่สามารถมาปรากฏที่จมูกให้รับรู้กลิ่นได้ แต่ถ้าไม่มีลิ้น รสชาติก็จะไม่มาปรากฏที่ลิ้นได้ ถ้าไม่มีกาย กายประสาทสัมผัสทางกายก็จะไม่เกิดขึ้นอย่างนี้วิญญาณจะคอยเกิดร่วงทางตาทางหู ทางจมูก ทางลิ้น ทางกายและทางใจ แล้ววิญญาณจะทําหน้าที่ภายหลังจากที่อายตนะ ภาษาบาลีคืออายตนะที่ว่าการเชื่อมต่อระหว่างตาหูจมูกลิ้นกายใจที่เชื่อมต่อกันเสร็จสรรพเรียบร้อยแล้ววิญญาณถึงจะเกิดร่วม พอเกิดร่วมแล้วจึงเปลี่ยนตัวเองเป็น ไม่ใช่เปลี่ยนตัวเองเหรอก คือเกิดร่วมเสร็จทําหน้าที่ให้รู้เสร็จแล้วก็เป็นผัสสะคือการสัมผัสการกระทบกันขณะนั้น กระบวนการเหล่านี้จะเกิดขึ้นอย่างรวดเร็ว พระพุทธเจ้าจึงบอกว่าหนึ่งผัสสะจะมีกระบวนการสามกระบวนการคือ อายตนะภายใน อายตนะภายนอก และก็วิญญาณเกิดร่วมกัน สามประการนี้,00.26.32,00.28.22
บางครั้งบางทีคนเกิดอุบัติเหตุที่ที่ทําให้อวัยวะขาด เช่น ตัวขาดครึ่งหนึ่ง ศรีรษะขาดหรืออะไรก็ตาม ที่เราเคยเห็น แล้วพบว่าทางหน้าเขายังไม่ได้ หมือนยังไม่ได้ตายทันทีอย่างนี้ แต่ตัวนี่ขาดเรียบร้อยแล้ว แต่ยังมีเหมือนแบบกระพริบตาหรืออะไรสักอย่าง จริงๆแล้วอย่างนี้ อายตนะทั้งหลายหรือตัวรับรู้ภายในมันขาดไปหรือยังคะ?  หมายถึงว่าจิต เนี่ยออกไปแล้วเลยหรือยัง? หรือว่าเขาจิตเขายังอยู่ตรงนั้น อยู่จนกว่าธาตุทั้งหลายมันดับแล้วเขาค่อยไปหรืออะไร, จิตจะยังอยู่จนกว่าจะสิ้นลม แล้วก็ระบบกายไม่สามารถที่จะสืบต่อไปได้ จิตยังอยู่ ณ ตอนนั้น ยังไม่ได้หายไปไหน,00.28.45,00.29.43
ถ้าตัวเราเป็นเพียงองค์ประกอบของธาตุขันธ์ แล้วตัวเรากับจิตสัมพันธ์กันอย่างไรคะ,"ตัวเรามันเป็นการกล่าวถึงสภาพที่ประกอบรวมกันระหว่างกายกับจิตก็คือระบบขันธ์นี้เอง เมื่อกายกับจิตประกอบรวมกันเข้า ตัวเราจึงมีขึ้นเหมือนกับเงา  เงามันจะมีก็ต่อเมื่อกายยังดํารงอยู่ ถ้าปราศจากกายคือ ธาตุดิน ธาตุน้ํา ธาตุไฟ ธาตุลม แยกออกจากกันเมื่อไหร่ ความเป็นเงาที่อยู่ในสภาวะรูปร่างของตัวเรามันก็จะไม่มี ในความหมายนี้เป็นความหมายที่ทําให้เราได้เข้าใจว่าตัวเราที่แท้จริงในกายสังขารนี้ไม่ได้มีอยู่จริง เมื่อการประกอบกันของกายสังขารครบถ้วนสมบูรณ์บริบูรณ์ในการคุมส่วนกันอยู่ได้โดยปกติ ความเป็นเราจึงมีขึ้นอยู่ภายในกายสังขารและจิตสังขารอันนี้ ตัวเราจึงไม่ใช่ตัวกายสังขารและก็ไม่ใช่ตัวจิตสังขาร ทีนี้เราจะตั้งคําถามว่าแล้วตัวเรามันคืออะไร? การตั้งคําถามอย่างนี้ เราจะยังไม่สามารถที่จะไปเห็นตัวเราได้ว่ามันคืออะไร แต่เราจะสามารถพิจารณาร่างกายจนเกิดความรู้แจ้งว่ากายสังขารคือดินน้ําไฟลมที่แท้จริงอย่างไร จิตสังขารคือกระบวนการของระบบนามธรรมที่เกิดรับอารมณ์ในแต่ละครั้ง เสร็จสิ้นก็ดับไป เกิดรับอารมณ์ใหม่ในคราวครั้งต่อไปแล้วก็ดับไป เกิดรับอารมณ์ใหม่อย่างนี้
ซ้ําๆซากๆวนเวียนอยู่อย่างนี้ เกิดดับๆอย่างนี้อยู่ตลอดเวลา เราก็จะเห็นแต่กายสังขารที่เป็นเพียงแค่ธาตุ แล้วก็จิตสังขารที่เกิดระดับอย่างนี้ ซึ่งปราศจากการควบคุมยึดถือได้อย่างจริงจังจากบุคคลที่ยึดถือว่ามันมีเรา อยู่ในสิ่งนี้ สิ่งนี้มีอยู่ในเรา ฉะนั้นการที่เราได้เห็นกายที่ถูกพิจารณาด้วยทางด้านปัญญาอย่างแจ่มแจ้งว่าไม่ใช่ตัวเราอย่างจริงๆ จิตที่รับอารมณ์แต่ละครั้งจะสามารถเข้าใจได้ว่า ไม่ใช่ตัวเราเป็นผู้เข้าไปรับอารมณ์ แต่คือระบบของจิตที่เขารับอารมณ์อยู่แล้วโดยภาวะปกติ การเห็นอยู่อย่างนี้เราจึงจะเห็นอีกภาวะหนึ่งก็คือเห็นกายป็นส่วนหนึ่ง เห็นจิตเป็นส่วนหนึ่ง เห็นเราผู้กําลังพิจารณาหรือรับรู้เรื่องราวของการเขับจิตอยู่อีกส่วนหนึ่ง ถ้าเราไม่พิจารณาแยกแยะอย่างนี้ เราจะไม่เห็นว่าคําว่าเราน่ะมันอยู่ที่ไหน?",00.29.47,00.32.12
อย่างสมมุติว่าเวลาเราเห็นเนี่ย และตัวเห็นมันคืออะไรอะคะ,"ตัวเห็น เขาใช้คําว่าญาณทัศนะ ทีนี้ก็จะถามอีกว่าญาณทัศนะนี้เป็นเราหรือไม่? ญาณทัศนะนี้ก็ไม่ได้เป็นเรา
ทําไมถึงไม่เป็นเรา? เพราะก่อนหน้าที่ญาณทัศนะอาจจะเกิดขึ้น มันก็ไม่ได้มีใช่ไหมและแสดงว่าเราจะไปมีญาณทัศนะก่อนที่มันจะมีไม่ได้ แล้วเมื่อญาณทัศนะทําหน้าที่เสร็จสิ้นแล้ว ญาณทัศนะนั้นก็จะดับไป งั้นเมื่อญาณทัศนะดับไปแล้ว แต่ตัวเราก็ยังรับรู้การดับนั้นอยู่ใช่ไหมล่ะ? ทีนี้ตัวรู้ตัวเห็นมันคือญาณทัศนะ แต่เราจริงๆไม่ได้เป็นผู้รู้ผู้เห็นอะไรเลย ",00.32.19 ,00.32.49
 การใช้สมาธิในการรักษาโรค อันนี้เป็นมิจฉาทิฐิมั้ยคะ จะถือว่าผิดจากพระรัตนตรัยหรือเปล่าคะ,สมาธิใช้รักษาโรค แต่ต้องเข้าใจว่ารักษาได้ชั่วคราว ไม่สามารถรักษาได้ไปตลอดกาล แม้แต่พุทธองค์เอง พระองค์ทรงเข้าสมาธิเพื่อขับไล่อาพาธ คือความเจ็บป่วยภายในธาตุขันธ์ของพระองค์ ในคราวครั้งที่พระองค์ได้รับความชราภาพในช่วงที่อยู่ในอ่าเตรียมตัวจากปรินิพพานก็เข้าสมาธิเพื่อขับไล่อาพาธอย่างเงี้ยอยู่บ่อยๆอยู่เสมอ แต่แน่นอนว่าอาพาธก็ยังปรากฏและมีอยู่ การทําสมาธิจึงเป็นการเพียงแค่ประคับประคอง ร่างกายให้เป็นไป แต่ถ้าคาดหวังว่าโรคภัยไข้เจ็บหายไปด้วยอํานาจของสมาธินี้เป็นการกําหนดหมายและคาดหวัง และก็ยึดถือในสิ่งที่ผิดจากหลักแห่งความจริง ซึ่งร่างกายเราต้องมีความแก่เป็นธรรมดา เจ็บเป็นธรรมดาแล้วก็ตายเป็นธรรมดาอยู่โดยปกติ ที่ต้องเข้าใจด้านสัจจะต้องชัดเจน คือแปลว่าใช้ได้แต่ใช้อย่างรู้ว่าใช้เพื่อบรรเทาทุเลา ผัดผ่อน แต่ไม่ได้ใช้เพื่อนหนีขาดหรือหวังว่ามันจะไม่เกิด ,00.34.37,00.35.55
"เคยได้ยินทั้งในของพุทธเราก็มี แล้วก็ของศาสนาอื่นก็มี ที่เขามีการบําบัดโดยการใช้พลังอะไรอย่าง พระบางรูปท่านก็เห็นว่าไปตรวจท้องหน่อยนะ ในท้องเหมือนท่านใช้อะไรบางอย่าง แล้วไปตรวจปุ๊บ แล้วคนนั้นเขาก็มี
มีก้อนเนื้อที่ท้องอยู่จริง ๆ หรือบางท่านก็ว่าเหมือนมีเป็นอะไรบางอย่างเป็นวัตถุอ่ะค่ะ แล้วปรากฏว่าผ่าไปมันก็มีอยู่อย่างงั้นจริงๆอย่างนี้ หรือบางศาสนาอื่นเค้าก็จะมีการแบบเหมือนรับพลังจากจักรวาลมา ส่งพลังไป ไปบําบัดร่างกายอย่างนี้ อันนี้คือมันมีอยู่จริงถูกไหมคะพระอาจารย์เรื่องแบบนี้", มีอยู่จริง แต่ก็อย่างที่บอกก็คือมันก็เป็นแค่อาจารย์ผัดผ่อนไปก่อน บรรเทาไปก่อน,00.35.58,00.36.48
แก้ความอิจฉายังไงดีคะ? เวลาเพื่อนมีเรื่องราวดีๆ แต่ก็ยินดีกับเพื่อนจริงๆนะคะ แต่ลึกๆก็รู้สึกอิจฉาค่ะ,ก็ให้ยินดีอย่างนี้ไปเรื่อยๆ แล้วเห็นอานิสงส์ของการยินดีว่ามีประโยชน์มากกว่าการอิจฉา แล้วก็มองเห็นโทษของความอิจฉาว่า การอิจฉานี้ก็จะกดดัน กดชีวิตเราให้ต่ําลงอยู่เรื่อยๆ ฉะนั้นเมื่อเรามองเห็นโทษแล้วเราก็จะต้องไม่ตั้งใจที่จะอิจฉาเขาอย่างนั้น แม้ภายในใจจะแสดงความอิจฉาออกมาก็ตาม แต่ถ้าเจตนาเราไม่ได้ตั้งใจเพื่อที่จะให้มันอิจฉา ขอให้เข้าใจว่าความอิจฉาเดิมที่มันมีอยู่ในจิตที่สะสมมา มันก็ต้องแสดงตัวมาตอบรับกับสภาพการ ที่มันเคยเป็นอย่างนี้มาก่อน มันเป็นกลไกปกติที่อยู่ในใจเรา แต่การรู้เท่าทันอย่างนี้ รักษาเจตนาเราไว้ให้ดี ตั้งใจอนุโมทนากับเขาอยู่บ่อยๆ แล้วก็ปล่อยให้ตัวอิจฉานี้มันแสดงตัวออกมา แล้วก็เข้าใจและรู้มัน แล้วก็อย่าขาดสติไปพร้อมกับตัวอิจฉาที่มันแสดงออก เพื่อที่จะดึงใจให้เราไปเกิดร่วมหรือไปร่วมรับผลของความอิจฉานั้น มันจะตกเป็นโทษกับเรา ปัจจุบันก็รักษากุศลเจตนาของเราด้านการอนุโมทนายินดีนั้นไว้อยู่เรื่อยๆ ขอให้รู้ว่าตัวเจตนาที่เราทําคือตัวเรา แต่อันที่อยู่นอกเจตนานั่นน่ะไม่ใช่ตัวเรา เราก็จะไม่ได้รับกฎของความอิจฉาจากภายในนั้น,00.36.56,00.38.15
เราฝึกเพียงแค่ข้อเดียวเองในเรื่องของกรรมดี ก็คือทํากรรมดีเพื่อตัวเองและเพื่อคนอื่น พระอาจารย์มีความคิดเห็นอย่างไรกับข้อปรารภนี้คะ,การทํากรรมเพื่อตนเองก็ถูกต้อง เพราะมันต้องทํากรรมเพื่อตนเองนั่นแหละ เพราะการทํากรรมใดๆลงไปแล้วจะดีหรือไม่ดีก็ตาม มันก็ตกที่เรา มันไปตกที่คนอื่นไม่ได้ แต่กรรมบางกรรมที่เป็นกรรมดีแล้วมันส่งผลต่อคนอื่น ก็หมายถึงว่าการที่เราทําดีแล้วส่งผลต่อคนอื่น มันก็ทําให้จากการทํานั้นทําให้คนรอบข้างเราเกิดประโยชน์ นสิ่งที่เราทํา ก็มันก็เกื้อกูลกันอย่างนี้แหละ ทั้งฝ่ายดีก็ส่งผลดี ทั้งฝ่ายไม่ดีก็ส่งผลไม่ดีต่อคนอื่นอย่างนี้ แต่สุดท้ายแล้วผู้รับผลกรรมทั้งหมดก็คือตัวเราอยู่แล้ว หรือบางคนบอกไม่อยากจะรับ ยังไงก็ต้องตกมาอยู่กับเรา มันก็เพื่อตนเอง แล้วที่สุดแล้วก็คือเพื่อตัวเราทั้งหมดเลย เป็นเพียงแต่ว่าการทําเพื่อตัวเรา มันปรารภกับคนอื่นในการกระทําเพราะถ้าเราไม่ปรารถนาคนอื่นในการกระทําเนี่ยเราจะไปทําดีอะไรแบบไหน?  สมมุติว่าเราอยู่ในโลกนี้คนเดียว เราจะทําดีแบบไหน? ไม่มีใครเลยอยู่ในโลก เราจะทําดีได้ไหม? ทําได้แล้วทําได้แบบไหน?  สมมติจะจะจะให้ทาน จะไปแบ่งปันของให้ใคร? ดูเหมือนว่าถ้าเราบอกว่าเราให้ของคนอื่น เราทําดีกับคนอื่น แต่ที่แท้แล้ว มันก็คือทําให้กับตัวเองนั่นแหละเพราะเราเป็นผู้รับผลแห่งการกระทําอันนั้น,00.39.30,00.41.04
พระอาจารย์รู้สึกยังไงกับที่มีข่าวเกี่ยวกับพระสงฆ์ที่ทําผิด ออกข่าวบ่อยๆช่วงนี้ พระอาจารย์คิดเห็นอย่างไร?,พระสงฆ์ที่ทําความผิดแล้วออกข่าวมันก็เป็นเรื่องธรรมดา การทําความผิดมีมาตั้งแต่ครั้งสมัยพระองค์ยังทรงพระชนม์อยู่แล้ว ไม่ใช่เพิ่งจะมีมา ถือว่าเป็นเรื่องปกติ เป็นเรื่องธรรมดาที่เกิดขึ้นได้และก็มีได้ ไม่ใช่เรื่องเสียหายอะไร แต่ที่มันเสียหายคือเราไม่ได้เข้าใจแล้วก็ไม่ได้แยกแยะในบุคคลผู้ทําผิดกับความเป็นพระศาสนา แล้วเราไปมองว่าบุคคลผู้ทําผิด ทําให้ศาสนาเสื่อม จริงๆศาสนาก็คือยังเป็นศาสนาอยู่ ไม่ได้เสื่อมหายไปจากการกระทํา ไม่ได้เสื่อมหายเพราะบุคคลนั้นได้กระทํา การทําผิดก็คือเป็นความผิดเฉพาะบุคคล ความผิดก็ตกกับบุคคลผู้นั้น แต่ศาสนาอย่าดึงศาสนาเข้าไปเกี่ยวข้องกับคนๆนั้น เพราะฉะนั้นเราจะต้องแยกแยะตรงนี้ให้ดี ไม่อย่างงั้นเราก็เหมารวมไปหม ความผิดต่างหากที่เราควรจะดูให้มันเป็นเรื่องสําคัญและเป็นเรื่องใหญ่ แต่การทําความผิดของบุคคลเป็นเรื่องปกติ มีมีความผิดพลาดได้และมีความผิดพลาดนั้น มันก็อยู่เฉพาะในวงที่เขาทํา แล้วก็ต้องจัดการกันไปตามเหตุ ตามปัจจัย ตามเรื่องราวตามระบบระเบียบมันมีอยู่แล้ว พระวินัยก็กําหนดไว้ชัดเจนว่าควรจะจัดการกับบุคคลผู้นี้อย่างไร ศาสนาก็วางหลักการไว้อยู่แล้ว เพราะศาสนาประดุจดั่ง เขาเปรียบเทียบกันว่า มีความ บริสุทธิ์ สะอาดประดุจดั่งน้ําทะเล ทะเลกับซากศพจะไม่สามารถอยู่ร่วมกันได้  ถ้ามีซากศพอยู่ในทะเล น้ําทะเลจะซัดซากศพเยอะขึ้นฝั่งเสมอ บุคคลผู้ประพฤติไม่ดี หลักการทางศาสนาก็จะกําจัดบุคคลนั้นออกจากศาสนาไป  แต่อย่าเอาเรื่องราวที่เป็นข่าวไปเหมารวมทําให้ศาสนเสื่อมเสีย เพราะคนที่ทําให้ศาสนาเสื่อมเสียก็คือคนที่เสพข่าวโดยที่ไม่ได้พิจารณาแยกแยะนี่แหละ,00.41.36,00.43.42
คนที่เขาบอกว่าเขาใช้ความรู้สึกในการตัดสินใจทุกๆเรื่องในชีวิต เขาไม่ชอบใช้เหตุผลเชิงตรรกะในการตัดสินใจและทุกครั้งที่เขาใช้ความรู้สึกในการตัดสินใจนั้น เขาบอกว่าเป็นการตัดสินใจที่ใช่สําหรับเขาเสมอ กราบเรียนถามพระอาจารย์ว่าสิ่งนี้มันคืออะไรครับ? เขาทําได้ยังไงครับ?,ก็ในเมื่อความรู้สึกที่เขาเชื่อมั่นจนเกิดเป็นความแม่นยําในทัศนะของเขา ในสิ่งที่เขาผ่านประสบการณ์ผ่านเรื่องราวมา มันเป็นstableคือมันเป็นมาตรฐานที่ทําให้เขาเห็นแล้วว่าสิ่งที่เขาตัดสินใจการทําแต่ละสิ่งๆนั้น แน่นอนว่ามันไม่ใช่แค่ความรู้สึกที่ก่อตัวขึ้นมาในขณะนั้น แต่มันผ่านประสบการณ์และเรื่องราวมาในชีวิตของเขาแน่นอน  แล้วเขาจะมีตัวอย่างหลายตัวอย่างภายในชีวิตที่จะเกิดการเปรียบเทียบ และเทียบเคียงให้เห็นในแต่ละเหตุการณ์แต่ละปัญหาแต่ละเรื่องราวที่ผ่านเข้ามาประสบในวาระต่อไป เพราะเขาจะเข้าใจได้ไวว่าโลกไม่ว่าจะแบบไหนก็ตามปัญหามันมักจะมาในรูปแบบเดียวกันเสมอ เขาว่าเขาก็จะใช้รูปแบบในการที่จะตัดสิน ในการที่จะแก้ไขปัญหาที่มาแบบคล้ายคลึงกันแบบเดียวกัน ลักษณะเดียวกัน จะแตกต่างกันก็แค่นิดๆหน่อยๆแค่นั้นเอง แล้วเขาก็จะสามารถที่จะเข้าใจในการที่จะแก้ไขปัญหาอันนั้นได้จากความรู้สึกลักษณะอย่างนี้ มันไม่ใช่ความรู้สึกที่เป็นความรู้สึก ที่จู่ๆก็นึกอยากจะทําอย่างนี้ไป นึกอยากจะทําอย่างนั้นไป นึกอยากจะตัดสินปัญหาหรือแก้ไขอะไรปัญหาโดยที่ไม่ได้มีประสบการณ์แล้วหรือว่าผ่านการรับรู้อะไรมาก่อนเลย พระอาจารย์เชื่อว่าความรู้สึกอย่างนี้ มันจะใช้ไม่ได้เลยในการที่จะไปตัดสินหรือกระทําอะไรเพื่อตนเอง พระอาจารย์ก็เชื่อว่าเขาก็น่าจะมีประสบการณ์เรื่องราวอะไรที่ดีพอสมควร แล้วก็เข้าใจโลกเข้าใจเหตุการณ์ เข้าใจภาวะการณ์ของโลกหรือชีวิตได้เป็นอย่างดี  เพราะอนาคตหลักการข้างหน้ามันจะมายังไงก็ตามในรูปแบบของปัญหา มันก็มาจากสิ่งที่เคยเป็นมาทั้งนั้นแหละ จึงสามารถที่จะคาดการณ์ได้ว่าสิ่งที่จะเกิดขึ้นนั้นเป็นแบบไหนยังไง แล้วก็ตัดสินได้ด้วยความรู้สึกอันนั้น ก็เลยว่าเป็นปัญญาอย่างหนึ่ง,00.44.04,00.46.15
 แล้วถ้าพุทธชนเราอยากฝึกให้ยาณทัศนะของเราให้ชัดเจนมากขึ้นในการตัดสินใจอย่าง เราฝึกด้วยวิธีไหนได้บ้างนอกจากการเอาเหตุผลหรือเหตุ ประสบการณ์ในอดีตมากรองแล้ว  มันมีวิธีอย่างอื่นเพิ่มเติมอีกไหม ,ประสบการณ์ในอดีตนี่แหละ การเรียนรู้อดีต ประสบการณ์ในอดีต แล้วลุยรับรู้ปัญหาทุกทุกปัญหาที่เกิดขึ้น. แล้วเทียบปัญหาที่เกิดขึ้นที่อยู่ในรูปรอยของปัญหาแต่ละปัญหา อยู่ในรูปรอย มันจะซ้ํารอยกัน ประวัติศาสตร์มักจะซ้ํารอยเสมอ พูดง่ายๆถ้าเราไม่ได้เรียนรู้มัน เราก็จะไปทําอะไรที่ผิดพลาดแบบเดิม ซ้ําซากแบบเดิม เมื่อเราได้เรียนรู้แล้ว อะไรคือการที่จะหนีออกจากการซ้ํารอยเดิม เราเข้าใจได้อยู่แล้วว่าอันนี้มันลักษณะแบบเดียวกัน ความรู้สึกมันจะบอกเราว่าอันนี้ไปซ้ํารอยเดิมแล้วนะ จะซ้ํารอยเดิมปุ๊บ รีบกระตุกจิตกลับคืนมา แล้วก็หาหนทางและเทียบเคียงจากหลักการที่เราสามารถที่จะตัดสินไปในทางที่ดีที่ถูกต้องได้ นั่นหมายถึงว่าคนนั้นต้องผ่านความผิดความถูก ความใช่ ความไม่ใช่ คือผ่านอะไรหลายอย่าง ความผิดพลาด สารพัดจึงจะสามารถเข้าใจภาวะชีวิตอย่างนี้ได้ ,00.46.18,00.47.30
