question,answer,start_time,end_time
เราคิดดีทำดีแต่แล้วมันก็มีจิตลึกๆคิดให้เราทำไม่ดีมันคืออะไรแล้วควรแก้ยังไง,จิตที่คอยแทรกอยู่นอกเหนือเจตนาเรา เป็นจิตที่พระอาจารย์ใช้คําว่า จิตอยู่ในระบบของอุปทานขันธ์ที่มันเป็นเอง จิตที่เป็นเองอันมาอยู่ภายใต้การควบคุมของเราฉะนั้นพระอาจารย์จึงจะพูดถึงสภาพจิตสองภาวะเสมอ ภาวะแรกคือจิตที่อาศัยเจตนาคือการสั่งการการควบคุมของเราเองกับสิ่งที่อยู่นอกเจตนาคือสิ่งที่อยู่นอกเหนือการควบคุม อันนี้เป็นระบบของอุปทานขันธ์ที่เป็นเองระบบอุปทานขันที่เป็นเอง พระอาจารย์ใช้คําว่าอัตตาของจิต อัตราของจิตชนิดนี้มันเป็นตัวรวบรวมเรื่องราวของชีวิตเราในวัฏสงสารในระยะเวลาที่ผ่านมาไม่รู้ยืดยาวนานมาไม่รู้เท่าไหร่เท่าไหร่ต่อเท่าไหร่ที่มันมาแสดงออกผ่านภาวะจิตชนิดนี้เมื่อใดก็ตามที่เจตนาเราไม่มีกําลังเจตนาอ่อนเจตนาที่ไม่ประกอบพร้อมไปด้วยกุศล จิตชนิดที่เป็นนอกเจตนาอันนี้ที่เป็นอัตตามันจะคอยเกิดมาแทรก ตัวเจตนาก็ตกไปจิตตัวนี้ก็เลยทำงานอยู่บนจิต ตัวเราที่แท้แล้วมันมีจิตเดียว เป็นเพียงแต่ว่า เมื่อเราไม่ได้ตั้งเจตนาอย่างแรงกล้า เจตนาอ่อน สภาพที่เป็นนอกเหนือการควบคุมอัตตามันจะขึ้นมาเกาะเขาเรียกว่าเกิดร่วมกับจิตมันเป็นความคุ้นเคยในระบบของขันธ์เมื่อมันความคุ้นเคยระบบของขันธ์เราจึงไม่สามารถที่จะควบคุมบังคับบัญชาจิตชนิดนี้ได้ ฉะนั้นไม่ว่าความคิดนั้นจะเกิดขึ้นมาอย่างไรก็ตาม จะไม่ดีอย่างไรก็ตาม เป็นความคิดด้านอกุศล เป็นความคิดด้านลบ เป็นความคิดที่มัน สารพัด ที่มันจะเกิดอย่างที่เราไม่ชอบใจมัน แล้วมัน มันมารบกวนจิตใจเรา ขอให้แบ่งจิตเป็นสองอย่าง เพราะพระองค์ อธิบายไว้ว่าจิตที่จะเป็นกรรมสำหรับเรา ก็คือจิตที่เกิดจากเจตนาคือจงใจที่จะคิดแต่ถ้าไม่ได้จงใจที่จะคิดมันเกิดเองอันนี้ไม่ใช่เจตนาของเราเมื่อไม่ใช่เจตนามันก็ไม่เป็นกรรม เพราะพระองค์ตรัสไว้ชัดเจนว่า เจตนาหัง ภิกขเว กัมมังวะดามิ เราตถาคตกล่าวว่าเจตนาคือตัวกรรมการที่พระองค์ตรัสไว้อย่างนี้ก็เพื่อทำให้เราได้เห็นสิ่งที่อยู่นอกเจตนานั่นเอง เพราะสิ่งที่อยู่นอกเจตนา มันมีภาวะที่สามารถเป็นได้เองอัตโนมัติ แต่เราไม่เข้าใจจิตชนิดนี้เมื่อเราไม่เข้าใจจิตชนิดนี้ที่เราจะไปเหมาความคิดนี้ว่าเราทําไมคิดอย่างนี้ จริงๆมันไม่ใช่เรา เพราะตัวเราจริงๆคือตัวเจตนานั้น เจตนาถึงจะเป็นกรรมถ้าไม่เจตนามันคิดขึ้นมาเองก็ให้รู้ว่าสิ่งนี้ไม่ใช่เราเป็นสิ่งที่นอกเจตนาจากเรา เราก็ไม่ได้เป็นกรรมมันจะคิดอยู่รอบโลกมันก็ไม่ได้เป็นกรรมกระบวนการเวลามันเกิดขึ้นมาแล้วเราไม่เข้าใจสภาพจิตชนิดนี้ เราจะไปหลงกระทำต่อคือไปเจตนาต่อจากเรื่องนั้นจะเป็นปัญหา ,00.25.43,00.29.05
ทำยังไงดีไปทำงานที่ไหนก็เจอแต่คนเอาเปรียบใจดีกับเขายิ่งเขาได้ใจหรือควรทำยังไงดี,มันก็เป็นปัญหาอันหนึ่งในการทำงานเหมือนกันในการที่อยู่ร่วมกัน สมัยอาตมาอยู่หลวงปู่ทำสุข อาตมาก็เจอแบบนี้เหมือนกันในสังคมพระภิกษุเองด้วยกันทําไมมันต้องเป็นเราอยู่ตลอดเวลา แล้วถ้าหลวงปู่ก็ไม่ได้เรียกใคร ทําไมเรียกแต่เราแล้วพระที่อยู่ด้วยกันก็เหมือนกับว่ามีเราอยู่คนเดียวอยู่ในวัดนี้เอง แต่ก็ไม่ได้หมายถึงว่าจะไม่ได้ทำอะไรร่วมก็มีการทำกิจกรรมร่วมกันแต่ว่ามันมาหนักอยู่ที่เราอย่างนี้ ทีนี้พระอาจารย์ก็เลยมาเข้าใจว่าโลกนี้ไม่มีใครได้เปรียบหรือเสียเปรียบกันไม่มีใครได้เปรียบหรือเสียเปรียบใครเพราะโลกนี้เป็นไปตามกฎแห่งกรรมอยู่แล้ว ใครทำสิ่งใดย่อมได้รับสิ่งนั้นมันไม่มีการเสียเปรียบหรือไม่มีการได้เปรียบเพราะเขาไม่ทำ เขาก็ไม่ได้ในสิ่งที่เขาทำ ไม่ได้ในสิ่งที่เขาไม่ได้ทำ ถ้าเขาทำยิ่งทำมากยิ่งได้มาก มันสิ่งที่เราทำมันก็ตกอยู่กับเราไม่ได้เกี่ยวกับเราได้ทำมากกว่าคนอื่นแล้วคนอื่นเอาเปรียบเรา แต่มันหมายถึงมันเป็นกฎแห่งกรรมเลยโดยธรรมชาติโดยปกติเราควรจะยินดีว่าเรามีโอกาสได้ทำมากกว่าคนอื่นเราต่างหากที่ได้เปรียบคนอื่นแต่ความคิดอย่างนี้มันมีน้อยมากในความรู้สึกของคน เพราะพระอาจารย์พิกฤติอย่างนี้ได้ รู้สึกว่าพระอาจารย์ไม่เหนื่อยหน่ายเลยต่อการที่จะทำอะไรมากกว่าคนอื่นแล้วก็ทำเรื่องนั้นที่ครูบาอาจารย์ท่าน มอบหมายงานให้ทำแบบเต็มอย่างสุดสุดเต็มความสามารถทุกเรื่องไม่มีการบ่ายเบี่ยงไม่มีการหาเรื่องที่จะลดทอนงานนั้นลงมีแต่ขอเพิ่มงานขึ้นเรื่อยๆแล้วเรารู้สึกว่ายิ่งเราทำแล้วเรารู้ความหมายของการทำอย่างนี้เรารู้สึกว่าสิ่งที่มันจะเกิดขึ้นกับเรามันก็มันไม่ไปตกที่ใครมันก็ตกที่เราแน่นอนแล้วมันก็เป็นอย่างนั้นจริงๆมาพิจารณาตามรายละเอียดของการทำกระทำที่ผ่านมามันก็เป็นอย่างที่ว่านี้ ตอนนี้มันอาจจะดูเหมือนว่าเราเสียเปรียบแต่แท้จริงๆแล้ว ขอให้เราเข้าใจกฎเกณฑ์แห่งกรรมนี้ให้ดีคนที่เขาเอาเปรียบเราไม่มีทางที่จะเอาเปรียบเราได้ยิ่งเขาไม่ได้ทำมากเท่าเราเขาก็ยิ่งไม่ได้ส่วนแห่งการกระทำที่เราทำ,00.30.35,00.31.01
การด้อยค่าผู้อื่นหรือพวกรู้เก้าแต่เล่าสิบถือว่าผิดศีลหรือยัง,ศีลนี่ก็จะจัดอยู่ในชั้นถ้าเขาไม่สามารถทานศีลเขาก็ไม่ผิดศีลนะแต่เป็นกรรมมันเป็นชั้นหนึ่งชั้นของอกุศลกรรมกับชั้นของการสมาทานศีลถ้าเราพูดก็พูดในแง่ของกรรมใช่ไหมก็เป็นกรรมในชั้นของอกุศลบางอย่างก็จะจัดอยู่ในกลุ่มประเภทเพ้อเจ้ออะไรประมาณนี้สัมผัปปลาปะก็จะผิดตรงนี้ ,00.33.34,00.34.18
เกี่ยวกับบทพระปริตรที่พระอาจารย์ให้สวดตรงท่อนที่ว่าถึงแม้ว่าพระโสดาบันจําพวกนั้นจะเป็นผู้ประมาทอย่างแรงกล้าท่านก็ไม่ถือว่าภพที่แปดขอขอพระอาจารย์อธิบายหน่อยค่ะว่าประมาทอย่างไรแล้วประมาทอย่างแรงกล้าของพระโสดาบันนี่คืออะไร ,การประมาทอย่างแรงกล้าของพระโสดาบันก็คือถึงพระโสดาบันแล้วก็ไม่ปรารบความเพียรในการที่จะปฏิบัติต่อไป ปล่อยให้ชีวิตผ่านวันผ่านคืนเข้าใจว่าตัวเองสบายแล้วทำมาก็เหนื่อยยากเหลือเกินกว่าจะได้เข้ามาถึงในตรงจุดนี้ขออยู่สบายขอนอนเล่นขออยู่แบบตามไปตามกระแสโลก เพราะพระโสดาบันนี่ยังสามารถใช้ชีวิตแบบชาวบ้านได้ทุกอย่างปกติแต่ไม่ผิดศีลเท่านั้นเองหรือถ้าละเมิดศีลก็ไม่ปกปิดศีลที่ตัวเองละเมิดนะ แล้วนี้คือประมาทอย่างแรงกล้าเลยพระองค์ตรัสไว้อย่างนั้น ,00.34.21,00.35.22
พระโสตระบันที่ละเมิดศีลท่านตั้งแต่ส่วนใหญ่จะไม่เจตนาหรือเปล่าคะพระอาจารย์หรือว่ามีเจตนาด้วยไหม,มันก็มีด้วย เนื่องด้วยของรักของท่านบางอย่างที่ท่านจะต้องปกป้องเพราะกามราค ยังมีอยู่ศีลอันเกิดจากสิคบทข้อนี้ก็ยังจะเกี่ยวเนื่องกับการทำให้ท่านละเมิดหรือพินความผิดเพราะว่าสังโยชน์หรืออีกตั้งเจ็ดข้อจึงทำให้ท่านสามารถละเมิดได้ท่านไม่ได้เป็นผู้มีสติบริบูรณ์นะแต่เป็นการละเมิดโดยที่ไม่ได้อาศัยเจตนาเป็นการทำลายด้วยกําลังของอาสวะกิเลสหรือสังโยชน์ที่ยังมีอยู่ในใจทำให้เกิดการเผยอธรรมหรือกล่าวออกไปในบุคคลอันเป็นที่รักในสิ่งของอันเป็นเจ้าตัวเองหวงแหนนั้นอยู่กล่าวปกป้องด้วยวาจาอาจจะ เขาด่ามาอาจจะด่าตอบเพราะโทสะยังมีสามารถด่าตอบได้แต่มันกันเผลอด่าออกไปถ้าทีหลังมารู้สึกตัวก็มาแสดงโทษตัวเองก็ได้จะไม่ปกปิดโทษของตัวเอง ฉะนั้นท่านมีศีลบริสุทธิ์ก็จริงแต่ว่าความเผลอด้วยอํานาจของสังโยชน์ยังมีอยู่,00.35.24,00.36.40
มีเพื่อนโกงเงินไปเกือบล้านในใจหนึ่งก็คิดว่ามันคงเป็นวิบากของเราอาจจะเคยโกงเขามาตั้งแต่ชาติที่แล้วแต่ในบางครั้งก็หวังที่จะได้คืนแล้วถ้าเกิดอย่างนี้เราได้คืนมาเช่นไปทําจนได้คืนมามันเป็นการต่อกรรมหรือไม่,หากมันเป็นสิทธิที่เราควรจะได้คืนมาเพราะเขาก็ไม่ได้เป็นเจ้าของเงินตั้งแต่แรกอยู่แล้วเพราะการยืมก็คือเรายังเป็นเจ้าของเงินนั้นอยู่ ฉะนั้นการได้คืนมันเป็นสิ่งที่เจ้าหนี้ควรจะเอามาให้เราอยู่แล้วนั้นการวิธีการที่เราจะได้มาไม่ว่าด้วยวิธีการใดๆก็ตามมันเป็นสิทธิที่พึงกระทำตัวอย่างเช่น พุทธเจ้าตรัสไว้ว่าในพระวินัยของพระภิกษุเลยนะหากมีบุคคลนําทรัพย์มาเพื่อเป็นค่าจีวรหรือค่าปัจจัยสี่ของพระภิกษุสงฆ์ค่าจีวรอาหารบิณฑบาตค่ายารักษาโรคที่อยู่อาศัยกุฏิเสนาสนะนําทรัพย์นั้นไปไว้กับคนวัดหรือไวยาวัจกรหากพระภิกษุประสงค์ต้องการจะได้ผ้าแล้วไปแจ้งต่อคนวัดหรือไวยาวัจกรนั้นหากไวยาวัจกรนั้นไม่จัดหาสิ่งของเท่ากับจำนวนทรัพย์ที่เราไปมอบไว้ให้ คือทรัพย์นั้นยังเป็นของเราอยู่ไม่ได้เป็นของไวยาวัจกรและไม่ใช่ของพระภิกษุ พระภิกษุก็ไม่ใช่เจ้าของทรัพย์หากว่าไวยาวัจกรไม่จัดหาปัจจัยสี่มาให้กับพระตามความประสงค์ที่ ผู้ปรณานั้นหรือผู้เป็นเจ้าทรัพย์มอบไว้ให้ พระภิกษุพึงแจ้งต่อเจ้าทรัพย์เพื่อให้ไปทวงทรัพย์นั้นคืนบังคับเลยนะว่าต้องทวงทรัพย์นั้นคืนหากภิกษุไม่แจ้งอย่างนี้ถือว่าเป็นการปฏิบัติไม่ถูกต้อง,00.36.55,00.38.45
สมมุตมีคนขโมยของเราไปเอาของเราไปเป็นของตัวเอง แล้วเราก็ไปขโมยของนั้นกลับมาจะถือว่าเราเป็นขโมยไหม,ในครั้งพุทธกาลพระวินัยบัญญัติไว้ว่า หากโจรเนี้ยมาขโมยผ้าจีวรหรือบาทของพระภิกษุไปหากภิกษุแย่งชิงผ้านั้นกลับคืนมาได้หรือบาทนั้นกลับคืนมาได้หากผ้าจีวรหรือบาทนั้นมีค่าเท่ากับห้ามาสก พระภิกษุถือว่าเป็นการขโมยของเขาต้องอาบัติปาราชิกเพราะว่าของนั้นเป็นของโจรเรียบร้อยแล้วไม่ใช่ของพระภิกษุอีกแล้วพระภิกษุต้องไปหาผ้ามาใหม่,00.38.49,00.40.18
ถ้าหากหนีออกจากบ้านเพราะทนแรงกดดันของครอบครัวพ่อแม่ไม่ไหวถือว่าอกตัญญูไหม,การหนีออกจากบ้าน มันไม่ได้เกี่ยวกับข้อนี้เลย มันเป็นเรื่องของการใช้ชีวิตที่เราเลือกจะใช้ชีวิตของเรา,00.43.07,00.43.44
ขอคำแนะนําในการปฏิบัติธรรมในชีวิตประจำวันเคยฟังพระอาจารย์อธิบายแล้วแต่ยังทําไม่แจ้ง ,ถ้าเราจะมองภาพชีวิตเราตั้งแต่ตื่นนอนจนถึงเข้านอน มันเป็นภาพของการปฏิบัติธรรมทั้งนั้น เพราะธรรมในโลกนี้มีอยู่สามประการ หนึ่งกุศลกรรม สองอกุศลธรรม สาม อาภัยกะธรรม เราต้องทำหรือว่าปฏิบัติตัวเราที่เกี่ยวกับธรรมสามประการเพราะบางครั้งก็ทำสิ่งที่เป็นกุศลบางครั้งก็ทำสิ่งที่เป็นอกุศลบางครั้งก็ทำสิ่งที่เป็นกลาง ตั้งแต่ตื่นนอนจนถึงเข้านอนมันจะมีสิ่งเหล่ามาเกี่ยวข้องกับเรา แต่เราได้เข้าใจว่าตอนนี้เรากําลังทำสิ่งที่เป็นกุศลตอนนี้เรากําลังทำสิ่งที่เป็นอกุศลแล้วตอนนี้เรากําลังสั่งทำสิ่งที่เป็นอภัยธรรม ตามที่เป็นกลางกลางธรรมที่เรารู้ว่ามันกําลังเกิดขึ้นกับเราในแต่ละครั้งแต่ละหนว่านี่คือกุศลนี่คืออกุศลนี่คืออาภัยกะ กุศลธรรมอกุศลธรรมอาภัยกะธรรมมันเป็นสิ่งที่เขามาปรุงแต่งต่อชีวิตเรามันจะมีสองด้าน ด้านแรกก็คือหนึ่ง ด้านที่เขาเข้ามาปรุงแต่งชีวิตคือมาเชื่อมโยงเกี่ยวข้องสัมผัสแล้วเกิดเป็นกุศลอกุศลอภัยกะในตัวเรา ด้านที่สองก็คือเรากระทำตอบต่อสิ่งที่เป็นกุศลอกุศลและอภัยกะนั้นต่อ อันดับแรกคือเรื่องที่ทำจากภายนอกเข้ามากระทบกับชีวิตเรานั้น มันเป็นการปรุงแต่งจากภายนอก การปรุงแต่งจากภายนอกจะปรุงแต่งด้านกุศลก็ตาม ด้านอกุศลก็ตาม ด้านอภัยกาตะก็ตาม มันคือภายนอก มันจะไม่ใช่ภายในมันแค่เป็นการแสดงออกต่อสภาพการที่เราเกี่ยวข้องอยู่ในภาวะชีวิตปัจจุบันนะภาวะชีวิตประจำวันส่วนในตัวเราเองเรียกว่าเป็นกิจที่เราจะต้องปฏิบัติต่อ ธรรมทั้งสามประการ ว่ากุศลธรรมเกิดขึ้นควรทำยังไง พระองค์ก็บอกว่าควรเจริญขึ้น อกุศลธรรมเกิดขึ้นควรทำยังไง ควรละ อาภัยกะธรรมเกิดขึ้นความทำยังไงกำหนดรู้เพราะถ้าเราไม่กำหนดรู้อาภัยกะโมหะก็จะปกคลุมจิต การกำหนดรู้ว่าอาภัยกะคือความเป็นกลาง ไม่เป็นกุศลหรืออกุศล แต่มันก็พร้อมที่จะเป็นกุศลและอกุศลได้ทุกเมื่อ ความเป็นกลางนี้จึงไม่คงที่ กุศล อกุศลก็เป็นสิ่งที่เราไม่สามารถควบคุมบังคับได้เราจึงไม่ได้มีตัวตนใดใดเลยในสิ่งที่เป็นกุศลและอกุศลเหล่านี้ ถ้าเรามองภาพชีวิตเราเลือกที่จะใช้ชีวิตในด้านกุศลด้านเดียวไม่ได้เลือกที่จะหลีกหนีจากสิ่งที่เป็นกุศลตลอดทั้งชีวิตไม่ได้และเลือกที่จะอยู่แบบกลางกลางไม่ดีไม่ชั่วก็ไม่ได้มันล้วนแล้วแต่เป็นเหตุปัจจัยเข้ามาเกี่ยวข้องเราจึงไม่ได้มีตัวตนต่อเรื่องราวเหล่านี้และเรื่องราวเหล่านี้ถ้าเราปฏิบัติต่อมันอย่างถูกต้อง ว่ากุศลควรเจริญอกุศลควรละแล้วอาภัยกะคือความเป็นกลางควรกำหนดรู้อย่างนี่คือการปฏิบัติธรรมในชีวิตประจำวันของเราอย่างเช่นเรารู้ว่า พุทโธเมนาโถเป็นกุศล ควรเจริญ สิ่งอื่นที่มาตัดรอนความคิดภายในใจเราด้านกุศลมันเป็นอกุศล ก็ควรละวิธีละไม่ต้องไปละมัน แต่รู้ทันทีว่า อกุศลกําลังปรุงแต่งจิต จิตกําลังถูกอกุศลปรุงแต่งแล้วก็จิตก็ลงสู่ความเป็นกลาง การก็รู้ว่าจิตกําลังเป็นกลางอยู่ แล้วก็ความเป็นกลางนี่ไม่ได้มันมั่นคงถาวรยั่งยืนตลอดไปมันก็พร้อมที่จะเปลี่ยนเป็นกุศลก็ได้เปลี่ยนอกุศลก็ได้ นี่คือการปฏิบัติธรรมในชีวิตประจำวัน ตั้งแต่ตื่นนอนจนถึงเข้านอนเรียนรู้ธรรมสามประการเพราะเราจะทำได้แค่สามประการ เราทำเกินกว่านี้ไม่ได้หรอก กุศล อกุศลอาภัยกะแค่นี้ชีวิตเรามันวนอยู่อย่างนี้ตลอดทั้งชีวิต,00.43.46,00.47.34
คุณไสยมีจริงไหม,คุณใสมีอยู่จริง แล้วก็รบกวนทำร้ายเบียดเบียนก่อกวนมนุษย์ได้จริง แล้วก็สามารถแก้ไขได้ด้วยบทพระรัตนตรัยคือพุทโธเมนาโถ ธัมโมเมนาโถ สังโฆ เมนาโถ ถ้าหนักเกินกว่ากระแสพระธาตุไทยจะแก้ได้ ก็สวดบทพระปริตร ถ้าเกินกว่าบทพระปริตรจะแก้ได้ ท่องธาตุกรรมฐานสี่ จะเป็นพลังขับดันทั้งหมด ที่เป็นคุณไสยอยู่ในตัวเราออกไป,00.48.00,00.48.29
เป็นทุกข์เพราะสามีพึ่งไม่ได้เรื่องเงินต้องดูแลลูกๆและรับผิดชอบรายจ่ายส่วนใหญ่เราจะต้องคิดยังไงกับเรื่องแบบนี้ ,ตัวนี้มันเป็นทุกข์แท้ ทุกข์แท้นี่เปลี่ยนแปลงไม่ได้ มันก็ต้องทุกข์กับความทุกข์นั้น อย่าพยายามที่จะไม่ต้องทุกข์คือเวลาเรามีความทุกข์กับเรื่องเหล่านี้ความทุกข์มันจะทำให้เราเกิดการแสวงหาคือการแก้ปัญหามันจะเกิดการแก้ปัญหาภายในตัวเราเอง จิตมันจะพยายามที่จะหาช่องทางหาวิธีการที่จะทำให้ทุกข์มันทุเลาเบาบางไป ฉะนั้นความทุกข์เป็นสิ่งที่ดีนะอาจารย์ไม่ได้บอกว่าเป็นสิ่งที่เลวร้ายนะ ความทุกข์เป็นสิ่งที่เราจะต้องเข้าใจและเรียนรู้มันว่ามันจะต้องทุกข์อย่างนี้และเรา เวลาเราเจอความทุกข์มากๆ  สังเกตในจิต จิตเราจะวิ่งหาหาการแก้ไขหรือหาช่องทางหาวิธีการที่จะดับความทุกข์แต่ไม่ใช่ไปดับที่ตัวความทุกข์ทุกคนมักจะปฏิบัติผิดคือไปดับที่ตัวความทุกข์แต่ในความหมายหาวิธีการคือในการดับความทุกข์คือ ทุกข์มันเกิดจากเรื่องอะไรก็ต้องไปหาวิธีการแก้ไขให้ได้ในเรื่องนั้นๆ ด้วยเหตุของมัน ฉะนั้นการเรียนรู้ความทุกข์เพื่อนําไปสู่การรู้จักเหตุหรือต้นตอแล้วก็มาคํานวณอีกว่าเหตุแก้ไขตอนนี้ได้ไหมหรือใช้เวลาเท่าไหร่ในการที่จะแก้ไขหรือมันดับไปเองได้ไหม ถ้ามันเป็นสิ่งที่ดับไปเองไม่ได้มันจะต้องเป็นการลงมือแก้ไขเราก็ต้องลงมือแก้ไขในเหตุอันนั้นแล้วมันจะไปแก้ไขได้เมื่อไร อันนั้นเราก็กำหนดไม่ได้อีกแต่การลงมือแก้ไข เราได้กําลังทำลายต้นเหตุหรือต้นตอที่ความทุกข์กําลังเกิดขึ้นกับเราในเวลานี้แล้วต้องทำอย่างนี้ ความทุกข์พระองค์บอกไว้ชัดเจนเลยนะว่าความทุกข์จะทำให้จิตของมนุษย์บริสุทธิ์ได้ ตอนแรกพระอาจารย์ก็งงว่ามันจะบริสุทธิ์ได้ไง ความทุกข์บริสุทธิ์เพราะว่ากิเลสที่มันอิงอาศัยอยู่ มันจะได้ถูกทำลายไป,00.48.57,00.51.09
การที่มีใครมาทำร้ายเรา เราให้อภัยเขาแล้ว แล้วเขาก็กลับมาทำร้ายเราอีกเราต้องทำยังไงดี ,เวรที่มีต่อกันมันไม่ได้มีอยู่ชั้นเดียวมันมีหลายชั้นและเวลาการให้อภัยคือควรจะเป็นการให้อภัยจากใจที่ปราศจากมีจิตเป็นเวรต่อต่อกัน การที่จะทำให้สิ้นซากไปเลยมันจะต้องเข้าไปถึงตัวเมตตาระดับที่เราจะต้องทำเป็นตัวรองรับในจิต ตัวเมตตาชนิดนี้ไม่ใช่ว่าให้ภัยแล้วจบสิ้นตรงนี้เลิกแล้วต่อกันมันไม่มีกําลังพอที่จะผลักดันเรื่องราวและปัญหาเหล่านี้ที่มันมาในทํานองเดียวกันให้หมดสิ้นไป วิธีการก็คือเจริญเมตตาอันนี้ขึ้นมากๆบ่อยๆจนเกิดมาเป็นเครื่องรองรับทางใจ เราจะเห็นได้ว่าจิตที่มันมีเมตตามากๆ มันเป็นแบบไหนแล้วมันจะคอยผลักดันกรรมเวรที่เกี่ยวโยงกับคนผู้นี้หรือทำให้คนผู้นี้ออกไปจากวงจรชีวิตเราหรือเราเองก็มันจะมีเหตุปัจจัยทำให้เราไม่ได้มาเกี่ยวข้องกับเขาผู้นี้อีก,00.51.50,00.53.06
สมมุติว่าเราเกลียดใครบางคนแล้วเราบอกว่าเมื่อไหร่เขาจะตายมันจะส่งผลอย่างไร,มันมาจากกิเลสที่ชื่อว่าปฏิฆานุสัยเป็นสังโยชน์อันหนึ่งในวิสัยของคนทั่วไปยังละไม่ได้แต่ขอให้เรารู้ที่จะไม่ปล่อยให้มันเกิดมาเป็นอาจินหรือเป็นนิจอยู่ในใจเราไม่งั้นมันจะเป็นความคุ้นเคยเป็นนิสัยเป็นสิ่งที่เราไม่ได้ระวังมัน มันจะทำได้เองอัตโนมัติทำได้อย่างรวดเร็วไปมันจะเป็นการสร้างกรรมสร้างเวรต่อ วิธีดีที่สุดคือรู้เห็นทันทีแล้วระแวดระวังในความคิดชนิดนี้ที่มันเกิดกับเราอย่าปล่อยให้มันเกิดไปโดยที่เราไม่ได้ถูกรู้หรือไม่ได้ถูกควบคุมจากเราแต่มันห้ามไม่ได้หรอกที่จะไม่ให้มันเกิดขึ้น มันอย่างที่ว่ามันเป็นกลุ่มอนุสัยสังโยชน์ที่สืบเนื่องมากับจิตเรายาวนานแล้วจะให้มันหมดทีเดียวไม่ได้ เพราะสิ่งเหล่านี้ต้องละได้ด้วยอริยมรรคในชั้นระดับสกทาคามีมรรคถึงจะสามารถละได้อย่างเด็ดขาด ฉะนั้นในวิสัยของเราสามารถทำได้คือรู้อาการที่มันแสดงออกมาแล้วสังวรณ์ระวังบ่อยๆเพื่อไม่ให้มันเกิดเป็นความคุ้นเคยในธาตุในขันธ์ในชีวิตเราลักษณะอย่างนี้มันเป็นคําสาปแช่งนะ พระองค์พุทธเจ้าตรัสไว้ว่าบุคคลผู้ปล่อยให้ความคิดแบบนี้ผุดเกิดขึ้นอยู่เรื่อยๆไม่ได้ระมัดระวังสุดท้ายก็จะติดนิสัยในการที่จะว่ากล่าวอย่างนี้ออกไป พอติดนิสัยในการว่ากล่าวไปคือกล่าวสาปแช่งคนอื่นให้คนอื่นถึงภัยพิบัติต่างๆนาๆ พระองค์บอกว่านรกย่อมเป็นที่ไปสำหรับบุคคลผู้นี้อริยสาวกของพระสัมมาสัมพุทธเจ้าไม่ควรที่จะให้มีอย่างนี้,00.55.11,00.57.17
