question,answer,start_time,end_time
ครั้งที่สอง ปลายปี หนูรู้สึกได้ว่ามันมีสิ่งบางอย่างที่เป็นอัตโนมัติ เขาเรียกจิตใต้สำนึก อยู่ในตัวที่ทำงานแทน เช่นหนูตั้งเป้าว่าหนูจะเอาแบบนี้ หนูไม่ได้ใส่ใจอีกเลย แต่ว่าสิ่งนี้ทำเอง เช่น แค่ตอนแรกหนูก็มีปฏิบัติ หลังจากนั้นตามพระอาจารย์ แล้วหนูติด พิจารณากาย 6 ขั้นตอน เพราะหนูกลัว แต่พอรู้ว่าเหลือเวลาอีก 3 วันต้องมาเจอพระอาจารย์ ยังไม่มีคำถามอะไรเลย ทำได้เลย เหมือนกับว่าเริ่มทำได้เลย ความกลัวไปไหน หายไปเลย ความกลัวคือไม่มี แล้วจริงๆ เรื่องความกลัว หนูเป็นคนขี้กลัวมาก จะทำงาน เรื่องเงินกลัวไปหมด แต่หลังจากที่ผ่านอันนั้นมา แล้วหนูวางแผนชีวิตได้ว่า เราจะเอาอะไรบ้างในชีวิต ไม่กลัวอีกเลย ไม่กังวลว่าจะหาเงินไม่ได้ เพราะหาได้แน่ๆ ไม่กังวลว่างานจะไม่ดี เพราะที่ผ่านมาทำได้ดีตลอด แต่ไม่รู้จะกลัวไปทำไม ,นี่คือพลังแห่งพุทธะ พลังแห่งธรรมะ พลังแห่งสังฆะ หรือจะพูดในเนื้อของธรรมชาติ จริงๆ ไม่มีภาษา แต่ถ้าไม่มีภาษา เราก็จะไม่รู้จะสื่อสารกับธรรมชาตินี้อย่างไร วัจนภาษาจึงเป็นตัวเชื่อมโยง จะเป็นภาษาใดก็ตาม แนวคิดแบบตะวันตกของโยมมีเยอะไง เขาก็เลยเปลื้องความเชื่อเก่าๆ ความยึดถือเก่าๆ ขนมธรรมเนียมประเพณี ความรู้สึกเก่า ๆ แบบโบราณ คล้ายกับสิ่งเหล่านี้ไม่มีติดเข้ามาเลย มีก็มีแค่เล็กน้อย แต่ถูกแก้ไขด้วยความเป็นตะวันตกคืออยู่กับเหตุผล พอให้สิ่งที่เป็นเหตุผลเข้าไปจิตเลยรับได้ง่าย เข้าใจได้ง่าย เข้าถึงได้ง่าย และรับรู้ และนี่ก็คือเครื่องวัดทางใจ เพราะว่าหลักธรรมที่ถูกต้อง ที่แท้จริงในสภาพธรรมก็คือ สันฐิติโก คือรู้ชัดในตนเอง ขนาดกลัว เรายังรู้เลยว่าเรากลัว ความกลัวหายไป เราก็รู้ด้วยว่ามันหายไปเพราะอะไร วิธีการไหน เราวางใจอย่างไร จิตเราเชื่อมโยงอยู่กับสิ่งไหน เพราะฉะนั้นพระรัตนตรัยจึงเป็นสิ่งที่ที่ส่งผลต่อจิตต่อใจของเราในทางที่ดี นั่นหมายถึงว่ามันมีพลังงานที่ดีอยู่ในระบบจักรวาล เพราะมนุษย์เรา ถ้าจะบอกว่าจิตเราถูกสร้างมาจากจักรวาลก็ใช่ จักรวาลสร้างจิตมา รูปกับนามเป็นระบบของจักรวาล เราอยู่โลกก็คือวงจรหนึ่งของจักรวาล เข้าใจไหม นั่นหมายถึงว่าระบบจักรวาลคือระบบใหญ่ ตัวเราเป็นเพียงแค่ส่วนหนึ่งที่จักรวาลสร้างเราขึ้นมา ไม่มีพระผู้เป็นเจ้า ฉะนั้นเมื่อมีเราขึ้นมาปรากฏ อย่างที่พระอาจารย์อธิบายเมื่อวานนี้ว่า ตัวเราปรากฏขึ้นมาในโลกธาตุอันนี้แล้ว เราต้องหาทางออกของเราเองว่า เราจะออกไปจากวัฏจักรนี้อย่างไร หรือพูดง่ายๆ ดับการมีตัวตนอยู่ในวัฏจักรนี้ ให้ไม่สืบต่อไปอีกด้วยตัวเราเองอย่างไร เราต้องหาเอง แล้วความรู้ที่จะนำพาเราออกไป หรือยุติตัวเราก็เป็นความรู้ของพระพุทธเจ้าที่นำพาเราออกไป ฉะนั้นคำว่าพุทธะ บางคนก็จะมีปัญหาเรื่องนี้ว่าจะนึกอย่างไรดี แม้แต่จะนึกภาพพระพุทธรูปก็ยังไม่ตรง เพราะว่านั่นไม่ใช่การสื่อถึงธรรมชาติที่เป็นความจริงของธรรมชาติชนิดนั้นๆ เพราะองค์พระก็คือไม่รับรู้อะไร ,00.19.16,00.20.28
แต่ถ้าพระอาจารย์บอกว่าอย่างก็ต้อง พุทโธเมนาโถ หนูก็จะหาทางที่จะใช้ พุทโธเมนาโถให้ได้,มีคนต่างชาติคนหนึ่ง ประเทศเยอรมัน เขาคุยโทรศัพท์ผ่านเพื่อนที่เป็นชาวไทย แล้วคนไทยก็บอกว่าให้ระลึกว่า พุทโธเมนาโถ เขาก็ลองระลึกดูผ่านโทรศัพท์ เขาบอกทำไมมันมีอะไรเชื่อมต่อในใจเขา เขาพูดผ่านการโทรศัพท์เฉยๆ แต่เป็นความรู้สึกดีๆ เขาว่าอย่างนี้ มันดีนะ แต่เขาไม่รู้ความหมายหรอกมันคืออะไร แต่เขารู้สึกว่ามันดี อันนี้คือคนต่างชาติที่เขายังไม่รู้อะไรเลย นั่นหมายถึงว่าจริงๆ ภาษานี้ก็เป็นภาษาทางธรรมชาติ แต่การเข้าถึงพระรัตนตรัยทางด้านความหมาย ส่งผลต่อความรู้สึกโดยตรง เพราะว่าความรู้สึกอันเนี้ ไม่ต้องผ่านวัจนภาษา แต่มันคือผ่านการเข้าใจความหมายอันนั้นเลย แต่บางคนต้องอาศัยวัจนะ คือคำพูดในการย้ำไปถึงสิ่งนั้น พระอาจารย์เลยให้นึกถึงตัวหนังสือ ตัวหนังสือ พุทโธ จริงๆ ภาษาที่กล่าวถึงธรรมชาตินั้นไม่ใช่อักขระ ไม่มีตัวหนังสือ เขาเรียกเป็นภาษาเสียง มคธภาษาคือภาษาเสียง ไม่ใช่ภาษา ไม่มีตัวหนังสือ ไม่มีตัวเขียน มีแต่เสียงพูดว่า พุทโธเมนาโถ เราเอาเสียงนี้ก็ได้ ไม่ต้องเอาตัวหนังสือ เพราะว่าอักขระหรือตัวหนังสือมันแทนพยัญชนะตามประเทศนั้นๆ ภาษาอังกฤษ ถ้าจะออกเสียงพุทโธ เขาก็ต้อง วุด – โด ใช่ไหม พม่าเขาก็ต้องออกเสียง พุทโธ เหมือนกัน เขมรก็ต้องออกเสียงคำ ๆ นี้ด้วยภาษาเขมร แต่ออกเสียงจะตรงกัน เพราะว่าภาษามคธคือภาษาเสียง ภาษาเสียงไม่มีตัวหนังสือ แต่เรามาใช้ตัวหนังสือเพื่อสื่อถึงเสียงที่จะต้องออกให้ตรงกัน,00.20.28,00.24.09
ความรู้สึกไม่ได้ใช่ไหม,ความรู้สึกได้ เพราะว่ามีพระท่านหนึ่ง ท่านบอกว่าท่านก็ พุทโธเมนาโถ เหมือนกัน ไม่รู้อะไรเลย ทำไมเรานึกไปทำไม ท่านพยายามสร้างความรู้สึกที่ดี แล้วก็พยายามนึกไปด้วย แล้วก็ใช้ความรู้สึกที่ดีไปด้วย ถ้าเป็นคนรุ่นเก่าจะเข้าใจดีว่า ระหว่างนึกถึงว่า พุทโธเมนาโถ นึกถึงพระพุทธเจ้า กลับนึกถึงเทวทัต ความรู้สึกต่างกันไหม ต่างกันใช่ไหม ให้นึกถึงเทวทัตเอาไหม แสดงว่าพุทโธ คือภาวะที่ดี อย่างน้อยก็ยังเห็นความต่างอยู่ ระหว่างพระพุทธเจ้ากับเทวทัตใช่ไหม จากประสบการณ์นี้ที่ทำ มันคือจุดเปลี่ยนทั้งหมดของพระอาจารย์ ที่ทำให้พระอาจารย์อยู่ในสมณเพศ แล้วบวชอยู่ต่อมาได้ขนาดนี้ ไม่มีใครมาปรับเปลี่ยนพระอาจารย์ ไม่มีครูบาอาจารย์ไหนมาสอน มีแต่พลังธรรมชาติที่พระอาจารย์สัมผัสได้ มันเปลี่ยน แล้วพระอาจารย์ก็เลยตั้งใจว่า เราจะสอนเรื่องนี้กับคน ถ้าเรามีโอกาสที่จะสอน สมัยอยู่ครูบาอาจารย์สอนเรื่องนี้กับใครไม่ได้ พูดให้คนอื่นฟังไม่ได้ รับรู้ได้เฉพาะตนเอง แต่ทีนี้เราก็มองว่า ถ้าชาวพุทธเราเขายังเข้าถึงพระรัตนตรัยไม่ได้ อย่าหวังเลยว่าจะไปทำกรรมฐานแล้วเข้าถึงมรรคผล อย่าหวังเลย พระรัตนตรัยมองข้ามกันหมดเป็นไปได้ยากมาก,00.24.10,00.26.18
กลัวว่าจะกลัวกลัวแก้ได้หรือไม่,แก้ได้สิ ด้วยความรู้ไง ความรู้จะแก้ได้ทุกเรื่อง รู้ว่ากำลังกลัว รู้ว่าความกลัวกำลังกลัว ,00.26.25,00.28.21
ถ้าเราสามารถละศักยะทิฏฐิได้ ความกลัวว่าจะกลัวจะหายหรือว่าเราแค่จะรู้,มันจะหาย ความรู้มันพอ นอกจากบางอย่างที่ระดับของบุคคลเข้าถึงกระแสแรก ยังรู้ไม่ถึง ยังจะกลัวสิ่งนั้นอยู่ ความกลัวจะยังจะส่งผลอยู่ เพราะมันเป็นสังโยชน์ที่มีโมหะในจิต โมหะทำให้เกิดความกลัว เพราะถ้าเรารู้ว่าเราไม่มีตัวตนแล้วเราจะกลัวอะไร เพราะมันยังรับรู้อยู่ความเป็นตัวตน มันเลยกลัว สักกายะทิฏฐิจะหายไป แล้วความรู้สึกว่าเป็นตัวตนก็จะหายไปด้วย ความกลัวในความเป็นตัวตนที่เกี่ยวโยงกับสิ่งต่างๆ มันก็จะหายไป แต่อาจจะมีความกลัวในเรื่องสังโยชน์ หรือกิเลสที่เหลืออยู่ ที่มันจะมีกำลังในการดึงผิดไปสู่ความผิดพลาด แต่ไม่ถึงกับผิดพลาดในระดับชั้นต่ำ แต่ความผิดพลาดต่อการเข้าถึงมรรคผลในเบื้องบนเท่านั้นเอง,00.28.22,00.29.58
เมื่อสักกายะทิฐิได้ สมมุติว่าแต่ก่อนเราเป็นคนหวงของ ได้ของอะไรมาอยากให้มันอยู่อย่างนั้นตลอดไป แล้วถ้าสามารถละได้ จะรู้สึกอย่างไรกับของชิ้นนั้น,ก่อนที่ของนั้นจะมาเป็นของเรา เรารู้สึกอย่างไร มันจะเป็นแบบนั้นเลย ก่อนที่ของนั้นจะมาเป็นของเรา มันก็ไม่มีอะไร มันก็ไม่มีความรู้สึกว่าเป็นเราใช่ไหม เราก็จะรู้สึกแบบนั้นเลย รู้สึกแม้กระทั่งว่า นี่คือความจริงนะที่พระอาจารย์จะพูด แม้กระทั่งว่าพ่อก็ไม่ใช่พ่อ แม่ก็ไม่ใช่แม่ พี่น้องก็ไม่ใช่พี่น้อง ลูกก็ไม่ใช่ลูก เป็นอย่างนั้น ที่บอกเป็นพ่อแม่พี่น้องมันคือ สักกายะทิฏฐิ จะถึงขั้นนั้น คือความรู้ที่ถูกต้องจะเป็นอย่างนั้น ไม่สำคัญมั่นหมายในความเป็นอะไรทั้งสิ้น ที่เป็นจริงๆ คือเป็นดิน เป็นน้ำ เป็นไฟ เป็นลม นี่คือความเสมอภาค และความลงตัวที่สุดของระบบธรรมชาติ ดิน น้ำ ไฟ ลม เหมือนกันหมด นี่คือความจริง บางคนบอกไม่มีพ่อแม่พี่น้อง ก็ไม่มีความกตัญญู ไม่ใช่ ยิ่งจะมีความกตัญญู ความรู้ตรงตามความเป็นจริง ไม่ได้ทิ้งคุณธรรม คุณธรรมยิ่งเพิ่มพูน แล้วครอบคลุม แล้วก็มีความรู้ยิ่งกว่า,00.29.59,00.31.29
รูป เวทนา สังขาร วิญญาณ หมุนเวียนเหมือนกันหรือไม่,หมุนเวียน,00.31.36,00.31.57
ลักษณะใด,เคยสุขเวทนาอย่างใดอย่างหนึ่งขึ้นมา แล้วนึกถึงสุขทั้ง สุขนั้นก็มาเป็นอารมณ์หน่วงนึกทางใจได้อีก สุขกับเรื่องนั้นได้อีก นึกถึงคนที่โกรธ เคยโกรธกันคราวครั้งนั้น นึกถึงอีกทีหนึ่งก็เอาความโกรธมาวนเวียนเป็นทุกข์อีกซ้ำ ๆ  ,00.31.57,00.32.18
สามารถเวียนไปที่อื่นๆ หรือไม่,ได้ ต้นไม้อย่างนี้ เราอย่าคิดว่ามีแต่รูปอย่างเดียวนะ ต้นไม้มีนามด้วยนะ มีเวทนา มีสัญญา มีสังขาร เจตสิก แต่ไม่มีจิต มีวิญญาณด้วย แล้วมันจะรู้ในการสังเคราะห์แสง การเจริญเติบโต การเอนไปตามแสงแดด ใครเป็นคนบอก มันจะรู้ได้อย่างไร แต่มันไม่มีจิต เพราะไม่มีกิเลส กรรมวิบากอยู่ในนั้น แต่องค์ประกอบว่ามีรูปกับนาม ประกอบร่วมด้วย มีเจตสิกแต่ไม่มีขันธ์ มีแต่นามเป็นเจตสิกประกอบ ปรุงแต่งรูปนั้น ทำไมถึงรู้ ตาดีๆ จะเห็น จะเห็นการทำงาน อาตมาอยู่กับป่ามา อาตมารู้ มันมีการทำงานของมันอยู่ โดยรูปกับนาม เพราะถ้าวัตถุเฉย ๆ รูปเฉย ๆ มันก็คือสิ่งของ สิ่งของเจริญเติบโตได้ไหม นี่คือวัตถุและรูปเฉย ๆ ดิน น้ำ ไฟ ลม เฉย ๆ ไม่มีนาม นอกจากมีจิตยึดเกาะอยู่ อันนั้นเป็นนามอีกส่วนหนึ่ง ไม่ใช่นามที่ประกอบร่วมกันกับรูปแค่การยึดเกาะของจิตบางดวงเท่านั้นเอง แต่ในต้นไม้มีรูปกับนามด้วย แต่ไม่มีจิต มีนามโดยไม่มีจิตได้เหรอ ได้,00.32.19,00.34.20
เป็นต้นไม้นี่ดีนะ ไม่มีกิเลส,อยากเป็นต้นไม้เหรอ ถ้าคิดอย่างนี้ไปเกิดเป็นเทวดาสถิตต้นไม้ ว่าต้นไม้ดี ไปสถิตย์เป็นรุกขเทพเลย ก็ไม่ดีสิ การเกิดเป็นทุกข์ ต้องให้ทัน ชาติปิทุกขา คำสอนต้องมาดักไว้แล้ว เพราะภพชาติไปแล้ว ยินดีในสิ่งไหนก็ตามเป็นการเพาะภพชาติไว้เรียบร้อย แล้วนี่คือความจริง รวดเร็วมากนะ ถ้ารู้ไม่ทันนี่หลุด หนีทุกข์มันหยุดไม่ได้นะ ภพไม่ดับ ถ้าบอกนี่คือทุกข์ ภพดับ ต้องเท่าทัน เพราะมันเกิดจากจิต ไม่ได้เกิดจากที่อื่น เกิดจากสิ่งที่เราคิด คิดขึ้นมาว่า ต้นไม่ดี ไม่มีกิเลส เดี๋ยวได้ไปเป็นเทวดาเกาะต้นไม้,00.34.20,00.35.06
ไม่ได้เกิดเป็นต้นไม้ แต่เกิดเป็นเทวดา,ใช่ มูลเหตุไง มีต้นไม้เป็นมูลเหตุ มีต้นไม้เป็นภพ เห็นดินก็ดินมันสวย ดินคือดิน พอไปเห็นดิน ดินตรงนี้สวยเหลือเกิน อันนี้ทุกข์ ต้องกำหนดนะ ถ้าไม่กำหนด มีภพอยู่ตรงนั้น ไส้เดือน ถ้าไม่ใช่ไส้เดือนก็อาจจะต้องไปอยู่ตรงนั้น ดินก็คือดิน แต่ถ้าไปบอกว่าตรงนี้ดีจัง ก็ปรุงแต่งแล้ว การปรุงแต่งมันเกิดแล้ว ดินคือดิน มันไม่ใช่ว่าดีหรือไม่ดี กระบวนการการปรุงแต่งคือสังขาร สังขารไม่รู้ว่าสิ่งนั้นคือทุกข์ เลยปรุงแต่งวนเวียนกำหนดสิ่งนั้นว่าเป็นสิ่งนั้นดีหรือไม่ดีขึ้นมา อภิชชา ปัตตายา สังขารา มันเกิดวาระเดียว ไม่ได้เกิดค่อย ๆ เป็นค่อย ๆ ไป,00.35.06,00.36.05
พระพุทธเจ้าผู้ประเสริฐสุด ทรงสรรเสริญสมาธิอันใดว่าเป็นธรรมสะอาด ปราชญ์ทั้งหลายกล่าว สมาธิอันนั้นว่าให้ผลโดยลำดับ สมาธิอื่นที่เสมอด้วยสมาธิอันนี้ไม่มี สมาธิที่ให้ผลโดยลำดับคือลำดับอย่างไร,สมาธิอันบริสุทธิ์ สมาธิอันสะอาด สะอาดคือปฐมฌานในความเป็นโสดาบัน ทุติยฌานในความเป็น 36.55- 36.57 จตุฌาณในความเป็นอรหันต์ หมายถึงพระโสดาบัน บุคคลเป็นปถุชนปฏิบัติเจริญอริยมรรคโดยกำหนดรู้อริยสัจ จนเข้าถึงความเป็นโสดาบัน ปฐมฌานจะเกิดขึ้นเองอัตโนมัติ นั่นคือสมาธิอันสะอาด ปราศจากกิเลสเข้ามาเจือปน แล้วก็ให้โดยลำดับก็คือ 37.18 จะเข้าถึงทุติยฌาน แม้ไม่เคยทำฌานมาก่อน ฌานจะเกิดขึ้นมา เป็น 37.23 พระอนาคามีจะเข้าถึงฌานที่ 3 แบบอัตโนมัติ พระอรหันต์จะเข้าถึงฌานที่ 4 อัตโนมัติ แม้ไม่ทำฌานมา ฌานก็จะเกิดรองรับ,00.36.12,00.37.36
ไม่ได้หมายถึงนั่งสมาธิ,ไม่ใช่ การที่นั่งสมาธิ สมาธิอื่นไม่ใช่สมาธิอันนี้ สมาธิอื่นที่เหนือกว่าสมาธินี้ไม่มี นี่คือรัตนะอันประณีตในพระธรรม นี่คือสมาธิในอริยมรรค เป็นสัมมาสมาธิที่ถูกต้อง บางคนก็บอกพระอาจารย์ต้นพูดไปเองคิดไปเองสอนไปเอง แล้วไปดูถูกการนั่งสมาธิของคนอื่น ไม่ได้ดูถูก แต่จะบอกว่าสมาธิแบบนั้น มันไม่ใช่สมาธิอันสะอาด ไม่ใช่สมาธิตามลำดับที่ให้ผลในอริยผล มันเกิดร่วมพร้อมกับอริยผลเพื่อทำหน้าที่เป็นสัมมาสมาธิ เพราะว่าการจะละศักยะทิฏฐิ 38.19 คือละสังโยชน์ มรรคต้องครบ 8 ถ้ามรรคไม่ครบ 8 ไม่มีทางละได้ ถ้ามีสัมมาทิฐิแล้ว กำลังของสมาธิจะต้องทำหน้าที่ของสัมมาสมาธิที่เกิดร่วมสัมมาทิฐิทุกคราว พอทำหน้าที่เกิดร่วมสัมมาทิฐิทุกคราว มรรคครบ 8 แต่เมื่อไหร่ 38.37 เกิดขึ้นเมื่อนั้น ฌานก็รองรับจิตเป็นอัธยาศัย อัธยาศัยคือไม่ต้องปกป้อง ไม่ต้องหวงแหน ไม่ต้องรักษา ไม่ต้องประคับประคอง ไม่ต้องกลัวว่าจะเสื่อม รองรับผิดชอบปล่อยให้เสื่อมไปเลย ไม่มีทางเสื่อม นั่งสมาธิแบบก่อนนี้ระวังจะตาย กลัวจะเสื่อม กลัวจะหาย แต่อันนี้ไม่ต้องกลัวหาย ไม่หาย ,00.37.36,00.39.05
เป็นอริยสัจหรือไม่,ถูกต้อง เมื่อสัมมาทิฐิทำหน้าที่อยู่ เป็นไปไม่ได้ที่สัมมาสมาธิจะไม่เกิดร่วม เกิดร่วมเสมอ  ,00.39.05,00.39.22
พุทโธเมนาโถ พระพุทธเจ้าเป็นที่พึ่งอันประเสริฐ นึกถึงผู้รู้ผู้ตื่นผู้เบิกบาน พระธรรมเป็นที่พึ่งอันประเสริฐข้าพเจ้า นึกถึงอริยสัจ 4 พระสงฆ์เป็นที่พึ่งอันประเสริฐ นึกถึงพระอาจารย์ต้น หลวงปู่มั่น ได้หรือไม่,ไม่ถูก อันนี้เป็นเพียงแค่รูปลักษณ์พระอาจารย์ต้น แต่สังฆังสะระณังคัจฉามิ ไม่ใช่รูปลักษณ์อย่างนี้ มันคือพลังอำนาจทางธรรมชาติอันบริสุทธิ์ เกาะรูปพระพุทธเจ้าก็ผิด นึกหน้าพระพุทธเจ้าก็ผิด นึกหน้าพระธรรมก็ผิด นึกหน้าพระสงฆ์ก็ผิด แต่นึกถึงเพื่อเป็นครูบาอาจารย์ ระลึกถึงครูบาอาจารย์ได้ เป็นครูบาอาจารย์ของเรา แต่ถ้ายึดเป็นสะระณัง สะระณะเป็นที่พึ่งไม่ได้ ที่ ยึดพระรัตนตรัยแบบเดียวกัน อาตมาก็ยึดพระรัตนตรัย พึ่งพระรัตนตรัย เราต่างพึ่งพระรัตนตรัยเดียวกัน,00.39.31,00.41.32
May the light of Dhamma lead the mind to the right direction ขอแสงสว่างแห่งธรรม นำจิตเข้าสู่เส้นทางอริยมรรค (ทางที่ถูกต้อง),เป็นคำจำเพาะที่คนใช้แล้วเกิดผลภายในจิต  ธรรมชาติเป็นธรรมชาติที่ยืนตัวให้ทุกคนเข้าถึง เป็นสาธารณะต่อผู้คน ที่อาตมามองว่ามันคือระบบสากลของธรรมชาติที่มนุษย์ทุกคน ศาสนาทุกศาสนา สามารถเข้าถึงได้ ไม่ใช่จำเพาะพุทธศาสนา พระรัตนตรัยไม่ใช่ของพุทธศาสนา เพียงแต่สิทธัตถะบรรพชิตค้นพบและนำมาบอกว่า มันมีอยู่แล้วในระบบทางธรรมชาติ พระรัตนตรัยไม่ใช่ของพุทธศาสนา ไม่ใช่ของศาสนาอื่น เป็นของกลางประจำจักรวาล พวกเราไม่สามารถเข้ามาถึงระบบทางธรรมชาติเหล่านี้ เราถูกผูกติดกับสิ่งปรุงแต่ง พระรัตนตรัยในความหมายของวัตถุมงคล พระรัตนตรัยในความหมายของวัตถุปลุกเสก พระรัตนตรัยในความหมายของรูปเหรียญต่าง ๆ เป็นสิ่งที่ผิดพลาด พระรัตนตรัยอยู่ในองค์รูปเคารพ ผิดพลาดไปหมด ทิฐิเสียหาย สติปัญญาเสียหายเพราะไม่ตรงกับข้อเท็จจริง ขนาดพระพุทธเจ้ายังทรงพระชมม์อยู่ พระองค์ยังบอก 43.03 เลยว่า เธอจะมาตามกราบไหว้รูปร่างกายอันเปื่อยเน่าของตถาคตนี้ทำไม ผู้ใดเห็นธรรม ผู้นั้นจึงเห็นเรา ผู้ใดไม่เห็นธรรมถึงจะเห็นเราก็ชื่อว่าไม่เห็น ธรรมที่พระเจ้าให้เห็นมันอยู่ตรงไหน อยู่ที่ตัวพระพุทธเจ้าไหม หรืออยู่นอกตัวพระพุทธเจ้า มันอยู่กับความจริง ธรรมชาติ พระองค์ก็รู้จากธรรมชาติ ความจริงนั้น ธรรมชาติที่เรียกว่าทุกข์ ธรรมชาติที่เห็นของทุกข์ ธรรมชาติที่เรียกว่าความดับของทุกข์ แล้วปฏิบัติต่อทุกข์ ปฏิบัติต่อเหตุของทุกข์ ปฏิบัติต่อความดับของทุกข์ คือธรรมชาติของผู้ปฏิบัติ การปฏิบัติคือปฏิบัติต่อทุกข์อย่างไร ปฏิบัติต่อเหตุของทุกข์อย่างไร ปฏิบัติต่อความดับของทุกข์อย่างไร นี่คือการปฏิบัติ ไม่ใช่เดินจงกรมคือการปฏิบัติ นั่งสมาธิคือการปฏิบัติ สวดมนต์คือการปฏิบัติ ถือศีลคือการปฏิบัติ นุ่งขาวคือการปฏิบัติ อันนั้นไม่ใช่ ปฏิบัติต่อทุกข์อย่างไรต่างหากคือการปฏิบัติ ทุกข์เกิดที่ไหน เกิดที่บ้านก็ปฏิบัติต่อทุกข์ที่บ้าน ไม่ใช่ทุกข์เกิดที่บ้านมาปฏิบัติที่วัด พระรัตนตรัยไม่ได้อยู่ที่เมืองอินเดีย พระรัตนตรัยไม่ได้อยู่ที่ประเทศไทย พระรัตนตรัยไม่ได้อยู่ที่ไหน แต่อยู่ทุกที่ที่ใจเราระลึกถึง ใจระลึกถึงเมื่อใด เชื่อมต่อพระรัตนตรัยได้เมื่อนั้น เพราะสิ่งนี้คือของกลางประจำจักรวาล ไม่ใช่ของผูกขาดสำหรับพุทธศาสนา หรือชาวพุทธเรา เป็นชาวพุทธโดยการบัญญัติ เรียกว่าพุทธศาสนาตามคำสอนของผู้นำศาสนา ไม่รู้ใครเป็นผู้นำศาสนาของพุทธศาสนาในระยะหลังจากพุทธปรินิพพานมา แล้วบัญญัติว่าคือพุทธศาสนา แล้วก็บัญญัติความเป็นพุทธ ครอบความรู้สึกของคนในพุทธ โดยที่ไม่เคยเข้าใจคำว่าพุทธที่แท้จริงคืออะไร พุทธไร้รูป ไร้ร่าง ไร้ลักษณะ ไร้ตัวตน ก็สร้างพุทธเป็นตัวตน เป็นรูปร่างลักษณะขึ้นมาให้เกิดการยึดเกาะ ไม่ต่างจากภิกษุที่ยึดผ้าจีวร นี่คือความจริง,00.41.35,00.45.06
หากคุณแม่เป็นห่วงว่าเวลาท่านจากไปแล้ว ร่างกายท่านควรจะไปฝังไว้กับร่างหลุมฝังศพฮวงซุ้ยของพ่อที่สระบุรีไหม แล้วจิตของท่านจะไปเกิดเป็นอะไร ท่านควรจะทำอย่างไรกับร่างของท่านเมื่อท่านตายไปแล้ว,ตายไปแล้วทำอะไรกับร่างตัวเองไม่ได้ ต้องปล่อยให้ญาติทำ ปล่อยให้ลูกทำ ตายแล้วก็ไปสวยผลบุญดีกว่า อย่ากังวลร่างกาย ถ้ากังวลร่างกายผูกติดอยู่กับกระดูก มีพวกดวงจิต ดวงวิญญาณที่ผูกอยู่กับกระดูก เพราะว่ากังวลว่าลูกจะจัดการกระดูกเราอีกแบบไหนอย่างไรก่อนตายมีความกังวล พอกังวล ก็จะเกาะอยู่กับกระดูก กระดูกบางอันที่พระอาจารย์ไปทำพิธีเพื่อฝัง หรือทำให้เกิดการสลายไป หรือแม้แต่เอาไปโปรยลงน้ำ เกิดการรับรู้ว่ามีดวงจิตผูกติดอยู่กับกระดูกจริงๆ ให้ตั้งจิตระลึกถึงพระรัตนตรัย พุทโธเมนาโถ ธัมโมเมนาโถ สังโฆเมนาโถ ,00.45.12,00.47.23
